"","Team","Opponent","game_id","game_date","season","is_home","TOI","GF","GA","G_diff","xGF","xGA","xG_diff","SF","SA","S_diff","FF","FA","F_diff","CF","CA","C_diff","PEND2","PENT2","PEND5","PENT5"
"24185","WSH","NYI",2012020481,15790,20122013,1,60,2,3,-1,3.96594764517304,3.83819446829193,0.127753176881103,22,31,-9,40,40,0,66,51,15,3,2,0,0
"24186","WSH","PHI",2012020521,15795,20122013,0,61.5666666666667,4,5,-1,4.86537952486497,5.04381267519511,-0.178433150330143,29,34,-5,49,50,-1,67,71,-4,8,5,0,0
"24187","WSH","NYI",2012020545,15799,20122013,1,65,1,1,0,4.85715280100703,6.09757446389267,-1.24042166288564,22,36,-14,34,44,-10,50,59,-9,3,3,0,0
"24188","WSH","FLA",2012020566,15801,20122013,0,60,4,3,1,4.2604566195223,3.55295073668822,0.707505882834084,31,30,1,43,33,10,58,45,13,3,2,0,0
"24189","WSH","T.B",2012020573,15802,20122013,1,60,4,2,2,5.88647979160305,5.26502224151045,0.6214575500926,38,30,8,48,38,10,60,56,4,3,3,0,0
"24190","WSH","MTL",2012020585,15804,20122013,0,60,3,2,1,7.52996233326849,5.49783681867484,2.03212551459364,27,29,-2,36,42,-6,46,76,-30,1,1,0,0
"24191","WSH","T.B",2012020614,15808,20122013,1,62.9833333333333,6,5,1,5.22659335384378,4.80632890065635,0.420264453187428,38,40,-2,46,48,-2,57,67,-10,5,2,0,0
"24192","WSH","TOR",2012020633,15811,20122013,1,60,5,1,4,6.37006401006265,4.3544452568612,2.01561875320145,37,30,7,50,38,12,65,47,18,6,3,0,0
"24193","WSH","OTT",2012020647,15813,20122013,0,60,1,3,-2,3.73019696539268,9.22558861538278,-5.4953916499901,19,38,-19,30,52,-22,40,68,-28,3,3,0,0
"24194","WSH","MTL",2012020662,15815,20122013,0,60,5,1,4,4.8622978622152,5.89777571900294,-1.03547785678774,25,36,-11,32,50,-18,50,72,-22,4,6,0,0
"24195","WSH","WPG",2012020682,15818,20122013,1,60,5,3,2,7.03204605434928,3.72113521094025,3.31091084340903,41,27,14,56,31,25,72,48,24,1,3,0,0
"24196","WSH","OTT",2012020695,15820,20122013,1,60.7833333333333,1,2,-1,5.20812002867901,9.5107226433247,-4.30260261464569,20,41,-21,32,52,-20,43,68,-25,2,6,0,0
"24197","WSH","NYR",2012030131,15827,20122013,1,60,3,1,2,3.305036782439,4.05401482094567,-0.748978038506664,30,36,-6,38,54,-16,53,79,-26,6,5,0,0
"24198","WSH","NYR",2012030132,15829,20122013,1,68,1,0,1,8.64906709711067,4.80517358670477,3.84389351040591,38,24,14,54,44,10,75,57,18,4,5,0,0
"24199","WSH","NYR",2012030133,15831,20122013,0,60,3,4,-1,2.69508490656153,4.83306395648321,-2.13797904992168,31,30,1,45,44,1,64,58,6,3,6,0,0
"24200","WSH","NYR",2012030134,15833,20122013,0,60,3,4,-1,4.81350469470172,3.44077550282054,1.37272919188118,30,34,-4,49,42,7,82,62,20,2,4,0,0
"24201","WSH","NYR",2012030135,15835,20122013,1,69.4,2,1,1,6.45183529699898,2.81023198214825,3.64160331485073,35,25,10,52,37,15,81,67,14,2,4,0,0
"24202","WSH","NYR",2012030136,15837,20122013,0,60,0,1,-1,3.4097350372798,5.32707412718446,-1.91733908990466,27,29,-2,42,47,-5,59,66,-7,2,7,0,0
"24203","WSH","NYR",2012030137,15838,20122013,1,60,0,5,-5,5.15066326142551,3.01357533788541,2.13708792354009,35,27,8,52,38,14,79,47,32,2,2,0,0
"24204","WSH","DAL",2013020028,15983,20132014,0,60,1,2,-1,3.84677885492306,4.00511996838031,-0.158341113457254,26,21,5,35,41,-6,49,51,-2,3,2,0,0
"24205","WSH","COL",2013020067,15990,20132014,1,60,1,5,-4,2.31217513373485,4.89748719375653,-2.58531206002168,41,28,13,48,35,13,67,44,23,2,3,0,0
"24206","WSH","EDM",2013020080,15992,20132014,1,60,4,2,2,2.44849498872645,4.66016842157842,-2.21167343285197,20,30,-10,32,42,-10,48,55,-7,6,6,0,0
"24207","WSH","NYR",2013020094,15994,20132014,1,60,0,2,-2,3.62751728022704,4.25574528161087,-0.628228001383832,22,36,-14,35,48,-13,57,61,-4,5,4,0,0
"24208","WSH","WPG",2013020135,16000,20132014,0,65,4,4,0,4.65423833020031,5.32208063948103,-0.66784230928072,32,47,-15,44,69,-25,53,82,-29,6,4,0,0
"24209","WSH","EDM",2013020147,16002,20132014,0,60,4,1,3,0,0,0,26,31,-5,36,44,-8,45,57,-12,3,4,0,0
"24210","WSH","PHI",2013020191,16010,20132014,0,60,7,0,7,5.95414505535695,4.15778645641353,1.79635859894343,32,30,2,44,44,0,55,59,-4,7,5,0,0
"24211","WSH","FLA",2013020206,16011,20132014,1,65,2,2,0,3.81449884347967,4.94285712314286,-1.12835827966319,23,33,-10,39,43,-4,50,66,-16,5,8,0,0
"24212","WSH","NYI",2013020218,16014,20132014,1,60,6,2,4,4.95367420991528,4.39360510862797,0.560069101287311,39,36,3,51,50,1,66,66,0,7,6,0,0
"24213","WSH","MIN",2013020233,16016,20132014,1,65,2,2,0,4.33219290315174,2.6014276125934,1.73076529055834,27,35,-8,42,41,1,57,51,6,3,3,0,0
"24214","WSH","ARI",2013020253,16018,20132014,0,65,3,3,0,3.97846980467875,6.09749093612712,-2.11902113144836,32,35,-3,41,44,-3,55,60,-5,8,7,0,0
"24215","WSH","COL",2013020260,16019,20132014,0,60,1,4,-3,4.21941628707755,5.0256612919884,-0.806245004910853,34,37,-3,44,47,-3,61,64,-3,4,3,0,0
"24216","WSH","STL",2013020304,16026,20132014,1,60,4,1,3,3.68931897855509,5.48905987893507,-1.79974090037997,20,47,-27,37,63,-26,49,85,-36,4,5,0,0
"24217","WSH","MTL",2013020337,16031,20132014,1,60,2,3,-1,3.26404186649233,2.61901930955355,0.645022556938784,27,31,-4,49,42,7,66,57,9,2,5,0,0
"24218","WSH","TOR",2013020343,16032,20132014,0,65,1,1,0,8.5914062877273,5.43798368552234,3.15342260220496,50,28,22,73,41,32,101,54,47,3,1,0,0
"24219","WSH","OTT",2013020368,16036,20132014,1,60,4,6,-2,3.66834328841651,6.23841256619198,-2.57006927777547,33,41,-8,41,58,-17,51,67,-16,7,9,0,0
"24220","WSH","MTL",2013020386,16038,20132014,1,65,2,2,0,3.43140806357405,5.58361088348277,-2.15220281990872,26,37,-11,38,48,-10,54,61,-7,5,3,0,0
"24221","WSH","NYI",2013020397,16039,20132014,0,62.1166666666667,3,2,1,3.65129632976641,4.41788602800807,-0.76658969824166,30,39,-9,42,47,-5,58,65,-7,1,2,0,0
"24222","WSH","NYR",2013020451,16047,20132014,0,60,4,1,3,4.89672405317106,3.25679536571261,1.63992868745845,36,31,5,47,41,6,56,58,-2,4,3,0,0
"24223","WSH","T.B",2013020459,16049,20132014,1,65,5,5,0,4.53255996211566,8.91215326565725,-4.3795933035416,31,42,-11,43,57,-14,51,77,-26,2,5,0,0
"24224","WSH","FLA",2013020485,16052,20132014,0,65,2,2,0,2.84686168784538,4.2594621978642,-1.41260051001882,25,41,-16,34,56,-22,45,67,-22,1,2,0,0
"24225","WSH","PHI",2013020499,16054,20132014,1,65,4,4,0,0,0,0,33,28,5,40,39,1,50,55,-5,5,4,0,0
"24226","WSH","PHI",2013020515,16056,20132014,0,60,2,5,-3,3.03435588581488,4.67228930233368,-1.63793341651881,26,35,-9,32,45,-13,51,65,-14,4,5,0,0
"24227","WSH","N.J",2013020546,16060,20132014,1,60.7166666666667,4,5,-1,5.67504624393769,4.88068027087138,0.794365973066306,22,37,-15,29,51,-22,37,72,-35,1,2,0,0
"24228","WSH","ANA",2013020555,16062,20132014,1,60,2,3,-1,1.88999419368338,2.36045872998511,-0.470464536301733,19,29,-10,32,43,-11,53,56,-3,5,4,0,0
"24229","WSH","NYR",2013020570,16066,20132014,1,60,3,2,1,4.29299115275228,6.03977801196015,-1.74678685920787,34,40,-6,40,52,-12,55,71,-16,6,5,0,0
"24230","WSH","OTT",2013020595,16069,20132014,0,60,1,3,-2,3.99373802472257,7.57856569950809,-3.58482767478552,35,38,-3,50,49,1,65,60,5,2,4,0,0
"24231","WSH","MIN",2013020635,16074,20132014,0,60,3,5,-2,4.72822422225806,3.6364681229461,1.09175609931197,30,11,19,44,17,27,63,25,38,3,6,0,0
"24232","WSH","T.B",2013020663,16079,20132014,0,60,4,3,1,4.3153226384311,5.43425753249176,-1.11893489406066,20,36,-16,39,46,-7,57,58,-1,3,1,0,0
"24233","WSH","TOR",2013020670,16080,20132014,1,60,3,2,1,3.0536036295902,5.74862649489432,-2.69502286530413,35,34,1,48,50,-2,68,66,2,5,4,0,0
"24234","WSH","NYR",2013020738,16089,20132014,0,60,1,4,-3,5.27345525219937,3.89489546567141,1.37855978652795,25,26,-1,41,36,5,64,50,14,5,6,0,0
"24235","WSH","OTT",2013020750,16091,20132014,1,60,0,2,-2,2.15419623896186,3.94523031799418,-1.79103407903232,34,26,8,43,42,1,53,54,-1,5,5,0,0
"24236","WSH","N.J",2013020769,16094,20132014,0,60,1,2,-1,2.9726076642437,4.6169579430134,-1.64435027876971,31,30,1,40,38,2,47,42,5,3,5,0,0
"24237","WSH","MTL",2013020777,16095,20132014,0,60,5,0,5,4.59855306497775,4.54862035509996,0.049932709877794,34,21,13,44,32,12,60,52,8,7,4,0,0
"24238","WSH","NYI",2013020849,16105,20132014,1,60,0,1,-1,5.19383660668973,4.61553612391943,0.578300482770299,22,28,-6,34,40,-6,49,61,-12,7,7,0,0
"24239","WSH","WPG",2013020859,16107,20132014,1,60,4,2,2,3.24381971685216,4.78211609475859,-1.53829637790643,30,36,-6,45,45,0,61,57,4,4,1,0,0
"24240","WSH","N.J",2013020879,16109,20132014,1,60,3,0,3,5.10208261013031,4.4182048813125,0.683877728817805,26,25,1,37,42,-5,53,63,-10,4,4,0,0
"24241","WSH","FLA",2013020892,16128,20132014,0,60,5,4,1,4.9115723160121,4.19359148514195,0.717980830870147,32,34,-2,37,49,-12,43,63,-20,2,6,0,0
"24242","WSH","PHI",2013020912,16131,20132014,1,62.75,4,5,-1,3.01451237726724,3.56484146258381,-0.550329085316577,29,36,-7,40,54,-14,52,76,-24,8,5,0,0
"24243","WSH","PHI",2013020935,16134,20132014,0,60,4,6,-2,4.29691483383067,5.87695424505195,-1.58003941122128,25,30,-5,35,41,-6,51,60,-9,6,4,0,0
"24244","WSH","ARI",2013020958,16137,20132014,1,60,3,2,1,8.72044557081244,5.0722961940337,3.64814937677875,33,33,0,42,46,-4,53,54,-1,2,3,0,0
"24245","WSH","TOR",2013021014,16145,20132014,1,60,4,2,2,4.57109059405047,4.83012809512729,-0.259037501076818,33,29,4,44,35,9,58,50,8,4,3,0,0
"24246","WSH","ANA",2013021036,16147,20132014,0,60,3,2,1,3.37466673874591,5.06623652428971,-1.6915697855438,30,45,-15,41,66,-25,54,79,-25,4,6,0,0
"24247","WSH","DAL",2013021133,16161,20132014,1,60,0,5,-5,4.68296687287511,6.10330545803299,-1.42033858515788,35,36,-1,48,48,0,68,59,9,5,4,0,0
"24248","WSH","N.J",2013021157,16164,20132014,0,60,1,2,-1,4.68107053604035,6.46570636052638,-1.78463582448603,25,31,-6,36,39,-3,46,54,-8,4,5,0,0
"24249","WSH","NYI",2013021162,16165,20132014,0,65,3,3,0,2.77044312338694,5.02438421718398,-2.25394109379704,29,38,-9,40,51,-11,63,67,-4,6,4,0,0
"24250","WSH","STL",2013021186,16168,20132014,0,60,4,1,3,3.05734590460045,4.47392418807542,-1.41657828347496,22,29,-7,26,54,-28,32,80,-48,5,4,0,0
"24251","WSH","T.B",2013021223,16173,20132014,1,65,0,0,0,3.24470511093386,3.55033011240084,-0.305625001466979,18,32,-14,32,48,-16,45,65,-20,1,1,0,0
"24252","WSH","MTL",2014020008,16352,20142015,1,65,1,1,0,4.38111282704159,3.11243566925884,1.26867715778275,30,24,6,45,30,15,65,46,19,7,7,0,0
"24253","WSH","N.J",2014020052,16359,20142015,1,60,6,2,4,3.86694866257858,3.66716714706854,0.19978151551004,33,28,5,43,38,5,56,56,0,5,3,0,0
"24254","WSH","FLA",2014020069,16361,20142015,1,65,1,1,0,3.77594948977712,4.77361534550437,-0.99766585572725,28,21,7,40,36,4,57,50,7,2,5,0,0
"24255","WSH","EDM",2014020091,16365,20142015,0,60,2,3,-1,4.30274623304285,3.93199598789215,0.370750245150703,34,20,14,48,27,21,66,36,30,2,2,0,0
"24256","WSH","T.B",2014020155,16375,20142015,0,60,3,4,-1,2.84213964656132,4.02724387294438,-1.18510422638307,38,28,10,48,36,12,57,46,11,3,3,0,0
"24257","WSH","ARI",2014020167,16376,20142015,1,60,5,6,-1,4.48724083460876,5.16210468049394,-0.674863845885184,37,30,7,49,47,2,62,68,-6,5,8,0,0
"24258","WSH","N.J",2014020243,16388,20142015,1,60,0,1,-1,3.55795260082834,1.97605118104324,1.5819014197851,30,28,2,43,37,6,62,51,11,5,4,0,0
"24259","WSH","STL",2014020258,16389,20142015,0,60,1,4,-3,4.57671146493522,3.55055661895312,1.02615484598209,25,34,-9,36,46,-10,48,57,-9,1,3,0,0
"24260","WSH","ARI",2014020276,16392,20142015,0,63.2666666666667,2,1,1,3.84966644644555,3.98568356024043,-0.136017113794878,24,24,0,33,36,-3,50,50,0,3,4,0,0
"24261","WSH","COL",2014020286,16394,20142015,0,60,3,2,1,4.48584199062316,5.07958630658686,-0.593744315963704,23,29,-6,34,38,-4,51,50,1,2,1,0,0
"24262","WSH","NYI",2014020324,16400,20142015,0,64.6,2,3,-1,3.43832599454356,6.58108723336773,-3.14276123882416,27,35,-8,37,52,-15,44,71,-27,3,4,0,0
"24263","WSH","NYI",2014020335,16402,20142015,1,60,5,2,3,6.55386228922642,5.87926685724708,0.674595431979336,27,28,-1,43,44,-1,70,60,10,2,2,0,0
"24264","WSH","TOR",2014020344,16403,20142015,0,60,2,6,-4,5.35347280319547,5.14152325128089,0.211949551914586,37,23,14,56,38,18,70,52,18,3,4,0,0
"24265","WSH","N.J",2014020396,16410,20142015,0,60,4,1,3,3.25088561908342,3.95067695042962,-0.699791331346205,29,34,-5,39,49,-10,42,66,-24,4,4,0,0
"24266","WSH","T.B",2014020414,16413,20142015,0,60,5,3,2,5.01019858219524,5.60951388347894,-0.599315301283696,35,36,-1,46,49,-3,57,60,-3,3,4,0,0
"24267","WSH","T.B",2014020440,16417,20142015,1,60,4,2,2,3.38697526429314,7.69651716641216,-4.30954190211902,28,28,0,34,46,-12,49,64,-15,5,5,0,0
"24268","WSH","FLA",2014020457,16420,20142015,0,65,1,1,0,5.12790294986917,6.26535890297964,-1.13745595311048,24,29,-5,34,42,-8,49,51,-2,2,2,0,0
"24269","WSH","N.J",2014020483,16424,20142015,0,60,4,0,4,4.96814352711658,1.88453132550772,3.08361220160887,21,21,0,29,32,-3,37,36,1,4,3,0,0
"24270","WSH","OTT",2014020497,16426,20142015,1,60,2,1,1,4.51970446284903,3.53943656401248,0.980267898836559,23,39,-16,40,49,-9,59,67,-8,4,3,0,0
"24271","WSH","NYR",2014020506,16427,20142015,0,60,2,4,-2,3.71049448005357,6.04699312632965,-2.33649864627608,32,27,5,44,36,8,60,48,12,5,6,0,0
"24272","WSH","NYI",2014020531,16433,20142015,0,62.8833333333333,3,4,-1,2.05674134768196,6.429403555052,-4.37266220737004,26,39,-13,34,63,-29,49,77,-28,4,6,0,0
"24273","WSH","FLA",2014020577,16439,20142015,1,60,4,3,1,4.86495329909121,3.7491193228343,1.11583397625691,26,32,-6,44,44,0,63,60,3,3,6,0,0
"24274","WSH","TOR",2014020594,16442,20142015,0,60,6,2,4,7.33378519440443,3.5490493105608,3.78473588384363,26,33,-7,44,46,-2,53,59,-6,3,3,0,0
"24275","WSH","PHI",2014020599,16443,20142015,0,61.4666666666667,2,3,-1,3.38211740021147,7.00891763421123,-3.62680023399976,28,33,-5,37,49,-12,57,71,-14,3,4,0,0
"24276","WSH","COL",2014020628,16447,20142015,1,60,2,1,1,5.64444076835258,5.89235985280863,-0.247919084456052,38,32,6,59,44,15,79,56,23,4,3,0,0
"24277","WSH","PHI",2014020641,16449,20142015,1,60,1,0,1,4.35585290595009,4.31449933780823,0.041353568141858,26,21,5,40,32,8,54,55,-1,2,3,0,0
"24278","WSH","DAL",2014020668,16452,20142015,0,60,4,5,-1,6.46721437938993,3.47489128825488,2.99232309113505,32,26,6,42,40,2,68,51,17,3,5,0,0
"24279","WSH","EDM",2014020685,16455,20142015,1,65,4,4,0,2.00882935160689,4.2234023705039,-2.21457301889701,24,31,-7,40,40,0,61,60,1,2,6,0,0
"24280","WSH","MTL",2014020727,16466,20142015,0,63.1333333333333,0,1,-1,4.62723274005111,3.96832518544441,0.658907554606699,36,30,6,49,42,7,69,62,7,7,5,0,0
"24281","WSH","OTT",2014020761,16471,20142015,0,60,2,1,1,3.57914049733404,3.38205967690078,0.197080820433257,29,26,3,41,37,4,59,50,9,3,6,0,0
"24282","WSH","ANA",2014020769,16472,20142015,1,65,2,2,0,7.25446869543521,4.99059349015442,2.26387520528078,34,25,9,49,33,16,64,51,13,1,2,0,0
"24283","WSH","PHI",2014020786,16474,20142015,1,60,1,3,-2,4.94605272205081,3.8205991819365,1.12545354011431,14,25,-11,35,35,0,51,49,2,7,2,0,0
"24284","WSH","ANA",2014020836,16481,20142015,0,60,5,3,2,5.03030061884783,5.99901817913595,-0.968717560288121,28,33,-5,44,51,-7,55,69,-14,5,4,0,0
"24285","WSH","WPG",2014020863,16485,20142015,1,60,5,1,4,3.68159999827346,3.0202708874519,0.661329110821558,33,20,13,40,31,9,49,52,-3,6,3,0,0
"24286","WSH","NYI",2014020873,16487,20142015,1,65,2,2,0,5.47924964712001,8.90666077734204,-3.42741113022203,27,32,-5,40,51,-11,67,75,-8,1,1,0,0
"24287","WSH","PHI",2014020884,16488,20142015,0,60,2,3,-1,5.26482931871324,1.89104912172507,3.37378019698818,23,28,-5,35,39,-4,54,54,0,5,4,0,0
"24288","WSH","TOR",2014020936,16495,20142015,1,60,4,0,4,4.69850635950024,3.26275571501026,1.43575064448999,32,32,0,45,45,0,60,63,-3,4,6,0,0
"24289","WSH","MIN",2014020958,16499,20142015,1,60,1,2,-1,3.26265455393961,4.94546681178326,-1.68281225784365,25,30,-5,36,40,-4,46,55,-9,1,2,0,0
"24290","WSH","NYR",2014021000,16505,20142015,1,60,1,3,-2,6.16494457255062,4.72171351438247,1.44323105816815,29,31,-2,48,38,10,68,53,15,4,4,0,0
"24291","WSH","DAL",2014021014,16507,20142015,1,60,2,4,-2,0,0,0,20,31,-11,35,41,-6,48,57,-9,4,7,0,0
"24292","WSH","MIN",2014021057,16513,20142015,0,60,3,2,1,3.11057449321379,4.60262570963113,-1.49205121641734,27,30,-3,42,40,2,58,54,4,6,5,0,0
"24293","WSH","WPG",2014021074,16515,20142015,0,60,0,3,-3,2.54182890174105,4.35186222132324,-1.81003331958219,28,24,4,46,36,10,72,54,18,4,4,0,0
"24294","WSH","N.J",2014021104,16520,20142015,1,61.2166666666667,3,2,1,2.93119212580132,5.38450157914657,-2.45330945334525,24,31,-7,34,44,-10,47,50,-3,4,4,0,0
"24295","WSH","NYR",2014021128,16523,20142015,0,60,5,2,3,4.90015506141935,3.87950552121436,1.020649540205,31,25,6,38,39,-1,50,50,0,4,5,0,0
"24296","WSH","MTL",2014021154,16527,20142015,0,65,4,4,0,3.01515486765311,4.23745613984647,-1.22230127219336,19,27,-8,28,35,-7,49,65,-16,4,4,0,0
"24297","WSH","OTT",2014021171,16529,20142015,0,63.2333333333333,3,4,-1,9.85926393751288,5.03939020048347,4.81987373702941,32,28,4,52,40,12,65,54,11,2,4,0,0
"24298","WSH","NYR",2014021217,16536,20142015,1,60,2,4,-2,3.50163054049995,4.90861247199791,-1.40698193149797,24,34,-10,38,41,-3,55,53,2,2,5,0,0
"24299","WSH","NYI",2014030141,16540,20142015,1,60,1,4,-3,3.79234260355588,6.62225979172217,-2.82991718816629,25,27,-2,36,48,-12,55,65,-10,2,3,0,0
"24300","WSH","NYI",2014030142,16542,20142015,1,60,4,3,1,8.24184619476728,2.49904811230954,5.74279808245774,35,21,14,55,40,15,82,51,31,1,1,0,0
"24301","WSH","NYI",2014030143,16544,20142015,0,60.25,1,2,-1,3.51482757541817,4.48534821269982,-0.970520637281652,25,42,-17,33,52,-19,57,76,-19,3,3,0,0
"24302","WSH","NYI",2014030144,16546,20142015,0,71.15,2,1,1,4.62229159261119,4.61107910291685,0.0112124896943433,30,37,-7,42,57,-15,66,78,-12,1,4,0,0
"24303","WSH","NYI",2014030145,16548,20142015,1,60,5,1,4,4.76547477226995,3.41096649145311,1.35450828081684,41,23,18,51,42,9,67,60,7,3,2,0,0
"24304","WSH","NYI",2014030146,16550,20142015,0,60,1,3,-2,5.71619800792541,6.61074063921296,-0.89454263128755,39,38,1,51,48,3,65,66,-1,9,7,0,0
"24305","WSH","NYI",2014030147,16552,20142015,1,60,2,1,1,3.02035410958342,5.25466081981722,-2.2343067102338,26,11,15,40,29,11,60,49,11,0,1,0,0
"24306","WSH","NYR",2014030221,16555,20142015,0,60,2,1,1,4.50486542269937,4.11199868842959,0.392866734269774,29,32,-3,45,46,-1,60,65,-5,3,3,0,0
"24307","WSH","NYR",2014030222,16557,20142015,0,60,2,3,-1,3.09983884683606,4.08253128052456,-0.982692433688499,32,35,-3,48,48,0,60,63,-3,1,4,0,0
"24308","WSH","NYR",2014030223,16559,20142015,1,60,1,0,1,5.34084531744884,3.65481068007648,1.68603463737236,22,30,-8,37,42,-5,49,69,-20,2,2,0,0
"24309","WSH","NYR",2014030224,16561,20142015,1,60,2,1,1,5.75805223226052,3.30799018205289,2.45006205020763,30,29,1,42,41,1,49,66,-17,4,5,0,0
"24310","WSH","NYR",2014030225,16563,20142015,0,69.6166666666667,1,2,-1,4.34089799864159,4.03128053546243,0.309617463179165,29,43,-14,35,53,-18,56,66,-10,2,2,0,0
"24311","WSH","NYR",2014030226,16565,20142015,1,60,3,4,-1,7.83523828529814,5.46673949537217,2.36849878992598,45,28,17,62,40,22,96,55,41,4,3,0,0
"24312","WSH","NYR",2014030227,16568,20142015,0,71.4,1,2,-1,3.63312828875496,5.97561668067304,-2.34248839191808,36,39,-3,49,53,-4,68,74,-6,3,4,0,0
"24313","WSH","N.J",2015020022,16718,20152016,1,60,5,3,2,3.37850045737287,3.442017953245,-0.0635174958721336,27,25,2,37,35,2,54,51,3,6,4,0,0
"24314","WSH","EDM",2015020104,16731,20152016,0,60,7,4,3,4.80674261904308,3.55279984894514,1.25394277009794,26,23,3,37,39,-2,49,55,-6,4,6,0,0
"24315","WSH","NYR",2015020174,16742,20152016,0,60,2,5,-3,4.57181929715443,2.57470051616838,1.99711878098606,34,22,12,47,32,15,67,38,29,2,1,0,0
"24316","WSH","TOR",2015020203,16746,20152016,1,65,2,2,0,5.22392941309954,4.67394679867209,0.549982614427449,31,25,6,45,36,9,61,44,17,8,5,0,0
"24317","WSH","PHI",2015020232,16751,20152016,0,60,5,2,3,3.36425185730521,3.10859069452868,0.25566116277653,32,20,12,40,34,6,55,49,6,3,4,0,0
"24318","WSH","DAL",2015020281,16758,20152016,1,60,2,3,-1,4.82069197353081,3.55773824911739,1.26295372441342,35,31,4,49,43,6,68,60,8,0,2,0,0
"24319","WSH","COL",2015020298,16760,20152016,1,60,7,3,4,2.7970872517908,3.21819636455835,-0.421109112767553,32,27,5,46,39,7,62,46,16,5,2,0,0
"24320","WSH","EDM",2015020311,16762,20152016,1,60,1,0,1,2.43050761531049,3.72141224608509,-1.2909046307746,30,33,-3,43,49,-6,54,68,-14,3,3,0,0
"24321","WSH","WPG",2015020322,16764,20152016,1,60,5,3,2,3.30920948313724,2.36341721906501,0.945792264072224,34,26,8,48,39,9,62,57,5,3,3,0,0
"24322","WSH","T.B",2015020334,16766,20152016,1,60,4,2,2,5.09376973009785,6.33765675974428,-1.24388702964643,37,34,3,50,40,10,62,56,6,5,3,0,0
"24323","WSH","TOR",2015020343,16767,20152016,0,60,4,2,2,5.38744296482764,2.99255493416422,2.39488803066342,23,34,-11,44,48,-4,52,57,-5,3,2,0,0
"24324","WSH","MTL",2015020375,16772,20152016,0,60,3,2,1,3.59176530155673,3.52112443313308,0.0706408684236521,19,35,-16,30,47,-17,43,73,-30,3,3,0,0
"24325","WSH","WPG",2015020388,16774,20152016,0,64.6666666666667,1,2,-1,7.10566973162349,7.64874081144808,-0.543071079824585,38,36,2,50,50,0,69,57,12,5,6,0,0
"24326","WSH","T.B",2015020438,16781,20152016,0,60,2,1,1,1.89697856173468,4.20811477169627,-2.31113620996159,20,36,-16,39,54,-15,49,77,-28,2,4,0,0
"24327","WSH","PIT",2015020449,16783,20152016,0,60,4,1,3,5.30902401404455,3.20312610166849,2.10589791237607,34,45,-11,39,55,-16,52,79,-27,4,2,0,0
"24328","WSH","OTT",2015020464,16785,20152016,1,60,2,1,1,2.86154328979319,3.01518105974537,-0.153637769952184,25,27,-2,40,39,1,49,54,-5,3,2,0,0
"24329","WSH","T.B",2015020478,16787,20152016,1,60,5,3,2,6.04440540339196,3.21737911878154,2.82702628461042,23,19,4,38,35,3,52,56,-4,5,4,0,0
"24330","WSH","NYR",2015020497,16789,20152016,0,60,7,3,4,4.24838838562209,6.30822421091216,-2.05983582529007,30,36,-6,42,52,-10,52,66,-14,5,7,0,0
"24331","WSH","MTL",2015020519,16795,20152016,1,60,3,1,2,4.29545110620525,7.78393447007966,-3.48848336387441,33,30,3,39,42,-3,52,61,-9,3,3,0,0
"24332","WSH","NYI",2015020601,16807,20152016,0,60,4,1,3,5.16241877194261,4.88335473423291,0.279064037709702,38,35,3,46,54,-8,60,73,-13,3,3,0,0
"24333","WSH","NYR",2015020614,16809,20152016,0,61.4166666666667,4,3,1,5.27057340530155,3.76589607044466,1.50467733485689,31,26,5,40,44,-4,52,62,-10,3,3,0,0
"24334","WSH","OTT",2015020625,16810,20152016,1,60,7,1,6,5.36356565272183,5.31756823539035,0.0459974173314777,36,33,3,48,43,5,60,54,6,4,5,0,0
"24335","WSH","NYR",2015020673,16817,20152016,1,60,5,2,3,3.59862386549321,4.41486911773291,-0.816245252239696,24,33,-9,35,44,-9,57,61,-4,4,4,0,0
"24336","WSH","ANA",2015020704,16901,20152016,1,60,0,2,-2,4.19829239005958,3.3293538877333,0.868938502326273,24,21,3,42,35,7,56,45,11,4,4,0,0
"24337","WSH","PIT",2015020720,16861,20152016,1,60,3,2,1,3.72418232542259,5.18973494485722,-1.46555261943463,37,30,7,44,40,4,58,64,-6,5,4,0,0
"24338","WSH","PHI",2015020741,16827,20152016,1,60.6333333333333,3,4,-1,4.42450337700115,6.10319715496157,-1.67869377796042,30,32,-2,41,44,-3,62,66,-4,3,6,0,0
"24339","WSH","NYI",2015020761,16835,20152016,1,60,3,2,1,1.8346002131002,5.91625460342038,-4.08165439032018,23,26,-3,26,38,-12,41,71,-30,2,2,0,0
"24340","WSH","N.J",2015020775,16837,20152016,0,65,2,2,0,4.62844482436776,2.30909381633637,2.31935100803139,29,24,5,39,29,10,53,39,14,3,2,0,0
"24341","WSH","PHI",2015020787,16838,20152016,1,60,3,2,1,3.52301176969128,6.34312241841243,-2.82011064872115,30,35,-5,39,53,-14,57,68,-11,2,5,0,0
"24342","WSH","MIN",2015020813,16842,20152016,0,60,4,3,1,5.83455855826378,5.10507608680597,0.729482471457807,33,36,-3,44,55,-11,56,72,-16,5,5,0,0
"24343","WSH","DAL",2015020831,16844,20152016,0,60,3,4,-1,4.86087393481284,5.25619234115584,-0.395318406342994,23,35,-12,39,48,-9,53,65,-12,3,4,0,0
