Year,Player,Team,Position,GP,TOI,TOI_GP,CF_60,CA_60,CFPer,FF_60,FA_60,FFPer,SF_60,SA_60,SFPer,GF_60,GA_60,GFPer,SCF_60,SCA_60,SCFPer,HDCF_60,HDCA_60,HDCFPer,HDGF_60,HDGA_60,HDGFPer,MDCF_60,MDCA_60,MDCFPer,MDGF_60,MDGA_60,MDGFPer,LDCF_60,LDCA_60,LDCFPer,LDGF_60,LDGA_60,LDGFPer,On-Ice SHPer,On-Ice SVPer,PDO,Off. Zone Faceoffs_60,Neu. Zone Faceoffs_60,Def. Zone Faceoffs_60,OnTFStarts_60,OffZoneStartPer,OffZoneFaceoffs_60,NeuZoneFaceoffs_60,DefZoneFaceoffs_60,Off. Zone Faceoff Per
2015,Corey Perry,ANA,R,67,1212.75,18.10074627,63.53,48.68,56.61,47.89,35.87,57.18,33.3,25.33,56.79,3.91,2.67,59.4,33.05,21.03,61.12,13.26,8.46,61.05,1.98,1.58,55.56,26.39,16.76,61.16,1.72,1.06,61.9,38.3,32.02,54.47,0.64,0.14,81.82,11.74,89.45,1.012,12.96,11.08,7.27,34.68,64.06,25.73,18.95,16.28,61.25
2015,Nick Bjugstad,FLA,C,72,1193.916667,16.58217593,59.7,48.65,55.1,46.28,37.09,55.52,35.18,26.64,56.91,2.86,2.76,50.89,27.84,21.96,55.9,10.91,9.2,54.25,1.31,1.56,45.61,22.58,17.02,57.02,1.27,1.01,55.88,39.92,32.45,55.17,0.8,0.58,57.89,8.14,89.62,0.978,11.56,11.76,7.34,43.72,61.17,25.43,19.8,17.34,59.46
2015,David Pastrnak,BOS,R,46,642.7666667,13.97318841,70.01,48.63,59.01,51.15,39.02,56.73,35.94,29.59,54.84,3.27,1.68,66.04,29.31,21.38,57.83,11.67,7.56,60.68,1.77,0.47,79.17,23.52,18.42,56.08,0.87,1.12,43.75,51.78,34.11,60.28,1.21,0.4,75,9.09,94.32,1.034,13.54,9.52,3.83,52.37,77.96,24.36,15.31,9.05,72.91
2015,Jeremy Morin,"CBJ, CHI",L,43,438.5666667,10.19922481,56.64,48.57,53.84,43.78,37.62,53.78,35.02,28.18,55.41,2.05,1.92,51.72,22.16,23.26,48.8,9.85,8.89,52.55,1.23,1.23,50,16.42,19.15,46.15,0.36,0.91,28.57,40.91,31.42,56.56,0.79,0,100,5.86,93.2,0.991,11.36,11.36,7.52,50.21,60.14,20.8,17.92,17.65,54.09
2015,Mats Zuccarello,NYR,R,78,1346.2,17.25897436,61.33,48.54,55.82,45.86,36.1,55.95,34.14,25.27,57.46,3.48,2.14,61.9,28.75,20.9,57.9,11.81,9.09,56.5,1.96,1.11,63.77,22.58,15.75,58.91,1.31,0.65,66.67,40.3,33.48,54.62,0.71,0.71,50,10.18,91.53,1.017,15.06,14.89,9.05,39.8,62.48,23.98,19.25,16.13,59.78
2015,Vincent Trocheck,FLA,C,50,700.2666667,14.00533333,60.49,48.5,55.5,46.61,37.01,55.74,33.59,27.25,55.21,3,2.14,58.33,25.53,19.62,56.55,8.91,7.45,54.45,1.2,0.86,58.33,22.16,16.22,57.74,1.03,1.03,50,44.18,36.01,55.09,1.49,0.74,66.67,8.93,92.14,1.011,9.6,9.42,4.97,48.15,65.88,20.73,17.22,14.74,58.45
2015,Tanner Pearson,L.A,L,42,558.2666667,13.29206349,69.32,48.47,58.85,53.85,39.12,57.92,36.22,26.87,57.41,3.33,1.5,68.89,30.95,21.93,58.54,11.93,9.57,55.5,1.5,0.64,70,25.36,16.48,60.62,1.15,0.72,61.54,47.04,31.51,59.88,1.24,0.47,72.73,9.2,94.4,1.036,13.43,12.57,8.06,46.86,62.5,26.87,20.31,16.34,62.19
2015,Seth Jones,NSH,D,82,1630.4,19.88292683,57.92,48.43,54.46,43.2,35.88,54.63,30.47,26.05,53.91,2.47,2.47,50,25.8,21.38,54.68,10.34,8.46,54.99,1.58,1.29,55.13,20.61,17.22,54.47,0.54,0.93,36.67,39.44,32.69,54.68,0.64,0.58,52.17,8.09,90.54,0.986,11.41,9.61,8.17,42.95,58.27,21.34,16.56,16.71,56.09
2015,Danny DeKeyser,DET,D,80,1674.2,20.9275,51.14,48.42,51.37,38.02,36.34,51.13,27.42,26.45,50.9,2.62,2.47,51.41,24.12,20.86,53.63,9.53,8.6,52.57,1.4,1.54,47.56,19.45,16.34,54.34,0.86,0.53,62.07,32.77,35.3,48.14,0.67,0.78,46.43,9.54,90.65,1.002,11.29,14.48,12.51,48.2,47.44,20.32,20.28,20.93,49.26
2015,Thomas Vanek,MIN,L,80,1296.65,16.208125,62.01,48.4,56.16,46.83,35.58,56.82,35.17,26.01,57.49,3.1,2.31,57.26,31.19,20.87,59.91,13.65,7.26,65.27,1.85,1.2,60.61,23.38,18.14,56.32,1.17,1.17,50,38.7,33.29,53.76,0.47,0.27,63.64,8.82,91.1,0.999,16.89,10.09,5,39.66,77.17,30.22,16.52,12.59,70.59
2015,Marian Hossa,CHI,R,82,1521.466667,18.55447154,64.64,48.39,57.19,46.73,37.27,55.63,34.94,28.43,55.13,3.35,2.45,57.82,30.01,22.75,56.88,11.71,10.53,52.66,1.7,1.54,52.44,24.4,16.3,59.95,1.1,0.68,61.76,43.12,32.07,57.35,1.08,0.46,70.37,9.59,91.4,1.01,12.34,14,7.97,45.27,60.78,23.11,19.91,15.58,59.73
2015,Scott Hartnell,CBJ,L,77,1331.866667,17.2969697,64.69,48.38,57.21,48.34,37.08,56.59,36.26,26.44,57.83,4.1,2.75,59.87,31.58,22.8,58.08,13.56,9.1,59.84,2.3,1.67,57.95,24.03,18.26,56.82,0.9,0.96,48.39,42.17,30.97,57.65,1.5,0.52,74.19,11.3,89.61,1.009,14.51,11.44,8.11,37.17,64.14,25.99,18.52,17.16,60.23
2015,Stefan Matteau,N.J,C,7,83.1,11.87142857,34.66,48.38,41.74,28.88,39.71,42.11,21.66,29.6,42.25,0.72,0.72,50,15.16,19.49,43.75,8.66,6.5,57.14,0.72,0,100,8.66,17.33,33.33,0,0,-,27.12,38.59,41.27,0,1.04,0,3.33,97.56,1.009,7.94,15.88,10.83,46.93,42.31,13,21.66,19.49,40
2015,Michael Latta,WSH,C,53,444.05,8.378301887,49.45,48.37,50.55,36.62,33.1,52.52,26.62,25.27,51.3,1.62,1.22,57.14,22.02,19.19,53.44,8.92,7.16,55.46,1.08,0.95,53.33,17.48,16.03,52.15,0.54,0.18,75,35.33,34.16,50.84,0.2,0.2,50,6.09,95.19,1.013,7.3,12.84,8.78,48.37,45.38,16.21,20,17.3,48.39
2015,Martin Havlat,N.J,R,40,592.3,14.8075,45.59,48.32,48.54,35.15,36.87,48.8,25.02,29.58,45.83,2.03,2.43,45.45,22.79,22.79,50,8.51,9.93,46.15,0.91,1.52,37.5,19.04,17.15,52.61,0.81,0.68,54.55,29.12,30.29,49.01,0.73,0.59,55.56,8.1,91.78,0.999,9.32,12.46,9.02,44.47,50.83,17.02,19.55,19.96,46.03
2015,Teuvo Teravainen,CHI,L,34,434.6666667,12.78431373,63.08,48.31,56.63,47.76,35.89,57.1,36.03,27.75,56.49,2.07,1.38,60,27.19,21.12,56.29,10.9,8.56,56.03,1.52,0.69,68.75,21.72,16.75,56.46,0.74,0.55,57.14,45.66,30.31,60.1,0,0.2,0,5.75,95.02,1.008,11.6,15.18,5.66,48.31,67.2,20.84,21.53,11.46,64.53
2015,Valtteri Filppula,T.B,C,82,1559.366667,19.01666667,56.14,48.29,53.76,41.36,36.55,53.09,29.09,26.24,52.57,2.96,2.62,53.1,25.28,22.43,52.98,10.27,9.08,53.08,1.35,1.12,54.69,20.01,17.8,52.92,1.13,1.13,50,38.57,32.4,54.35,1,0.78,56.25,10.19,90.03,1.002,14.62,11.47,10.04,32.51,59.28,25.63,17.81,18.12,58.58
2015,Tyler Seguin,DAL,C,71,1388.133333,19.55117371,74.82,48.28,60.78,54.89,37.09,59.68,37.39,26.8,58.25,4.37,2.81,60.84,37.6,23.95,61.1,14.91,9.77,60.42,2.29,1.47,60.92,30.26,18.9,61.55,2.13,1.09,66.07,45.39,29.09,60.94,0.69,0.56,55,11.68,89.52,1.012,14.22,13.57,6.18,36.13,69.7,30.6,22.13,15.73,66.04
2015,Jeff Carter,L.A,C,82,1473.6,17.97073171,68.12,48.25,58.54,51.43,37.21,58.02,35.38,26.18,57.47,3.58,2.65,57.52,31.11,21.95,58.63,12.46,9.04,57.95,1.87,1.26,59.74,24.86,17.21,59.1,1.57,0.76,67.44,45.52,31.76,58.9,0.71,0.82,46.15,10.13,89.89,1,13.97,10.59,10.46,37.83,57.17,28.34,18.81,18.61,60.36
2015,Gabriel Dumont,MTL,C,3,27.36666667,9.122222222,41.66,48.23,46.34,32.89,39.46,45.45,21.92,30.69,41.67,0,2.19,0,13.15,19.73,40,4.38,4.38,50,0,2.19,0,11.69,20.46,36.36,0,0,-,31.67,34.84,47.62,0,0,-,0,92.86,0.929,6.58,15.35,10.96,52.62,37.5,8.77,17.54,28.5,23.53
2015,Jeff Skinner,CAR,L,77,1235.7,16.04805195,65.26,48.22,57.51,47.54,36.37,56.66,33.26,25.64,56.47,2.23,2.57,46.46,30.35,22.04,57.92,12.58,9.08,58.07,1.12,1.85,37.7,23.7,17.29,57.82,0.84,0.45,65,43.55,32.19,57.5,0.63,0.35,64.29,6.72,89.96,0.967,16.99,11.07,7.53,43.55,69.31,25.44,15.63,13.45,65.42
2015,Tuomo Ruutu,N.J,L,77,836.6,10.86493506,44.39,48.2,47.95,32.2,37.08,46.48,23.24,26.39,46.82,1.15,1.36,45.71,20.37,21.8,48.3,7.67,7.75,49.77,0.5,0.5,50,16.93,18.74,47.45,0.29,0.67,30,30.35,32.53,48.27,0.62,0.52,54.55,4.94,94.84,0.998,8.53,13.12,7.67,54.51,52.65,14.85,19.79,16.42,47.48
2015,Patrik Elias,N.J,C,69,1217.3,17.64202899,46.63,48.16,49.19,35.39,38.05,48.19,24.94,30.07,45.34,1.92,3.01,39,22.67,24.6,47.97,8.63,11.53,42.79,0.84,1.73,32.69,18.73,17.42,51.82,0.85,0.99,46.43,31.47,29.62,51.52,0.64,0.57,52.94,7.71,90,0.977,9.71,13.26,12.52,42.19,43.68,17.6,19.72,21.79,44.68
2015,Tyler Toffoli,L.A,C,76,1108.766667,14.58903509,66.78,48.16,58.1,50.49,37.39,57.45,36.47,27.11,57.36,3.68,2,64.76,29.44,21.48,57.81,11.91,8.66,57.89,1.95,0.92,67.92,23.38,17.1,57.75,1.44,0.65,68.97,45.26,33.45,57.5,0.86,0.7,55,10.09,92.61,1.027,11.42,12.5,8.5,45.62,57.34,23.65,20.13,16.94,58.27
2015,Dan Boyle,NYR,D,65,1315.883333,20.24435897,62.01,48.15,56.29,47.47,35.98,56.89,33.79,25.94,56.56,2.78,1.41,66.3,29.36,21.2,58.07,12.45,9.21,57.47,1.6,0.68,70,22.56,15.99,58.52,0.67,0.55,55,39.98,32.21,55.38,0.92,0.46,66.67,8.23,94.55,1.028,15.41,11.99,7.07,41.58,68.56,26.22,16.96,12.58,67.57
2015,Leon Draisaitl,EDM,C,37,469.7333333,12.6954955,62.84,48.15,56.62,49.18,37.17,56.95,34.1,28.1,54.83,1.92,3.58,34.88,27.33,20.69,56.91,9.84,9.07,52.03,0.77,2.17,26.09,23.33,15.5,60.09,0.68,1.02,40,41.51,33.95,55.01,0.92,0.74,55.56,5.62,87.27,0.929,14.18,10.47,0.64,57.22,95.69,21.71,17.5,4.47,82.93
2015,Michal Jordan,CAR,D,38,605.9166667,15.94517544,57.04,48.13,54.24,40.8,34.36,54.28,30.9,23.96,56.32,1.98,2.48,44.44,23.77,22.08,51.84,9.51,9.01,51.34,1.09,1.49,42.31,19.01,17.43,52.17,0.92,0.66,58.33,39.33,30.75,56.12,0.29,0.72,28.57,6.41,89.67,0.961,10.5,12.48,6.83,54.46,60.57,22.68,18.52,13.27,63.09
2015,Alex Chiasson,OTT,R,76,1016.6,13.37631579,60.08,48.1,55.54,43.67,36.65,54.37,31.28,27.92,52.84,2.42,2.18,52.56,26.8,20.54,56.61,11.15,9.03,55.26,1.3,1.24,51.16,20.85,15.35,57.61,1.18,0.39,75,40.41,32.91,55.12,0.34,0.85,28.57,7.74,92.18,0.999,14.7,13.16,7.91,46.69,65.01,24.73,20.24,15.7,61.17
2015,Mark Scheifele,WPG,C,82,1524.25,18.58841463,62.12,48.1,56.36,44.24,34.88,55.92,31.85,24.52,56.49,3.23,2.16,59.85,29.88,21.93,57.67,12.6,9.13,57.97,1.77,1.14,60.81,23.04,17.06,57.46,1.15,0.68,62.86,38.21,30.7,55.45,0.74,0.63,54.17,10.14,91.17,1.013,11.42,10,8.7,40.7,56.75,20.98,17.08,17.99,53.84
2015,Joakim Lindstrom,"STL, TOR",C,53,576.4,10.8754717,55.27,48.09,53.47,40.39,36.75,52.36,29.56,26.75,52.5,1.35,2.39,36.11,23.84,21.65,52.4,7.18,8.12,46.94,0.21,0.73,22.22,22.21,18.04,55.17,1.11,1.39,44.44,38.79,33.08,53.97,0.45,0.9,33.33,4.58,91.05,0.956,14.68,16.86,9.99,44.03,59.49,21.34,22.28,19.05,52.84
2015,Rickard Rakell,ANA,C,71,891.1,12.55070423,62.35,48.08,56.46,47.4,37.17,56.05,33.53,27,55.39,3.03,1.75,63.38,28.14,21.48,56.72,10.77,8.69,55.36,1.62,0.88,64.86,23.16,17.06,57.59,1.17,0.72,61.9,43.96,32.39,57.58,0.68,0.49,58.33,9.04,93.52,1.026,11.45,12.79,5.93,40.6,65.89,20.47,20.4,15.35,57.14
2015,Loui Eriksson,BOS,L,81,1496.633333,18.47695473,64.95,48.07,57.47,48.39,36.28,57.15,33.76,26.26,56.25,3.01,2.45,55.15,28.62,21.25,57.4,11.63,8.58,57.54,1.76,1.36,56.41,22.66,16.89,57.3,0.8,0.69,53.57,45.52,33.41,57.67,0.87,0.64,57.69,8.91,90.69,0.996,13.39,11.91,9.34,39.13,58.91,24.45,17.92,17.88,57.77
2015,Damon Severson,N.J,D,51,1120.116667,21.9630719,52.33,48,52.16,38.94,37.87,50.7,27.64,27.64,50,2.2,2.73,44.57,23.19,23.25,49.94,8.73,9.21,48.66,1.12,1.66,40.38,19.28,18.71,50.75,0.64,0.64,50,37.29,29.01,56.24,0.77,0.62,55.56,7.95,90.12,0.981,9.91,13.34,9.53,42.16,50.96,18.75,19.23,18.21,50.72
2015,Paul Carey,COL,C,10,78.78333333,7.878333333,47.22,47.98,49.6,37.32,38.84,49,28.18,31.99,46.84,2.28,0.76,75,11.42,17.52,39.47,6.09,10.66,36.36,0.76,0.76,50,7.11,9.14,43.75,1.02,0,100,39.6,36.3,52.17,0,0,-,8.11,97.62,1.057,12.95,19.04,6.09,45.69,68,17.52,20.56,15.99,52.27
2015,Matt Dumba,MIN,D,58,870.6,15.01034483,58.03,47.97,54.75,43.35,33.77,56.21,31.08,25.5,54.93,3.65,2.07,63.86,24.67,20.61,54.49,10.96,7.99,57.82,2,1.38,59.18,18.29,16.82,52.09,1.19,0.28,81.25,41.61,32.75,55.96,1.1,0.7,61.11,11.75,91.89,1.036,13.23,8.68,6.55,48.04,66.9,23.43,13.92,14.27,62.16
2015,PA Parenteau,MTL,R,56,839.3333333,14.98809524,58.69,47.9,55.06,40.53,32.17,55.75,29.02,23.23,55.54,2.64,2,56.92,25.16,21.95,53.41,9.86,8.51,53.7,1.36,1.43,48.72,20.4,17.92,53.23,0.57,0.48,54.55,42.44,30.25,58.38,1.24,0.31,80,9.11,91.38,1.005,16.58,15.08,5.36,41.68,75.57,25.73,20.3,13.3,65.93
2015,Paul Stastny,STL,C,74,1304.433333,17.62747748,64.76,47.84,57.52,50.5,36.11,58.31,36.43,25.53,58.8,3.4,2.07,62.18,32.66,22.08,59.66,12.19,7.59,61.63,1.38,0.83,62.5,27.29,19.32,58.55,1.53,1.17,56.82,40.13,32.29,55.41,1.13,0.4,73.91,9.34,91.89,1.012,13.34,12.88,10.76,44.43,55.34,23.18,17.66,19.04,54.9
2015,Matt Beleskey,ANA,L,65,941.0333333,14.4774359,64.52,47.82,57.43,48.07,35.9,57.25,32.13,25.5,55.75,3.38,2.23,60.23,31.94,22.38,58.8,12.94,8.42,60.6,2.3,1.15,66.67,25.33,18.62,57.64,1.11,1.02,52,42,31.13,57.43,0.37,0.46,44.44,10.52,91.25,1.018,11.41,12.18,7.59,39.85,60.07,23.34,20.98,16.77,58.19
2015,Jimmy Hayes,FLA,R,72,1090.266667,15.14259259,61.97,47.82,56.44,48.26,38.69,55.51,34.73,28.07,55.3,3.3,2.53,56.6,27.08,21.46,55.78,10.24,9.03,53.14,1.32,1.21,52.17,22.45,16.58,57.52,1.47,1.03,58.82,44.28,33.78,56.72,1.27,0.64,66.67,9.51,90.98,1.005,12.16,9.91,6.22,42.76,66.17,25.37,17.17,14.75,63.24
2015,John Tavares,NYI,C,82,1695.2,20.67317073,74.58,47.68,61,55.53,34.9,61.41,40.38,25.45,61.34,4.18,2.44,63.1,41.73,24.99,62.55,19.11,9.38,67.08,2.41,1.24,66.02,30.16,20.81,59.17,1.32,1.18,52.83,40.29,26.69,60.15,0.92,0.31,75,10.34,90.4,1.007,15.43,9.63,2.37,32.17,86.68,30.83,16.71,9.24,76.94
2015,Darnell Nurse,EDM,D,2,33.98333333,16.99166667,58.26,47.67,55,45.9,42.37,52,38.84,28.25,57.89,3.53,7.06,33.33,31.78,28.25,52.94,17.66,22.95,43.48,1.77,7.06,20,18.83,7.06,72.73,0,0,-,35.7,25.5,58.33,2.55,0,100,9.09,75,0.841,8.83,22.95,3.53,51.2,71.43,21.19,35.31,5.3,80
2015,Erik Karlsson,OTT,D,82,2234.916667,27.2550813,69.32,47.65,59.26,50.36,37.83,57.11,36.22,27.81,56.56,3.52,2.39,59.55,31.33,20.65,60.28,12.94,8.83,59.43,2.01,1.15,63.56,24.52,15.75,60.89,1.18,0.75,61.11,47.15,33.16,58.72,0.81,0.78,51.22,9.71,91.41,1.011,10.07,11.95,6.98,26.69,59.06,26.93,21.34,16.7,61.72
2015,Bryan Lerg,S.J,C,2,25.2,12.6,76.19,47.62,61.54,54.76,35.71,60.53,40.48,30.95,56.67,2.38,4.76,33.33,35.71,28.57,55.56,11.9,11.9,50,2.38,2.38,50,31.75,22.22,58.82,0,3.17,0,44.71,17.2,72.22,0,0,-,5.88,84.62,0.905,9.52,9.52,11.9,54.76,44.44,14.29,21.43,26.19,35.29
2015,Marko Dano,CBJ,C,35,464,13.25714286,56.64,47.59,54.34,42.8,37.63,53.22,33.36,28.06,54.32,3.36,1.81,65,28.19,20.56,57.82,13.58,7.63,64.02,1.94,0.65,75,19.48,17.24,53.05,0.69,0.52,57.14,34.74,34.18,50.41,1.31,1.12,53.85,10.08,93.55,1.036,9.44,14.35,9.57,45.39,49.66,16.03,20.17,19.66,44.93
2015,Brandon Pirri,FLA,R,49,723.7166667,14.76972789,61.02,47.5,56.23,47.26,37.56,55.72,34.41,25.95,57.01,2.57,1.41,64.58,26.12,20.73,55.75,8.62,8.21,51.23,0.66,0.83,44.44,23.32,16.69,58.29,1.33,0.55,70.59,43.35,34.49,55.69,1.32,0.24,84.62,7.47,94.57,1.02,11.61,9.37,5.8,44.69,66.67,26.2,16.08,15.25,63.2
2015,Blake Wheeler,WPG,R,79,1553.266667,19.66160338,65.86,47.47,58.11,47.71,35.46,57.36,33.84,25.84,56.7,3.67,1.93,65.52,32.18,21.71,59.71,12.94,9.04,58.88,1.62,0.73,68.85,25.65,16.89,60.29,1.8,0.62,74.47,41.12,30.69,57.26,0.78,0.84,48.28,10.84,92.53,1.034,12.98,12.36,8.07,40.75,61.65,25.73,20.24,17.04,60.16
2015,Ian Cole,"PIT, STL",D,74,1182.7,15.98243243,57.88,47.43,54.96,43.98,35.16,55.58,32.52,25.11,56.43,2.33,1.62,58.97,26.89,21.87,55.15,10.5,8.07,56.56,1.07,0.86,55.26,21.85,18.4,54.29,1.08,0.61,64,38.18,30.85,55.31,0.59,0.44,57.14,7.18,93.54,1.007,9.33,12.94,9.03,47.94,50.83,18.82,18.77,18.16,50.89
2015,Mikhail Grabovski,NYI,C,51,727.9666667,14.27385621,65.85,47.39,58.15,46.98,33.05,58.7,31.24,24.56,55.98,2.23,1.81,55.1,34.7,22.58,60.58,14.51,8.41,63.31,1.24,0.58,68.18,26.92,18.9,58.75,0.99,1.21,45,37.74,29.88,55.81,0.36,0.36,50,7.12,92.62,0.997,10.14,12.53,8.16,36.43,55.41,17.8,20.61,17.89,49.88
2015,Dustin Byfuglien,WPG,D,69,1565.466667,22.68792271,64.35,47.37,57.6,47.79,35.91,57.1,33.65,25.6,56.79,3.3,2.38,58.11,32.08,22.77,58.49,13.95,9.31,59.97,1.8,1.38,56.63,24.17,17.94,57.4,0.92,0.77,54.55,39.31,29.95,56.75,1.05,0.44,70.37,9.79,90.72,1.005,10.85,9.7,7.09,34.15,60.47,24.72,17.09,17.32,58.8
2015,Phillip Danault,CHI,L,2,19,9.5,66.32,47.37,58.33,50.53,28.42,64,31.58,15.79,66.67,0,0,-,37.89,25.26,60,15.79,12.63,55.56,0,0,-,29.47,16.84,63.64,0,0,-,36.49,18.25,66.67,0,0,-,0,100,1,9.47,18.95,3.16,60,75,37.89,25.26,9.47,80
2015,Carlo Colaiacovo,PHI,D,33,544,16.48484848,61.88,47.32,56.67,44.01,34.85,55.8,31.99,25.37,55.77,1.76,1.54,53.33,24.71,19.41,56,9.38,8.71,51.83,1.21,1.1,52.38,20.44,14.26,58.9,0.59,0.29,66.67,44.29,32.82,57.44,0.16,0.32,33.33,5.52,93.91,0.994,9.26,11.91,8.16,50.4,53.16,21.4,18.09,16.43,56.56
2015,Sven Andrighetto,MTL,R,12,112.9666667,9.413888889,48.33,47.27,50.56,36.65,36.65,50,28.68,25.49,52.94,3.72,2.66,58.33,20.71,23.9,46.43,8.5,11.15,43.24,2.12,2.12,50,16.29,17,48.94,1.42,0,100,38.36,26.85,58.82,0.77,0.77,50,12.96,89.58,1.025,17,9.03,3.19,55.24,84.21,21.78,12.75,11.68,65.08
2015,Steve Downie,PIT,R,72,895.2333333,12.4337963,55.56,47.25,54.04,41.42,33.64,55.18,30.16,24.66,55.01,2.48,1.88,56.92,21.85,19.77,52.5,8.51,8.31,50.6,1.68,0.87,65.79,17.78,15.28,53.78,0.54,0.71,42.86,40.18,30.79,56.62,0.58,0.48,54.55,8.22,92.39,1.006,11.66,14.61,7.24,47.99,61.7,18.36,20.98,14.54,55.8
2015,Jiri Tlusty,"CAR, WPG",L,72,1153.5,16.02083333,62.47,47.23,56.95,44.37,34.95,55.93,31.31,25.28,55.33,2.39,2.7,46.94,27.72,21.95,55.81,10.56,9.73,52.05,1.25,1.46,46.15,22.89,16.3,58.41,0.97,0.9,51.85,42,30.05,58.29,0.53,0.6,46.67,7.64,89.3,0.969,15.03,14.93,9.99,43.02,60.08,23.88,21.27,16.91,58.55
2015,David Rundblad,CHI,D,49,627.1666667,12.79931973,64.29,47.16,57.68,46.21,36.45,55.9,33.1,27.36,54.75,3.35,1.63,67.31,28.22,22.96,55.14,10.71,10.24,51.14,1.72,0.96,64.29,23.34,16.97,57.91,1.15,0.64,64.29,44.77,29.43,60.34,1.11,0.28,80,10.12,94.06,1.042,12.05,12.63,4.5,49.65,72.83,25.45,18.46,11.19,69.45
2015,Patrik Berglund,STL,C,77,1122.416667,14.57683983,54.9,47.15,53.8,42.39,34.64,55.03,29.72,24.27,55.05,2.14,2.62,44.94,24.75,21.28,53.77,8.87,7.59,53.9,0.96,1.28,42.86,21.17,18.25,53.71,1.21,1,54.84,36.6,32.2,53.2,0.39,0.77,33.33,7.19,89.21,0.964,10.96,14.06,10.58,51.05,50.87,18.23,19.56,19.83,47.89
2015,Mattias Ekholm,NSH,D,80,1520.7,19.00875,55.79,47.11,54.22,41.15,35,54.04,29.43,25.72,53.36,2.6,2.13,55,25.72,19.77,56.55,9.31,9.11,50.54,1.42,1.22,53.73,21.88,14.2,60.64,0.79,0.79,50,37.73,33.28,53.13,0.85,0.4,68.18,8.85,91.72,1.006,9.23,11.52,9.23,46.32,50,19.73,18.15,17.79,52.58
2015,Frank Corrado,VAN,D,10,156.6833333,15.66833333,45.57,47.1,49.17,36.38,36,50.26,25.27,25.27,50,0.77,3.83,16.67,18.76,23.74,44.14,6.51,8.42,43.59,0.38,0.77,33.33,16.34,20.42,44.44,0.51,2.04,20,35.95,28.76,55.56,0,1.11,0,3.03,84.85,0.879,6.13,14.17,6.51,58.21,48.48,17.23,20.68,20.3,45.92
2015,Chris Wagner,ANA,C,9,79.1,8.788888889,38.69,47.03,45.13,31.1,31.86,49.4,18.2,19.72,48,0.76,2.28,25,17.45,21.24,45.1,7.59,9.1,45.45,0.76,0.76,50,13.15,16.18,44.83,0,0,-,26.3,31.77,45.28,0,2.19,0,4.17,88.46,0.926,12.14,18.2,12.9,45.51,48.48,16.69,28.07,19.72,45.83
2015,Toby Enstrom,WPG,D,60,1414.166667,23.56944444,55.67,47.01,54.21,41.41,35.55,53.8,29.87,26.26,53.21,2.97,2.42,55.12,27.49,22.91,54.55,10.52,9.42,52.77,1.87,1.32,58.67,22.63,17.99,55.71,0.74,0.85,46.43,34.99,28.62,55.01,0.67,0.49,57.89,9.94,90.79,1.007,11.24,12.09,8.66,36.57,56.5,25.33,21.26,18.58,57.68
2015,Sean Bergenheim,"FLA, MIN",L,56,734.5666667,13.1172619,54.89,46.97,53.89,43.21,36.51,54.2,31.61,26.95,53.97,2.29,2.45,48.28,24.83,18.7,57.04,9.39,8.33,53,1.55,1.14,57.58,20.58,13.83,59.81,0.33,0.98,25,37.75,34.81,52.03,0.71,0.71,50,7.24,90.91,0.981,8.17,14.46,6.45,46.8,55.87,19.44,21.32,18.21,51.63
2015,Jason Spezza,DAL,C,82,1412.25,17.22256098,76.01,46.95,61.82,55.87,35.48,61.16,38.96,25.66,60.29,4.12,2.76,59.88,36.45,22.94,61.37,14.32,9.3,60.61,1.87,1.27,59.46,29.51,18.18,61.88,1.98,1.36,59.32,49.22,28.35,63.45,0.98,0.37,72.73,10.58,89.24,0.998,16.44,12.02,5.95,40.36,73.43,33.44,20.18,14.61,69.58
2015,Brad Richards,CHI,C,76,1131.483333,14.8879386,66.87,46.93,58.76,48.36,36.85,56.75,36.48,28.1,56.49,3.29,2.44,57.41,28.37,23.33,54.87,9.92,10.34,48.95,1.59,1.64,49.18,24.6,17.32,58.68,1.2,0.71,62.96,47.49,29.41,61.75,1.15,0.38,75,9.01,91.32,1.003,14.85,10.45,2.55,47.46,85.37,26.2,16.39,9.76,72.86
2015,Anthony Peluso,WPG,R,49,287.9666667,5.876870748,45.42,46.88,49.21,33.34,37.5,47.06,21.46,28.34,43.1,1.46,2.29,38.89,18.13,21.04,46.28,6.67,7.92,45.71,0.83,1.46,36.36,15.28,17.5,46.61,0.28,1.11,20,31.6,32.2,49.53,0.6,0,100,6.8,91.91,0.987,12.71,12.08,8.33,54.59,60.4,16.67,18.54,18.54,47.34
2015,Corban Knight,CGY,C,2,12.8,6.4,51.56,46.88,52.38,37.5,32.81,53.33,28.13,18.75,60,0,0,-,18.75,28.13,40,0,9.38,0,0,0,-,25,25,50,0,0,-,27.08,20.31,57.14,0,0,-,0,100,1,9.38,9.38,0,28.13,100,23.44,23.44,4.69,83.33
2015,Jonathan Toews,CHI,C,81,1583.95,19.55493827,71.63,46.78,60.49,51.29,36.29,58.56,37.84,27.65,57.78,3.86,1.89,67.11,33.6,22.12,60.3,13.37,10.19,56.75,2.01,1.1,64.63,26.97,15.91,62.9,1.16,0.56,67.65,47.66,30.64,60.87,1.31,0.49,72.73,10.21,93.15,1.034,15,15.19,7.88,36.74,65.56,28.45,21.06,14.96,65.53
