Year,Player,Team,Position,GP,PKTOI,PKTOI_GP,PKCF_60,PKCA_60,PKCFPer,PKFF_60,PKFA_60,PKFFPer,PKSF_60,PKSA_60,PKSFPer,PKGF_60,PKGA_60,PKGFPer,PKSCF_60,PKSCA_60,PKSCFPer,PKHDCF_60,PKHDCA_60,PKHDCFPer,PKHDGF_60,PKHDGA_60,PKHDGFPer,PKMDCF_60,PKMDCA_60,PKMDCFPer,PKMDGF_60,PKMDGA_60,PKMDGFPer,PKLDCF_60,PKLDCA_60,PKLDCFPer,PKLDGF_60,PKLDGA_60,PKLDGFPer,PKOn-Ice SHPer,PKOn-Ice SVPer,PKPDO,PKOff. Zone Faceoffs_60,PKNeu. Zone Faceoffs_60,PKDef. Zone Faceoffs_60,PKOnTFStarts_60,PKOffZoneStartPer,PKOffZoneFaceoffs_60,PKNeuZoneFaceoffs_60,PKDefZoneFaceoffs_60,PKOff. Zone Faceoff Per
2016,Chris Wagner,"ANA, COL",C,43,23.06666667,0.536434109,7.8,78.03,9.09,7.8,54.62,12.5,5.2,46.82,10,0,15.61,0,5.2,31.21,14.29,2.6,10.4,20,0,2.6,0,3.47,27.75,11.11,0,10.4,0,3.76,56.36,6.25,0,7.51,0,0,66.67,0.667,7.8,13.01,28.61,65.03,21.43,10.4,15.61,36.42,22.22
2016,David Schlemko,N.J,D,67,106.1833333,1.584825871,18.65,77.98,19.3,15.82,56.51,21.88,12.43,37.86,24.72,0.57,6.78,7.69,10.74,41.25,20.65,5.65,16.39,25.64,0.57,1.13,33.33,6.78,33.15,16.98,0,3.77,0,8.16,49.79,14.08,0,4.08,0,4.55,82.09,0.866,2.83,6.78,16.39,70.07,14.71,6.22,11.3,20.91,22.92
2016,Dave Dziurzynski,OTT,L,14,3.083333333,0.220238095,58.38,77.84,42.86,38.92,38.92,50,19.46,38.92,33.33,0,0,-,38.92,58.38,40,19.46,19.46,50,0,0,-,25.95,51.89,33.33,0,0,-,0,28.11,0,0,0,-,0,100,1,19.46,0,19.46,77.84,50,38.92,0,19.46,66.67
2016,Barclay Goodrow,S.J,R,14,13.11666667,0.936904762,13.72,77.76,15,13.72,64.04,17.65,13.72,54.89,20,4.57,9.15,33.33,9.15,41.17,18.18,4.57,13.72,25,0,0,-,6.1,36.59,14.29,0,6.1,0,6.61,46.25,12.5,6.61,6.61,50,33.33,83.33,1.167,0,0,54.89,50.32,0,0,4.57,73.19,0
2016,Andy Andreoff,L.A,L,60,2.316666667,0.038611111,25.9,77.7,25,25.9,51.8,33.33,25.9,51.8,33.33,0,0,-,0,25.9,0,0,25.9,0,0,0,-,0,0,-,0,0,-,0,74.82,0,0,0,-,0,100,1,0,0,25.9,155.4,0,0,25.9,25.9,0
2016,Jason Zucker,MIN,L,71,35.53333333,0.500469484,16.89,77.67,17.86,15.2,62.48,19.57,11.82,45.59,20.59,3.38,6.75,33.33,13.51,40.53,25,5.07,18.57,21.43,1.69,1.69,50,11.26,29.27,27.78,2.25,2.25,50,2.44,48.78,4.76,0,4.88,0,28.57,85.19,1.138,3.38,10.13,18.57,91.18,15.38,8.44,13.51,23.64,26.32
2016,Petter Granberg,NSH,D,27,13.93333333,0.516049383,8.61,77.51,10,8.61,43.06,16.67,8.61,34.45,20,0,0,-,4.31,38.76,10,0,8.61,0,0,0,-,5.74,40.19,12.5,0,0,-,0,55.98,0,0,0,-,0,100,1,0,0,17.22,73.21,0,0,4.31,21.53,0
2016,Zac Rinaldo,BOS,C,52,9.3,0.178846154,6.45,77.42,7.69,6.45,58.06,10,6.45,38.71,14.29,0,6.45,0,6.45,32.26,16.67,0,19.35,0,0,6.45,0,8.6,17.2,33.33,0,0,-,0,65.23,0,0,0,-,0,83.33,0.833,6.45,0,12.9,96.77,33.33,6.45,19.35,25.81,20
2016,Kyle Brodziak,STL,C,76,132.9666667,1.749561404,10.38,77.16,11.86,9.02,57.31,13.61,6.32,39.26,13.86,1.35,4.96,21.43,6.77,38.36,15,3.61,15.79,18.6,1.35,2.71,33.33,4.21,30.08,12.28,0,2.41,0,3.26,51.49,5.95,0,0.65,0,21.43,87.36,1.088,2.71,5.41,32.94,73.1,7.59,3.61,9.93,37.45,8.79
2016,Andrew Ference,EDM,D,6,7.016666667,1.169444444,8.55,76.96,10,8.55,59.86,12.5,8.55,51.31,14.29,0,8.55,0,8.55,25.65,25,8.55,0,100,0,0,-,0,34.2,0,0,0,-,0,61.76,0,0,12.35,0,0,83.33,0.833,8.55,0,0,85.51,100,17.1,8.55,25.65,40
2016,Christian Ehrhoff,"CHI, L.A",D,48,19.58333333,0.407986111,12.26,76.6,13.79,12.26,67.4,15.38,6.13,55.15,10,0,9.19,0,6.13,30.64,16.67,3.06,9.19,25,0,3.06,0,4.09,28.6,12.5,0,4.09,0,8.85,66.38,11.76,0,4.43,0,0,83.33,0.833,0,0,18.38,94.98,0,3.06,0,24.51,11.11
2016,Josh Anderson,CBJ,R,12,0.783333333,0.065277778,153.19,76.6,66.67,0,76.6,0,0,76.6,0,0,76.6,0,0,76.6,0,0,0,-,0,0,-,0,102.13,0,0,102.13,0,110.64,0,100,0,0,-,-,0,0,0,0,0,0,-,0,76.6,76.6,0
2016,Shane Doan,ARI,R,72,51.71666667,0.718287037,17.4,76.57,18.52,15.08,55.69,21.31,9.28,38.29,19.51,0,6.96,0,9.28,38.29,19.51,1.16,12.76,8.33,0,1.16,0,10.83,34.03,24.14,0,3.09,0,10.05,53.63,15.79,0,5.03,0,0,81.82,0.818,1.16,4.64,17.4,84.69,6.25,6.96,12.76,19.72,26.09
2016,Trevor Daley,"CHI, PIT",D,82,54.85,0.668902439,18.6,76.57,19.54,17.5,60.16,22.54,15.31,45.94,25,3.28,3.28,50,9.85,26.25,27.27,4.38,10.94,28.57,0,3.28,0,7.29,20.42,26.32,2.92,0,100,9.48,66.36,12.5,1.58,0,100,21.43,92.86,1.143,3.28,4.38,25.16,71.1,11.54,4.38,9.85,30.63,12.5
2016,Torey Krug,BOS,D,81,52.53333333,0.648559671,15.99,76.52,17.28,12.56,61.68,16.92,7.99,42.26,15.91,0,1.14,0,4.57,31.98,12.5,2.28,13.71,14.29,0,1.14,0,3.05,24.37,11.11,0,0,-,13.2,62.69,17.39,0,0,-,0,97.3,0.973,2.28,11.42,17.13,83.38,11.76,4.57,19.42,26.27,14.81
2016,Nick Bjugstad,FLA,C,67,10.98333333,0.163930348,5.46,76.48,6.67,5.46,71.02,7.14,0,60.09,0,0,21.85,0,0,32.78,0,0,5.46,0,0,0,-,0,36.42,0,0,14.57,0,7.89,55.24,12.5,0,15.78,0,-,63.64,0.64,0,5.46,38.24,109.26,0,10.93,21.85,49.17,18.18
2016,Joakim Nordstrom,CAR,L,71,117.8,1.65915493,11.71,76.4,13.29,7.13,59.59,10.69,6.11,40.75,13.04,1.02,3.57,22.22,4.07,32.09,11.27,2.04,18.85,9.76,0.51,1.53,25,2.72,17.66,13.33,0,0.68,0,5.89,59.59,8.99,0.74,2.21,25,16.67,91.25,1.079,2.04,7.64,45.33,49.41,4.3,4.58,11.71,61.63,6.92
2016,Scottie Upshall,STL,R,70,87.51666667,1.250238095,9.6,76.1,11.2,8.91,58.96,13.13,6.17,41.14,13.04,2.06,2.74,42.86,7.54,36.34,17.19,4.8,13.03,26.92,2.06,2.06,50,3.66,31.08,10.53,0,0.91,0,2.97,50.5,5.56,0,0,-,33.33,93.33,1.267,3.43,9.6,19.88,87.07,14.71,4.11,13.03,22.62,15.38
2016,Robert Bortuzzo,STL,D,40,37.95,0.94875,14.23,75.89,15.79,11.07,56.92,16.28,9.49,34.78,21.43,0,4.74,0,7.91,30.04,20.83,3.16,9.49,25,0,1.58,0,6.32,27.4,18.75,0,0,-,6.85,59.38,10.34,0,4.57,0,0,86.36,0.864,6.32,14.23,12.65,79.05,33.33,7.91,25.3,17.39,31.25
2016,Colton Sissons,NSH,C,34,37.18333333,1.093627451,12.91,75.84,14.55,11.3,50.02,18.42,6.45,38.73,14.29,0,6.45,0,8.07,25.82,23.81,1.61,8.07,16.67,0,3.23,0,8.61,23.67,26.67,0,4.3,0,4.66,62.93,6.9,0,0,-,0,83.33,0.833,0,3.23,24.2,82.29,0,0,6.45,30.66,0
2016,Eric Nystrom,NSH,L,46,63.53333333,1.38115942,12.28,75.55,13.98,12.28,51,19.4,12.28,31.16,28.26,1.89,6.61,22.22,4.72,23.61,16.67,0,8.5,0,0,1.89,0,6.3,20.15,23.81,0,2.52,0,8.18,62.75,11.54,1.36,4.09,25,15.38,78.79,0.942,0.94,3.78,26.44,73.66,3.45,1.89,10.39,30.22,5.88
2016,Tomas Nosek,DET,L,6,8.75,1.458333333,6.86,75.43,8.33,0,54.86,0,0,41.14,0,0,13.71,0,6.86,34.29,16.67,0,13.71,0,0,6.86,0,9.14,27.43,25,0,9.14,0,0,39.62,0,0,0,-,-,66.67,0.67,6.86,13.71,13.71,68.57,33.33,6.86,20.57,27.43,20
2016,Elias Lindholm,CAR,C,82,66.95,0.816463415,10.75,75.28,12.5,8.07,51.08,13.64,6.27,36.74,14.58,0,5.38,0,0.9,32.26,2.7,0.9,13.44,6.25,0,2.69,0,0,25.09,0,0,2.39,0,7.77,55.66,12.24,0,1.29,0,0,85.37,0.854,4.48,8.07,25.99,65.42,14.71,6.27,12.55,34.95,15.22
2016,Brett Pesce,CAR,D,69,77.46666667,1.122705314,10.84,75.13,12.61,6.97,53.44,11.54,6.97,34.08,16.98,0.77,6.2,11.11,3.87,30.21,11.36,2.32,17.81,11.54,0.77,3.87,16.67,2.07,16.52,11.11,0,1.03,0,4.48,59.29,7.02,0,2.24,0,11.11,81.82,0.929,1.55,5.42,26.33,60.41,5.56,6.2,9.29,33.3,15.69
2016,Mattias Ekholm,NSH,D,82,141.45,1.725,11.88,75.08,13.66,11.03,48.78,18.44,9.76,33.93,22.33,1.27,5.09,20,5.09,30.54,14.29,1.7,10.18,14.29,0,2.55,0,4.52,27.15,14.29,1.13,2.26,33.33,6.13,56.98,9.71,0.61,1.23,33.33,13.04,85,0.98,0.85,2.55,26.3,56.42,3.13,3.82,6.79,30.54,11.11
2016,Tyler Seguin,DAL,C,72,1.6,0.022222222,37.5,75,33.33,37.5,75,33.33,37.5,75,33.33,0,0,-,37.5,75,33.33,37.5,37.5,50,0,0,-,0,50,0,0,0,-,0,0,-,0,0,-,0,100,1,37.5,75,37.5,300,50,37.5,75,37.5,50
2016,Tyler Gaudet,ARI,C,14,19.21666667,1.372619048,18.73,74.93,20,15.61,62.45,20,15.61,37.47,29.41,0,6.24,0,12.49,53.08,19.05,6.24,18.73,25,0,0,-,8.33,45.79,15.38,0,0,-,0,27.06,0,0,9.02,0,0,83.33,0.833,9.37,0,24.98,62.45,27.27,9.37,3.12,28.1,25
2016,Brock Nelson,NYI,C,81,38.48333333,0.475102881,10.91,74.84,12.73,7.8,51.45,13.16,7.8,37.42,17.24,0,6.24,0,3.12,32.74,8.7,3.12,15.59,16.67,0,3.12,0,0,22.87,0,0,4.16,0,4.5,54.05,7.69,0,0,-,0,83.33,0.833,7.8,10.91,20.27,87.31,27.78,7.8,15.59,20.27,27.78
2016,Peter Holland,TOR,C,65,19.3,0.296923077,15.54,74.61,17.24,15.54,55.96,21.74,12.44,43.52,22.22,0,3.11,0,3.11,37.31,7.69,0,15.54,0,0,3.11,0,4.15,29.02,12.5,0,0,-,13.47,53.89,20,0,0,-,0,92.86,0.929,0,9.33,46.63,77.72,0,6.22,12.44,52.85,10.53
2016,Josh Bailey,NYI,R,81,41.85,0.516666667,11.47,74.55,13.33,10.04,50.18,16.67,10.04,37.28,21.21,0,2.87,0,7.17,30.11,19.23,5.73,10.04,36.36,0,0,-,1.91,26.76,6.67,0,3.82,0,2.07,57.98,3.45,0,0,-,0,92.31,0.923,0,8.6,24.37,94.62,0,1.43,8.6,30.11,4.55
2016,Tanner Glass,NYR,L,57,25.78333333,0.452339181,9.31,74.47,11.11,6.98,55.85,11.11,6.98,34.91,16.67,2.33,4.65,33.33,4.65,37.23,11.11,4.65,16.29,22.22,2.33,2.33,50,0,27.93,0,0,0,-,6.72,43.7,13.33,0,3.36,0,33.33,86.67,1.2,9.31,0,11.64,90.76,44.44,9.31,0,16.29,36.36
2016,Colton Parayko,STL,D,79,77.43333333,0.980168776,20.15,74.39,21.31,17.82,55.79,24.21,13.17,33.32,28.33,1.55,1.55,50,7.75,37.19,17.24,4.65,13.17,26.09,1.55,1.55,50,4.13,32.03,11.43,0,0,-,7.83,51.49,13.21,0,0,-,11.76,95.35,1.071,2.32,5.42,25.57,60.44,8.33,4.65,11.62,31.77,12.77
2016,Matt Greene,L.A,D,3,5.666666667,1.888888889,31.76,74.12,30,31.76,52.94,37.5,31.76,52.94,37.5,10.59,0,100,31.76,31.76,50,10.59,0,100,10.59,0,100,28.24,42.35,40,0,0,-,0,61.18,0,0,0,-,33.33,100,1.333,10.59,0,21.18,52.94,33.33,21.18,10.59,21.18,50
2016,Patrick Eaves,DAL,R,54,17.05,0.315740741,14.08,73.9,16,14.08,42.23,25,14.08,24.63,36.36,0,3.52,0,10.56,31.67,25,0,10.56,0,0,0,-,14.08,28.15,33.33,0,0,-,0,55.91,0,0,5.08,0,0,85.71,0.857,7.04,7.04,14.08,98.53,33.33,7.04,10.56,14.08,33.33
2016,Austin Watson,NSH,L,57,44.68333333,0.783918129,5.37,73.85,6.78,4.03,55.05,6.82,2.69,38.94,6.45,0,8.06,0,1.34,29.54,4.35,0,12.09,0,0,2.69,0,1.79,23.27,7.14,0,1.79,0,3.88,56.25,6.45,0,5.82,0,0,79.31,0.793,0,6.71,14.77,89.97,0,2.69,10.74,21.48,11.11
2016,Leo Komarov,TOR,C,67,112.2166667,1.674875622,10.69,73.79,12.66,9.62,49.73,16.22,6.42,36.36,15,0.53,4.81,10,4.81,34.22,12.33,0.53,12.3,4.17,0,1.6,0,5.7,29.23,16.33,0.71,1.43,33.33,4.63,55.61,7.69,0,3.09,0,8.33,86.76,0.951,3.21,9.09,24.6,76.46,11.54,6.42,12.3,32.62,16.44
2016,Ryan Ellis,NSH,D,79,116.3333333,1.47257384,11.35,73.75,13.33,10.32,46.93,18.02,9.28,29.91,23.68,1.55,4.64,25,4.64,29.91,13.43,1.55,10.32,13.04,0,2.06,0,4.13,26.13,13.64,1.38,3.44,28.57,5.21,53.64,8.86,0.74,0,100,16.67,84.48,1.011,1.03,2.58,22.18,60.34,4.44,3.61,7.22,28.88,11.11
2016,Nathan Gerbe,CAR,C,47,48.86666667,1.039716312,13.51,73.67,15.49,11.05,60.16,15.52,8.59,44.2,16.28,1.23,4.91,20,8.59,34.38,20,4.91,14.73,25,1.23,2.46,33.33,4.91,26.19,15.79,0,1.64,0,5.32,53.21,9.09,0,1.77,0,14.29,88.89,1.032,3.68,8.59,15.96,65.08,18.75,6.14,15.96,20.87,22.73
2016,Taylor Hall,EDM,L,82,4.083333333,0.049796748,0,73.47,0,0,73.47,0,0,29.39,0,0,29.39,0,0,44.08,0,0,14.69,0,0,14.69,0,0,39.18,0,0,0,-,0,42.45,0,0,21.22,0,-,0,0,29.39,58.78,14.69,264.49,66.67,29.39,58.78,29.39,50
2016,Oskar Sundqvist,PIT,C,18,7.366666667,0.409259259,8.14,73.3,10,8.14,57.01,12.5,8.14,40.72,16.67,8.14,0,100,8.14,24.43,25,0,16.29,0,0,0,-,10.86,10.86,50,10.86,0,100,0,58.82,0,0,0,-,100,100,2,0,8.14,24.43,89.59,0,0,24.43,24.43,0
2016,Miikka Salomaki,NSH,R,61,80.4,1.318032787,10.45,73.13,12.5,8.96,52.99,14.46,7.46,33.58,18.18,1.49,5.97,20,4.48,37.31,10.71,0.75,15.67,4.55,0,3.73,0,4.98,28.86,14.71,1.99,1.99,50,3.23,44.2,6.82,0,1.08,0,20,82.22,1.022,1.49,2.99,20.15,76.87,6.9,3.73,8.96,24.63,13.16
2016,Frank Corrado,TOR,D,39,26.28333333,0.673931624,15.98,73.05,17.95,15.98,59.35,21.21,15.98,41.09,28,2.28,0,100,6.85,31.96,17.65,6.85,18.26,27.27,2.28,0,100,0,18.26,0,0,0,-,13.19,56.06,19.05,0,0,-,14.29,100,1.143,0,6.85,25.11,82.18,0,4.57,13.7,31.96,12.5
2016,Blake Pietila,N.J,L,7,7.4,1.057142857,16.22,72.97,18.18,16.22,56.76,22.22,8.11,48.65,14.29,0,0,-,8.11,8.11,50,0,8.11,0,0,0,-,10.81,0,100,0,0,-,11.71,93.69,11.11,0,0,-,0,100,1,0,16.22,8.11,105.41,0,0,16.22,8.11,0
2016,Logan Couture,S.J,C,52,38.8,0.746153846,9.28,72.68,11.32,7.73,54.12,12.5,7.73,38.66,16.67,0,4.64,0,4.64,29.38,13.64,0,13.92,0,0,3.09,0,6.19,20.62,23.08,0,0,-,2.23,53.61,4,0,2.23,0,0,88,0.88,4.64,12.37,46.39,55.67,9.09,7.73,17.01,54.12,12.5
2016,Marcus Foligno,BUF,L,75,31.46666667,0.419555556,20.97,72.46,22.45,19.07,49.58,27.78,9.53,41.95,18.52,3.81,3.81,50,13.35,32.42,29.17,3.81,11.44,25,1.91,1.91,50,12.71,27.97,31.25,2.54,0,100,11.02,52.33,17.39,0,2.75,0,40,90.91,1.309,0,5.72,15.25,95.34,0,3.81,15.25,22.88,14.29
2016,Jaccob Slavin,CAR,D,63,132.6666667,2.105820106,9.95,72.36,12.09,6.33,48.84,11.48,4.97,33.92,12.79,0.45,3.62,11.11,2.26,29.4,7.14,1.36,13.57,9.09,0.45,1.81,20,1.21,21.11,5.41,0,1.81,0,7.19,57.49,11.11,0,0.65,0,9.09,89.33,0.984,0.9,6.78,34.82,22.16,2.53,4.07,13.12,58.79,6.47
2016,Ryan Spooner,BOS,C,80,12.53333333,0.156666667,23.94,71.81,25,23.94,57.45,29.41,19.15,57.45,25,0,0,-,9.57,23.94,28.57,0,14.36,0,0,0,-,12.77,12.77,50,0,0,-,6.91,69.15,9.09,0,0,-,0,100,1,0,19.15,33.51,95.74,0,4.79,23.94,33.51,12.5
2016,Kevin Gravel,L.A,D,5,1.683333333,0.336666667,0,71.29,0,0,35.64,0,0,35.64,0,0,0,-,0,71.29,0,0,0,-,0,0,-,0,95.05,0,0,0,-,0,0,-,0,0,-,-,100,1,0,0,0,106.93,-,0,0,0,-
2016,Brad Malone,CAR,C,57,65.1,1.142105263,10.14,70.97,12.5,7.37,53.46,12.12,6.45,35.94,15.22,0,5.53,0,4.61,32.26,12.5,2.76,13.82,16.67,0,3.69,0,2.46,24.58,9.09,0,1.23,0,5.33,54.58,8.89,0,1.33,0,0,84.62,0.846,1.84,5.53,34.1,60.83,5.13,4.61,7.37,35.94,11.36
2016,Matt Duchene,COL,C,76,15.23333333,0.200438596,27.57,70.9,28,23.63,55.14,30,15.75,31.51,33.33,0,3.94,0,11.82,15.75,42.86,7.88,3.94,66.67,0,0,-,5.25,15.75,25,0,5.25,0,17.07,73.96,18.75,0,0,-,0,87.5,0.875,11.82,7.88,47.26,110.28,20,15.75,27.57,55.14,22.22
2016,Brian O'Neill,N.J,R,22,10.25,0.465909091,0,70.24,0,0,64.39,0,0,46.83,0,0,11.71,0,0,46.83,0,0,11.71,0,0,5.85,0,0,46.83,0,0,7.8,0,0,33.82,0,0,0,-,-,75,0.75,0,0,23.41,140.49,0,0,0,23.41,0
2016,Derick Brassard,NYR,C,80,12.83333333,0.160416667,14.03,70.13,16.67,9.35,46.75,16.67,9.35,37.4,20,0,4.68,0,9.35,37.4,20,4.68,18.7,20,0,0,-,6.23,24.94,20,0,6.23,0,6.75,40.52,14.29,0,0,-,0,87.5,0.875,0,23.38,56.1,163.64,0,0,23.38,70.13,0
2016,Kyle Turris,OTT,C,57,18.9,0.331578947,22.22,69.84,24.14,19.05,57.14,25,12.7,44.44,22.22,3.17,9.52,25,19.05,34.92,35.29,6.35,19.05,25,0,9.52,0,16.93,21.16,44.44,0,0,-,0,45.86,0,0,0,-,25,78.57,1.036,9.52,12.7,47.62,95.24,16.67,9.52,15.87,57.14,14.29
2016,Zach Redmond,COL,D,37,8.65,0.233783784,48.55,69.36,41.18,20.81,48.55,30,20.81,41.62,33.33,0,0,-,13.87,27.75,33.33,6.94,6.94,50,0,0,-,9.25,27.75,25,0,0,-,30.06,50.1,37.5,0,0,-,0,100,1,0,0,20.81,117.92,0,6.94,0,27.75,20
2016,Dean Kukan,CBJ,D,8,2.6,0.325,46.15,69.23,40,46.15,69.23,40,23.08,69.23,25,0,0,-,23.08,23.08,50,23.08,23.08,50,0,0,-,0,0,-,0,0,-,33.33,66.67,33.33,0,0,-,0,100,1,0,0,0,69.23,-,0,0,0,-
2016,Jordan Eberle,EDM,"C, R",69,1.75,0.025362319,0,68.57,0,0,68.57,0,0,68.57,0,0,0,-,0,68.57,0,0,68.57,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,100,1,0,68.57,0,240,-,0,68.57,0,-
2016,Jordan Oesterle,EDM,D,17,21.95,1.291176471,2.73,68.34,3.85,2.73,46.47,5.56,0,21.87,0,0,2.73,0,2.73,49.2,5.26,2.73,24.6,10,0,2.73,0,0,32.8,0,0,0,-,0,27.64,0,0,0,-,-,87.5,0.88,0,2.73,21.87,57.4,0,2.73,2.73,32.8,7.69
2016,TJ Brennan,TOR,D,7,2.666666667,0.380952381,0,67.5,0,0,67.5,0,0,67.5,0,0,0,-,0,45,0,0,0,-,0,0,-,0,60,0,0,0,-,0,32.5,0,0,0,-,-,100,1,0,0,22.5,67.5,0,0,0,22.5,0
2016,Carl Hagelin,"ANA, PIT",L,80,130.8,1.635,18.81,67.43,21.81,16.06,51.38,23.81,12.84,35.78,26.42,0.92,4.59,16.67,9.63,31.19,23.6,5.96,10.55,36.11,0.92,1.38,40,4.89,27.52,15.09,0,3.06,0,9.94,48.37,17.05,0,1.33,0,7.14,87.18,0.943,1.83,9.17,23.39,73.39,7.27,4.59,12.39,27.06,14.49
2016,Brandon Prust,VAN,L,35,22.43333333,0.640952381,10.7,66.86,13.79,10.7,58.84,15.38,8.02,42.79,15.79,0,10.7,0,8.02,37.44,17.65,5.35,13.37,28.57,0,5.35,0,3.57,32.1,10,0,3.57,0,3.86,38.63,9.09,0,3.86,0,0,75,0.75,2.67,5.35,18.72,77.56,12.5,8.02,8.02,21.4,27.27
2016,Nick Foligno,CBJ,L,72,39.66666667,0.550925926,12.1,66.55,15.38,9.08,52.94,14.63,6.05,39.33,13.33,0,4.54,0,9.08,30.25,23.08,4.54,19.66,18.75,0,3.03,0,6.05,14.12,30,0,0,-,2.18,45.88,4.55,0,0,-,0,88.46,0.885,1.51,16.64,18.15,95.29,7.69,3.03,18.15,21.18,12.5
2016,Mark Barberio,MTL,D,30,13.55,0.451666667,0,66.42,0,0,53.14,0,0,44.28,0,0,0,-,0,17.71,0,0,0,-,0,0,-,0,23.62,0,0,0,-,0,63.96,0,0,0,-,-,100,1,4.43,4.43,44.28,44.28,9.09,4.43,8.86,53.14,7.69
2016,Henrik Zetterberg,DET,L,82,6.333333333,0.077235772,18.95,66.32,22.22,9.47,47.37,16.67,9.47,37.89,20,0,0,-,0,47.37,0,0,0,-,0,0,-,0,63.16,0,0,0,-,27.37,27.37,50,0,0,-,0,100,1,28.42,28.42,18.95,265.26,60,47.37,37.89,18.95,71.43
2016,Jiri Tlusty,N.J,L,30,11.8,0.393333333,20.34,66.1,23.53,20.34,45.76,30.77,15.25,30.51,33.33,5.08,5.08,50,5.08,40.68,11.11,5.08,5.08,50,0,0,-,0,47.46,0,0,6.78,0,7.34,29.38,20,0,0,-,33.33,83.33,1.167,5.08,0,15.25,76.27,25,5.08,10.17,15.25,25
2016,Ryan Garbutt,"ANA, CHI",C,80,51.83333333,0.647916667,16.21,65.98,19.72,15.05,46.3,24.53,10.42,37.04,21.95,2.32,4.63,33.33,10.42,25.47,29.03,4.63,10.42,30.77,1.16,2.32,33.33,7.72,20.06,27.78,1.54,1.54,50,6.69,53.5,11.11,0,1.67,0,22.22,87.5,1.097,0,4.63,8.1,108.81,0,2.32,8.1,10.42,18.18
2016,Brandon Saad,CBJ,L,78,48.21666667,0.618162393,27.38,65.95,29.33,21.15,56,27.42,14.93,38.58,27.91,1.24,2.49,33.33,18.67,28.62,39.47,4.98,11.2,30.77,1.24,1.24,50,18.25,23.23,44,0,1.66,0,5.39,46.73,10.34,0,0,-,8.33,93.55,1.019,0,17.42,19.91,94.57,0,2.49,21.15,21.15,10.53
2016,Mats Zuccarello,NYR,R,81,10.08333333,0.124485597,11.9,65.45,15.38,11.9,47.6,20,11.9,35.7,25,0,5.95,0,5.95,35.7,14.29,5.95,23.8,20,0,5.95,0,0,15.87,0,0,0,-,8.6,34.38,20,0,0,-,0,83.33,0.833,0,11.9,29.75,220.17,0,0,11.9,47.6,0
2016,Pavel Zacha,N.J,C,1,0.916666667,0.916666667,0,65.45,0,0,65.45,0,0,65.45,0,0,0,-,0,65.45,0,0,0,-,0,0,-,0,87.27,0,0,0,-,0,0,-,0,0,-,-,100,1,0,0,0,65.45,-,0,0,0,-
2016,David Jones,"CGY, MIN",R,75,3.683333333,0.049111111,16.29,65.16,20,16.29,48.87,25,16.29,32.58,33.33,0,0,-,0,48.87,0,0,16.29,0,0,0,-,0,43.44,0,0,0,-,23.53,23.53,50,0,0,-,0,100,1,0,16.29,16.29,81.45,0,0,32.58,48.87,0
2016,Brandon Pirri,"ANA, FLA",R,61,1.85,0.030327869,0,64.86,0,0,64.86,0,0,64.86,0,0,32.43,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,93.69,0,0,46.85,0,-,50,0.5,0,32.43,0,162.16,-,0,32.43,0,-
2016,Connor McDavid,EDM,C,45,35.15,0.781111111,10.24,64.86,13.64,10.24,51.21,16.67,8.53,34.14,20,0,5.12,0,10.24,37.55,21.43,6.83,18.78,26.67,0,3.41,0,4.55,25.04,15.38,0,0,-,0,36.98,0,0,2.47,0,0,85,0.85,0,6.83,29.02,69.99,0,1.71,11.95,30.73,5.26
2016,Brandon Sutter,VAN,C,20,42.61666667,2.130833333,21.12,64.76,24.59,18.3,53.5,25.49,12.67,38.01,25,1.41,2.82,33.33,15.49,32.38,32.35,5.63,12.67,30.77,0,1.41,0,13.14,26.28,33.33,1.88,0,100,6.1,42.71,12.5,0,2.03,0,11.11,92.59,1.037,0,9.86,36.61,29.57,0,1.41,12.67,53.5,2.56
2016,Marian Gaborik,L.A,R,54,5.566666667,0.10308642,10.78,64.67,14.29,10.78,32.34,25,10.78,21.56,33.33,0,0,-,0,21.56,0,0,21.56,0,0,0,-,0,0,-,0,0,-,15.57,62.28,20,0,0,-,0,100,1,0,10.78,32.34,140.12,0,0,10.78,32.34,0
2016,Oscar Lindberg,NYR,C,68,22.45,0.330147059,8.02,64.14,11.11,8.02,42.76,15.79,2.67,29.4,8.33,0,5.35,0,2.67,26.73,9.09,0,13.36,0,0,0,-,3.56,17.82,16.67,0,0,-,3.86,50.19,7.14,0,7.72,0,0,81.82,0.818,2.67,2.67,13.36,106.9,16.67,2.67,5.35,16.04,14.29
2016,Sergey Kalinin,N.J,C,78,18.83333333,0.241452991,22.3,63.72,25.93,19.12,47.79,28.57,15.93,28.67,35.71,0,3.19,0,15.93,19.12,45.45,6.37,9.56,40,0,0,-,12.74,12.74,50,0,4.25,0,9.2,59.82,13.33,0,0,-,0,88.89,0.889,9.56,9.56,9.56,95.58,50,9.56,9.56,12.74,42.86
2016,Seth Helgeson,N.J,D,19,9.433333333,0.496491228,6.36,63.6,9.09,6.36,57.24,10,6.36,31.8,16.67,0,6.36,0,0,31.8,0,0,6.36,0,0,0,-,0,33.92,0,0,0,-,9.19,45.94,16.67,0,9.19,0,0,80,0.8,0,12.72,12.72,95.41,0,0,19.08,19.08,0
