"Year","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2017","Brooks Orpik","WSH","D","79","1213.0833333333","0","14","6","8","14","23.33","90","0.00","177","123","33","2","1","5","39","17","16","1","0","6","30","6","163","124","115","0","0","-"
"2017","Trevor Daley","PIT","D","56","914.25","4","10","3","7","14","28.57","70","5.71","128","97","43","15","1","4","26","13","13","0","0","6","17","14","25","44","64","0","0","-"
"2017","Jay Bouwmeester","STL","D","81","1562.1666666667","1","13","7","6","14","19.44","104","0.96","202","137","46","6","1","11","26","13","13","0","0","3","30","9","63","111","88","0","0","-"
"2017","Matt Moulson","BUF","L","81","767.71666666667","3","11","4","7","14","60.87","93","3.23","141","120","78","54","4","9","8","4","4","0","0","5","10","18","35","26","18","1","2","33.33"
"2017","Benoit Pouliot","EDM","L","67","793.3","8","6","5","1","14","60.87","65","12.31","123","95","69","31","2","10","30","15","15","0","0","13","42","33","37","54","30","7","20","25.93"
"2017","Riley Nash","BOS","C","81","956.73333333333","6","8","6","2","14","70.00","115","5.22","200","161","131","62","6","11","8","4","4","0","0","13","13","43","67","118","30","245","240","50.52"
"2017","Paul Postma","WPG","D","65","701.58333333333","1","13","7","6","14","51.85","50","2.00","119","68","28","4","3","3","15","6","5","1","0","0","29","10","36","70","42","0","0","-"
"2017","Jordie Benn","DAL, MTL","D","71","1059.7833333333","4","10","6","4","14","36.84","55","7.27","150","93","32","4","1","11","18","9","9","0","0","7","42","11","54","65","104","0","0","-"
"2017","Nic Dowd","L.A","C","70","758.36666666667","5","9","6","3","14","82.35","61","8.20","116","91","76","31","6","8","16","8","8","0","0","7","16","18","144","106","34","287","321","47.20"
"2017","Alex Petrovic","FLA","D","49","819.23333333333","1","13","5","8","14","42.42","53","1.89","108","81","21","1","4","5","59","20","17","1","2","12","22","15","105","70","51","0","0","-"
"2017","Tom Kuhnhackl","PIT","R","57","502.61666666667","3","11","6","5","14","66.67","43","6.98","87","63","48","20","3","7","18","9","9","0","0","10","5","3","107","49","29","2","1","66.67"
"2017","Nick Cousins","PHI","C","60","647.41666666667","5","9","4","5","14","73.68","90","5.56","151","115","77","40","8","7","18","9","9","0","0","25","13","15","60","84","22","80","122","39.60"
"2017","Cody Ceci","OTT","D","79","1517.9333333333","2","12","6","6","14","27.45","124","1.61","252","173","56","10","6","12","18","9","9","0","0","5","59","20","99","149","128","0","0","-"
"2017","Vinnie Hinostroza","CHI","C, L","49","570.48333333333","6","8","4","4","14","77.78","75","8.00","130","99","81","35","7","7","8","4","4","0","0","10","15","27","31","66","19","61","96","38.85"
"2017","Andrej Sustr","T.B","D","80","1236.2833333333","3","11","5","6","14","35.00","92","3.26","162","118","39","8","3","13","41","19","18","1","0","1","41","13","41","97","72","0","1","0.00"
"2017","Tim Schaller","BOS","C","59","630.61666666667","7","7","6","1","14","77.78","80","8.75","146","119","87","34","4","5","21","9","8","1","0","8","17","13","71","78","36","21","21","50.00"
"2017","Dan Hamhuis","DAL","D","79","1244.1333333333","0","13","6","7","13","26.53","68","0.00","169","97","46","7","2","9","18","9","9","0","0","7","34","13","77","88","83","0","0","-"
"2017","Fedor Tyutin","COL","D","69","1136.55","1","12","1","11","13","40.63","41","2.44","95","59","23","3","1","5","32","16","16","0","0","5","15","13","107","77","63","0","0","-"
"2017","Dennis Wideman","CGY","D","57","969.11666666667","3","10","4","6","13","38.24","68","4.41","162","94","33","3","0","5","18","9","9","0","0","7","41","17","53","74","58","0","0","-"
"2017","Dion Phaneuf","OTT","D","81","1458.9666666667","4","9","3","6","13","23.21","120","3.33","240","165","64","10","5","11","76","33","32","0","1","13","40","11","123","81","112","0","0","-"
"2017","Justin Abdelkader","DET","L","64","839.2","2","11","7","4","13","65.00","78","2.56","128","109","70","30","8","5","20","10","10","0","0","28","13","13","134","63","22","4","7","36.36"
"2017","Ryan Reaves","STL","R","80","708.3","7","6","5","1","13","50.00","57","12.28","104","82","69","39","5","8","82","24","16","6","2","14","4","11","239","76","26","0","5","0.00"
"2017","Dan Girardi","NYR","D","63","1059.0833333333","3","10","2","8","13","28.89","55","5.45","124","80","20","4","3","7","14","7","7","0","0","7","42","8","103","88","142","0","0","-"
"2017","Karl Alzner","WSH","D","82","1368.2333333333","3","10","5","5","13","20.63","77","3.90","157","116","37","6","1","3","24","12","12","0","0","7","39","10","88","102","124","0","0","-"
"2017","Steven Stamkos","T.B","C","17","235.31666666667","6","7","6","1","13","81.25","31","19.35","53","40","30","15","0","4","14","7","7","0","0","3","4","12","19","14","2","99","82","54.70"
"2017","Luca Sbisa","VAN","D","82","1369.95","2","11","4","7","13","30.23","73","2.74","193","102","51","7","4","8","35","16","15","1","0","8","45","17","124","158","105","0","0","-"
