Year,Player,Team,Position,GP,PPTOI,PPTOI_GP,PPCF_60,PPCA_60,PPCFPer,PPFF_60,PPFA_60,PPFFPer,PPSF_60,PPSA_60,PPSFPer,PPGF_60,PPGA_60,PPGFPer,PPSCF_60,PPSCA_60,PPSCFPer,PPHDCF_60,PPHDCA_60,PPHDCFPer,PPHDGF_60,PPHDGA_60,PPHDGFPer,PPMDCF_60,PPMDCA_60,PPMDCFPer,PPMDGF_60,PPMDGA_60,PPMDGFPer,PPLDCF_60,PPLDCA_60,PPLDCFPer,PPLDGF_60,PPLDGA_60,PPLDGFPer,PPOn-Ice SHPer,PPOn-Ice SVPer,PPPDO,PPOff. Zone Faceoffs_60,PPNeu. Zone Faceoffs_60,PPDef. Zone Faceoffs_60,PPOnTFStarts_60,PPOffZoneStartPer,PPOffZoneFaceoffs_60,PPNeuZoneFaceoffs_60,PPDefZoneFaceoffs_60,PPOff. Zone Faceoff Per
2014,Kevin Westgarth,"CAR, CGY",R,48,1.316666667,0.027430556,91.14,0,100,91.14,0,100,91.14,0,100,0,0,-,91.14,0,100,45.57,0,100,0,0,-,60.76,0,100,0,0,-,0,0,-,0,0,-,0,-,0,0,45.57,0,91.14,-,0,45.57,0,-
2014,Kimmo Timonen,PHI,D,77,265.1833333,3.443939394,115.17,15.61,88.06,88.92,11.99,88.12,61.99,8.82,87.54,8.15,1.13,87.8,56.34,7.01,88.93,26.02,2.94,89.84,4.07,0.91,81.82,40.42,5.43,88.16,2.72,0.3,90,75.82,8.5,89.92,2.94,0,100,13.14,87.18,1.003,35.52,5.66,0.68,8.6,98.13,64.26,10.41,3.62,94.67
2014,Kris Letang,PIT,D,37,137.4,3.713513514,109.17,17.03,86.51,84.28,14.41,85.4,62.88,11.35,84.71,8.3,1.31,86.36,59.83,7.86,88.39,23.14,3.06,88.33,4.37,0.44,90.91,48.91,6.4,88.42,3.49,0.58,85.71,68.75,7.57,90.08,1.89,0.63,75,13.19,88.46,1.017,21.83,3.06,0.44,5.24,98.04,58.08,10.48,3.06,95
2014,Kris Russell,CGY,D,68,202.6833333,2.980637255,94.73,11.55,89.14,71.64,10.06,87.68,48.55,8.29,85.42,6.81,0.89,88.46,47.36,4.74,90.91,20.43,1.48,93.24,2.96,0,100,35.92,4.34,89.22,2.37,0.79,75,62.86,5.13,92.45,2.99,0,100,14.02,89.29,1.033,30.19,8.58,0.59,8.58,98.08,57.13,15.39,2.37,96.02
2014,Kris Versteeg,"CHI, FLA",R,81,160.2,1.977777778,86.89,9.74,89.92,63.67,8.99,87.63,43.45,6.74,86.57,4.87,0.75,86.67,34.08,7.49,81.98,11.99,4.87,71.11,1.87,0.75,71.43,29.46,3.5,89.39,1.5,0,100,68.71,3.25,95.49,2.7,0,100,11.21,88.89,1.001,20.97,7.12,0.37,38.95,98.25,35.58,11.99,2.25,94.06
2014,Krys Barch,FLA,R,55,0.633333333,0.011515152,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,94.74,0,94.74,-,0,94.74,94.74,0
2014,Kyle Brodziak,MIN,C,81,11.78333333,0.145473251,56.01,10.18,84.62,40.74,5.09,88.89,25.46,0,100,10.18,0,100,15.28,0,100,10.18,0,100,5.09,0,100,6.79,0,100,0,0,-,58.84,7.36,88.89,7.36,0,100,40,-,0.4,56.01,25.46,25.46,122.21,68.75,56.01,25.46,35.64,61.11
2014,Kyle Chipchura,PHX,C,80,2.35,0.029375,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,76.6,25.53,0,255.32,100,76.6,51.06,0,100
2014,Kyle Clifford,L.A,L,71,12.21666667,0.172065728,49.11,0,100,39.29,0,100,24.56,0,100,0,0,-,24.56,0,100,4.91,0,100,0,0,-,26.19,0,100,0,0,-,35.47,0,100,0,0,-,0,-,0,24.56,19.65,0,122.78,100,34.38,24.56,0,100
2014,Kyle Okposo,NYI,R,71,281.9,3.970422535,101.1,7.88,92.77,73.22,6.81,91.49,54.06,5.75,90.39,7.02,1.06,86.84,58.11,5.53,91.3,28.52,3.19,89.93,2.98,1.06,73.68,39.45,3.12,92.67,2.84,0,100,53.49,0.92,98.31,2.77,0,100,12.99,81.48,0.945,28.52,5.11,0.43,5.11,98.53,53.85,10.85,1.49,97.31
2014,Kyle Palmieri,ANA,R,71,92.25,1.299295775,99.51,13.01,88.44,77.4,8.46,90.15,52.03,8.46,86.02,1.3,2.6,33.33,51.38,7.15,87.78,15.61,2.6,85.71,0.65,1.3,33.33,47.7,6.07,88.71,0.87,1.73,33.33,64.82,5.64,92,0,0,-,2.5,69.23,0.717,32.52,5.85,0.65,34.47,98.04,49.43,11.71,3.25,93.83
2014,Kyle Quincey,DET,D,82,26.95,0.328658537,64.56,11.13,85.29,48.98,8.91,84.62,28.94,6.68,81.25,0,0,-,28.94,4.45,86.67,8.91,4.45,66.67,0,0,-,26.72,0,100,0,0,-,48.24,3.22,93.75,0,0,-,0,100,1,24.49,17.81,4.45,113.54,84.62,40.07,20.04,6.68,85.71
2014,Kyle Turris,OTT,C,82,197.9166667,2.413617886,99.13,18.19,84.5,74.27,14.55,83.62,51.23,11.22,82.04,6.97,1.52,82.14,43.96,9.7,81.92,16.98,5.15,76.71,2.73,0.91,75,35.97,6.06,85.58,2.83,0.4,87.5,77.51,8.76,89.85,3.07,0,100,13.61,86.49,1.001,33.65,5.46,1.21,20.61,96.52,52.14,9.7,4.55,91.98
2014,Ladislav Smid,"CGY, EDM",D,73,4.8,0.065753425,62.5,50,55.56,62.5,37.5,62.5,12.5,25,33.33,0,0,-,37.5,25,60,25,12.5,66.67,0,0,-,16.67,16.67,50,0,0,-,36.11,36.11,50,0,0,-,0,100,1,62.5,62.5,12.5,137.5,83.33,87.5,62.5,12.5,87.5
2014,Lance Bouma,CGY,C,78,19.56666667,0.250854701,55.2,9.2,85.71,46,6.13,88.24,21.47,3.07,87.5,3.07,3.07,50,21.47,3.07,87.5,9.2,0,100,0,0,-,16.35,4.09,80,0,4.09,0,44.29,8.86,83.33,4.43,0,100,14.29,0,0.143,36.8,24.53,12.27,64.4,75,36.8,33.73,18.4,66.67
2014,Landon Ferraro,DET,C,4,0.216666667,0.054166667,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,276.92,0,0,0,0,276.92,0
2014,Lane MacDermid,"CGY, DAL",L,7,0.05,0.007142857,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1200,-,0,0,0,-
2014,Lars Eller,MTL,C,77,85.36666667,1.108658009,98.4,12.65,88.61,72.39,9.84,88.03,54.82,9.14,85.71,4.92,0,100,41.47,4.22,90.77,21.79,2.11,91.18,2.11,0,100,26.24,2.81,90.32,1.87,0,100,70.05,8.12,89.61,2.03,0,100,8.97,100,1.09,26.01,9.14,1.41,39.36,94.87,48.5,17.57,2.11,95.83
2014,Lauri Korpikoski,PHX,L,64,51.66666667,0.807291667,90.58,15.1,85.71,74.32,6.97,91.43,49.94,6.97,87.76,3.48,0,100,48.77,6.97,87.5,22.06,0,100,3.48,0,100,35.61,9.29,79.31,0,0,-,57.03,8.39,87.18,0,0,-,6.98,100,1.07,32.52,10.45,3.48,44.13,90.32,44.13,15.1,6.97,86.36
2014,Lee Stempniak,"CGY, PIT",R,73,137.7833333,1.887442922,87.53,6.97,92.63,67.93,4.79,93.41,47.9,3.48,93.22,5.66,0,100,44.85,3.05,93.64,16.55,1.31,92.68,1.74,0,100,37.74,2.32,94.2,1.74,0,100,57.24,5.03,91.92,3.77,0,100,11.82,100,1.118,30.05,8.71,0.87,33.1,97.18,44.42,13.06,1.74,96.23
2014,Linden Vey,L.A,R,18,27.1,1.505555556,86.35,13.28,86.67,66.42,13.28,83.33,39.85,13.28,75,2.21,2.21,50,37.64,8.86,80.95,13.28,6.64,66.67,0,2.21,0,32.47,2.95,91.67,2.95,0,100,57.56,3.2,94.74,0,0,-,5.56,83.33,0.889,31,6.64,2.21,44.28,93.33,46.49,13.28,2.21,95.45
2014,Linus Omark,"BUF, EDM",L,14,26.33333333,1.880952381,56.96,15.95,78.13,45.57,9.11,83.33,31.9,6.84,82.35,4.56,0,100,22.78,2.28,90.91,15.95,2.28,87.5,2.28,0,100,9.11,0,100,3.04,0,100,42.78,13.16,76.47,0,0,-,14.29,100,1.143,31.9,9.11,4.56,31.9,87.5,52.41,9.11,9.11,85.19
2014,Logan Couture,S.J,C,65,220.8166667,3.397179487,134.23,11.41,92.16,98.09,7.61,92.8,71.73,6.25,91.99,7.06,0.82,89.66,71.46,5.71,92.61,28.8,3.26,89.83,2.99,0.82,78.57,56.88,3.26,94.58,1.45,0,100,85.95,6.67,92.8,4.32,0,100,9.85,86.96,0.968,36.41,7.34,0.27,13.86,99.26,62.22,12.77,1.36,97.86
2014,Loui Eriksson,BOS,L,61,121.3,1.98852459,104.37,6.92,93.78,80.63,5.94,93.14,61.83,4.45,93.28,8.41,0,100,51.94,4.95,91.3,26.71,2.47,91.53,5.44,0,100,33.64,3.3,91.07,2.64,0,100,70.73,0.71,99,1.43,0,100,13.6,100,1.136,29.68,7.42,1.48,27.21,95.24,51.44,15.83,2.47,95.41
2014,Louis Leblanc,MTL,C,8,1.3,0.1625,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,92.31,0,0,92.31,100,138.46,0,0,100
2014,Lubomir Visnovsky,NYI,D,24,94.98333333,3.957638889,105.49,6.95,93.82,70.75,6.95,91.06,53.69,6.95,88.54,6.32,0,100,58.75,3.16,94.9,24.64,1.9,92.86,0.63,0,100,45.48,1.68,96.43,4.21,0,100,56.57,3.65,93.94,3.65,0,100,11.76,100,1.118,20.85,4.42,1.26,4.42,94.29,51.8,8.84,2.53,95.35
2014,Luca Sbisa,ANA,D,30,7.633333333,0.254444444,39.3,7.86,83.33,31.44,0,100,7.86,0,100,0,0,-,15.72,0,100,7.86,0,100,0,0,-,10.48,0,100,0,0,-,34.06,11.35,75,0,0,-,0,-,0,23.58,15.72,15.72,78.6,60,39.3,15.72,15.72,71.43
2014,Luke Adam,BUF,C,12,6.766666667,0.563888889,44.33,17.73,71.43,17.73,8.87,66.67,8.87,8.87,50,8.87,0,100,17.73,0,100,0,0,-,0,0,-,23.65,0,100,0,0,-,25.62,25.62,50,12.81,0,100,100,100,2,26.6,35.47,0,53.2,100,26.6,44.33,0,100
2014,Luke Gazdic,EDM,L,67,2.816666667,0.042039801,127.81,0,100,127.81,0,100,106.51,0,100,21.3,0,100,63.91,0,100,42.6,0,100,21.3,0,100,28.4,0,100,0,0,-,92.31,0,100,0,0,-,20,-,0.2,42.6,21.3,21.3,85.21,66.67,42.6,42.6,21.3,66.67
2014,Luke Glendening,DET,C,56,5.716666667,0.102083333,52.48,10.5,83.33,31.49,0,100,31.49,0,100,0,0,-,20.99,0,100,10.5,0,100,0,0,-,13.99,0,100,0,0,-,45.48,15.16,75,0,0,-,0,-,0,10.5,20.99,20.99,209.91,33.33,52.48,31.49,31.49,62.5
2014,Luke Schenn,PHI,D,79,3.183333333,0.040295359,37.7,56.54,40,37.7,56.54,40,37.7,56.54,40,0,0,-,18.85,18.85,50,18.85,0,100,0,0,-,0,25.13,0,0,0,-,27.23,0,100,0,0,-,0,100,1,75.39,37.7,0,113.09,100,94.24,37.7,0,100
2014,Magnus Paajarvi,STL,L,55,9.383333333,0.170606061,76.73,0,100,38.37,0,100,31.97,0,100,0,0,-,31.97,0,100,12.79,0,100,0,0,-,25.58,0,100,0,0,-,46.18,0,100,0,0,-,0,-,0,19.18,19.18,6.39,108.7,75,25.58,25.58,12.79,66.67
2014,Manny Malhotra,CAR,C,69,6.35,0.092028986,75.59,37.8,66.67,75.59,18.9,80,66.14,9.45,87.5,0,0,-,9.45,28.35,25,9.45,9.45,50,0,0,-,0,25.2,0,0,0,-,95.54,0,100,0,0,-,0,100,1,66.14,9.45,0,132.28,100,66.14,9.45,0,100
2014,Marc Methot,OTT,D,75,43.13333333,0.575111111,97.37,18.08,84.34,62.6,13.91,81.82,47.3,12.52,79.07,4.17,1.39,75,41.73,5.56,88.24,12.52,5.56,69.23,2.78,0,100,38.95,0,100,1.85,0,100,74.34,12.06,86.05,0,2.01,0,8.82,88.89,0.977,41.73,9.74,4.17,33.38,90.91,59.81,12.52,4.17,93.48
2014,Marc Staal,NYR,D,72,29.51666667,0.409953704,65.05,20.33,76.19,42.69,18.29,70,36.59,14.23,72,4.07,2.03,66.67,34.56,16.26,68,10.16,10.16,50,0,0,-,32.52,8.13,80,2.71,0,100,41.11,5.87,87.5,2.94,2.94,50,11.11,85.71,0.968,28.46,28.46,2.03,54.88,93.33,48.79,30.49,8.13,85.71
2014,Marc-Andre Cliche,COL,C,76,4.65,0.061184211,38.71,25.81,60,12.9,25.81,33.33,12.9,25.81,33.33,0,0,-,25.81,0,100,12.9,0,100,0,0,-,17.2,0,100,0,0,-,0,37.28,0,0,0,-,0,100,1,64.52,25.81,38.71,38.71,62.5,64.52,51.61,64.52,50
2014,Marc-Edouard Vlasic,S.J,D,81,56.31666667,0.69526749,114,10.65,91.45,90.56,7.46,92.39,67.12,6.39,91.3,4.26,0,100,58.6,2.13,96.49,31.96,2.13,93.75,1.07,0,100,35.51,0,100,2.84,0,100,69.25,7.69,90,1.54,0,100,6.35,100,1.063,20.24,12.78,5.33,73.51,79.17,37.29,21.31,6.39,85.37
2014,Marcel Goc,"FLA, PIT",C,74,59.98333333,0.810585586,77.02,15,83.7,56.02,14,80,40.01,9,81.63,3,2,60,40.01,9,81.63,14,5,73.68,2,2,50,34.68,5.33,86.67,0,0,-,47.68,4.33,91.67,1.44,0,100,7.5,77.78,0.853,41.01,19.01,2,54.02,95.35,56.02,23.01,7,88.89
2014,Marco Scandella,MIN,D,76,19.86666667,0.261403509,75.5,9.06,89.29,57.38,6.04,90.48,36.24,3.02,92.31,6.04,0,100,42.28,6.04,87.5,21.14,3.02,87.5,3.02,0,100,28.19,4.03,87.5,0,0,-,43.62,4.36,90.91,4.36,0,100,16.67,100,1.167,24.16,15.1,6.04,96.64,80,39.26,21.14,6.04,86.67
2014,Marcus Foligno,BUF,L,74,81.86666667,1.106306306,84.28,9.53,89.84,60.83,9.53,86.46,44.71,8.06,84.72,2.2,1.47,60,37.38,7.33,83.61,21.99,3.66,85.71,2.2,0.73,75,20.52,4.89,80.77,0,0.98,0,62.46,1.06,98.33,0,0,-,4.92,81.82,0.867,23.45,10.26,5.13,33.71,82.05,37.38,17.59,8.06,82.26
2014,Marcus Johansson,WSH,L,80,240.1666667,3.002083333,111.92,12.74,89.78,88.19,11.49,88.47,62.46,9.24,87.11,9.99,1,90.91,60.21,8.49,87.64,19.24,2.5,88.51,3.5,0.75,82.35,54.63,7.99,87.23,5.33,0.33,94.12,70.73,4.33,94.23,3.61,0,100,16,89.19,1.052,37.22,6.75,0.25,9.99,99.33,58.21,11.74,5.25,91.73
2014,Marcus Kruger,CHI,C,81,10.1,0.124691358,59.41,11.88,83.33,41.58,11.88,77.78,23.76,11.88,66.67,0,0,-,17.82,0,100,5.94,0,100,0,0,-,15.84,0,100,0,0,-,51.49,17.16,75,0,0,-,0,100,1,11.88,35.64,17.82,148.51,40,23.76,41.58,17.82,57.14
2014,Marek Zidlicky,N.J,D,81,233.2833333,2.880041152,79.73,13.37,85.64,58.64,11.83,83.21,43.47,9.26,82.44,7.72,0.26,96.77,37.29,7.72,82.86,12.86,2.83,81.97,3.09,0.26,92.31,32.58,6.52,83.33,3.09,0,100,55.35,5.57,90.85,3.34,0,100,17.75,97.22,1.15,26.75,7.2,0.77,14.92,97.2,52.47,11.83,2.06,96.23
2014,Marian Gaborik,"CBJ, L.A",R,41,116.45,2.840243902,95.84,8.24,92.08,75.74,5.67,93.04,51.52,3.09,94.34,6.18,1.03,85.71,56.16,5.67,90.83,25.76,2.06,92.59,2.06,0.52,80,40.53,4.81,89.39,4.81,0.69,87.5,52.84,2.98,94.67,0.74,0,100,12,66.67,0.787,29.88,7.21,1.55,12.88,95.08,55.13,13.91,3.61,93.86
2014,Marian Hossa,CHI,R,72,159.3,2.2125,91.9,9.42,90.71,71.19,8.66,89.15,54.61,7.16,88.41,8.66,0,100,39.17,5.27,88.14,16.57,3.01,84.62,3.01,0,100,30.13,3.01,90.91,2.51,0,100,69.64,5.44,92.75,5.44,0,100,15.86,100,1.159,17.7,10.17,1.51,34.27,92.16,33.9,15.82,2.64,92.78
2014,Mark Arcobello,EDM,R,41,46.63333333,1.137398374,81.06,9.01,90,60.47,9.01,87.04,52.75,6.43,89.13,5.15,2.57,66.67,50.18,5.15,90.7,16.73,2.57,86.67,2.57,1.29,66.67,44.6,3.43,92.86,1.72,0,100,37.17,3.72,90.91,1.86,0,100,9.76,60,0.698,23.16,16.73,2.57,41.17,90,37.31,23.16,3.86,90.63
2014,Mark Barberio,T.B,D,49,15.76666667,0.321768707,60.89,11.42,84.21,41.86,7.61,84.62,19.03,7.61,71.43,3.81,0,100,34.25,0,100,11.42,0,100,3.81,0,100,30.44,0,100,0,0,-,32.98,10.99,75,0,0,-,20,100,1.2,19.03,0,0,95.14,100,41.86,0,0,100
2014,Mark Borowiecki,OTT,D,13,0.4,0.030769231,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,150,0,0,300,100,150,0,0,100
2014,Mark Cundari,CGY,D,4,0.733333333,0.183333333,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,0,-,81.82,0,0,100
2014,Mark Fayne,N.J,D,72,6.616666667,0.091898148,27.2,18.14,60,18.14,9.07,66.67,9.07,9.07,50,0,0,-,18.14,0,100,18.14,0,100,0,0,-,0,0,-,0,0,-,13.1,26.2,33.33,0,0,-,0,100,1,0,0,18.14,145.09,0,0,0,27.2,0
2014,Mark Fistric,ANA,D,34,3.6,0.105882353,100,0,100,100,0,100,50,0,100,16.67,0,100,66.67,0,100,33.33,0,100,0,0,-,44.44,0,100,0,0,-,48.15,0,100,24.07,0,100,33.33,-,0.33,0,50,16.67,33.33,0,50,66.67,16.67,75
2014,Mark Fraser,"EDM, TOR",D,42,1.783333333,0.042460317,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,33.64,33.64,0,168.22,100,33.64,33.64,0,100
2014,Mark Giordano,CGY,D,64,221.95,3.46796875,92.99,9.19,91.01,70.56,7.57,90.31,48.66,6.22,88.67,7.03,1.35,83.87,45.15,4.87,90.27,17.03,1.35,92.65,2.7,0.27,90.91,37.49,4.69,88.89,2.88,1.08,72.73,64.43,4.69,93.22,3.12,0,100,14.44,78.26,0.927,26.22,5.14,0.27,10.54,98.98,55.42,11.08,1.89,96.7
2014,Mark Letestu,CBJ,C,82,102,1.243902439,110,5.88,94.92,82.94,4.71,94.63,59.41,4.71,92.66,8.82,0.59,93.75,53.53,2.94,94.79,22.35,1.18,95,4.12,0,100,41.57,2.35,94.64,3.92,0.78,83.33,76.47,1.7,97.83,2.55,0,100,14.85,87.5,1.024,34.71,11.76,1.18,27.65,96.72,51.76,17.06,1.18,97.78
2014,Mark Pysyk,BUF,D,44,53.35,1.2125,89.97,7.87,91.95,69.73,6.75,91.18,50.61,4.5,91.84,2.25,1.12,66.67,33.74,2.25,93.75,16.87,2.25,88.24,2.25,1.12,66.67,22.49,0,100,0,0,-,73.1,4.87,93.75,0,0,-,4.44,75,0.794,29.24,5.62,4.5,34.86,86.67,40.49,12.37,7.87,83.72
2014,Mark Scheifele,WPG,C,63,124.2,1.971428571,100.48,8.7,92.04,73.43,6.28,92.12,54.11,5.8,90.32,4.83,0.97,83.33,46.38,3.86,92.31,14.01,1.93,87.88,0.97,0.97,50,43.16,2.58,94.37,3.86,0,100,66.29,4.19,94.06,1.4,0,100,8.93,83.33,0.923,31.88,9.66,0.97,31.4,97.06,53.14,13.53,3.38,94.02
2014,Mark Stone,OTT,R,19,26.6,1.4,142.11,20.3,87.5,110.53,11.28,90.74,81.2,9.02,90,11.28,0,100,76.69,13.53,85,36.09,4.51,88.89,4.51,0,100,54.14,12.03,81.82,6.02,0,100,87.97,9.77,90,3.26,0,100,13.89,100,1.139,38.35,4.51,4.51,24.81,89.47,65.41,11.28,4.51,93.55
2014,Mark Streit,PHI,D,82,220.9666667,2.694715447,94.49,10.32,90.16,68.97,8.69,88.81,48.33,6.52,88.12,5.7,1.36,80.77,40.73,6.52,86.21,16.29,3.8,81.08,2.44,1.09,69.23,32.58,3.62,90,2.9,0.36,88.89,71.78,2.35,96.83,1.57,0,100,11.8,79.17,0.91,20.09,6.25,1.63,32.31,92.5,34.76,14.12,3.53,90.78
2014,Mark Stuart,WPG,D,69,1.283333333,0.018599034,46.75,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,67.53,0,100,0,0,-,-,-,-,93.51,0,46.75,467.53,66.67,93.51,0,93.51,50
2014,Markus Granlund,CGY,C,7,9.866666667,1.40952381,66.89,24.32,73.33,60.81,24.32,71.43,48.65,12.16,80,0,0,-,48.65,6.08,88.89,24.32,0,100,0,0,-,32.43,8.11,80,0,0,-,26.35,8.78,75,0,0,-,0,100,1,12.16,6.08,12.16,54.73,50,18.24,12.16,6.08,75
2014,Martin Erat,"PHX, WSH",R,70,82.53333333,1.179047619,93.78,20.36,82.17,73.42,16.72,81.45,56.7,14.54,79.59,2.91,1.45,66.67,45.8,10.9,80.77,18.17,6.54,73.53,0,1.45,0,36.83,5.82,86.36,1.94,0,100,68.26,7.35,90.28,2.1,0,100,5.13,90,0.951,29.81,10.18,1.45,39.26,95.35,46.53,14.54,5.09,90.14
2014,Martin Hanzal,PHX,C,65,181.1,2.786153846,111.65,12.92,89.63,83.16,11.26,88.07,54.67,7.95,87.3,7.62,0.33,95.83,48.37,6.63,87.95,25.51,3.64,87.5,3.64,0.33,91.67,30.48,3.98,88.46,2.21,0,100,84.7,6.22,93.16,3.35,0,100,13.94,95.83,1.098,28.16,6.29,0.33,20.87,98.84,52.35,11.93,2.65,95.18
2014,Martin Havlat,S.J,R,48,86.06666667,1.793055556,108.06,13.94,88.57,85.05,10.46,89.05,61.35,8.37,88,3.49,0,100,54.38,4.18,92.86,27.19,2.09,92.86,2.09,0,100,36.25,2.79,92.86,1.86,0,100,69.48,8.06,89.61,0,0,-,5.68,100,1.057,18.13,9.76,3.49,54.38,83.87,27.19,16.73,4.88,84.78
2014,Martin Marincin,EDM,D,44,22.16666667,0.503787879,83.91,8.12,91.18,70.38,8.12,89.66,51.43,2.71,95,8.12,0,100,37.89,0,100,10.83,0,100,2.71,0,100,36.09,0,100,0,0,-,62.56,3.91,94.12,7.82,0,100,15.79,100,1.158,35.19,27.07,2.71,37.89,92.86,40.6,24.36,2.71,93.75
2014,Martin St Pierre,MTL,C,1,1.15,1.15,104.35,52.17,66.67,52.17,52.17,50,52.17,0,100,0,0,-,0,52.17,0,0,0,-,0,0,-,0,69.57,0,0,0,-,75.36,0,100,0,0,-,0,-,0,0,0,0,52.17,-,0,0,0,-
2014,Martin St. Louis,"NYR, T.B",R,81,269.6333333,3.328806584,83.45,12.68,86.81,62.53,10.01,86.2,43.17,7.79,84.72,5.79,0.67,89.66,42.28,6.9,85.97,15.58,3.12,83.33,2.67,0.67,80,35.6,5.04,87.59,1.78,0,100,52.71,5.46,90.61,2.57,0,100,13.4,91.43,1.048,29.6,5.12,0.22,11.57,99.25,54.96,8.23,2,96.48
2014,Mason Raymond,TOR,L,82,164.1,2.001219512,83,14.99,84.7,57.77,13.53,81.03,42.05,10.97,79.31,8.04,1.1,88,39.85,7.31,84.5,16.45,1.46,91.84,4.75,0.37,92.86,31.2,7.8,80,3.41,0.98,77.78,58.62,7.39,88.8,1.06,0,100,19.13,90,1.091,27.42,8.41,2.56,34,91.46,38.39,9.87,5.48,87.5
2014,Mathieu Perreault,ANA,C,69,149.25,2.163043478,97.29,14.07,87.36,73.17,9.65,88.35,47.84,7.24,86.86,5.23,1.21,81.25,52.66,5.63,90.34,22.51,2.01,91.8,3.62,0.8,81.82,40.2,4.82,89.29,1.07,0.54,66.67,59.81,5.23,91.96,1.16,0,100,10.92,83.33,0.943,27.74,6.03,1.61,30.15,94.52,51.06,10.45,2.41,95.49
2014,Mats Zuccarello,NYR,R,77,203.6166667,2.644372294,113.15,15.03,88.28,81.62,12.67,86.56,58.34,10.02,85.34,7.07,1.18,85.71,58.05,9.13,86.4,25.93,4.71,84.62,4.42,0.88,83.33,42.83,5.89,87.9,1.18,0,100,70.23,5.11,93.22,2.55,0.43,85.71,12.12,88.24,1.004,25.64,5.3,1.47,28.88,94.57,44.5,11.2,2.95,93.79
2014,Matt Bartkowski,BOS,D,64,13,0.203125,60,9.23,86.67,36.92,9.23,80,32.31,9.23,77.78,0,0,-,36.92,9.23,80,9.23,0,100,0,0,-,36.92,12.31,75,0,0,-,26.67,0,100,0,0,-,0,100,1,50.77,9.23,4.62,120,91.67,55.38,13.85,9.23,85.71
2014,Matt Beleskey,ANA,L,55,68.71666667,1.249393939,107.4,11.35,90.44,75.09,8.73,89.58,47.15,5.24,90,9.6,0.87,91.67,60.25,8.73,87.34,22.7,2.62,89.66,4.37,0.87,83.33,50.06,8.15,86,3.49,0,100,61.8,0,100,2.52,0,100,20.37,83.33,1.037,26.19,8.73,0.87,41.04,96.77,40.16,12.22,4.37,90.2
2014,Matt Calvert,CBJ,L,56,86.9,1.551785714,109.09,11.74,90.29,78.71,9.67,89.06,55.24,8.98,86.02,4.83,0.69,87.5,46.26,4.83,90.54,22.78,1.38,94.29,2.76,0,100,31.3,4.6,87.18,0,0.92,0,82.78,7.98,91.21,2.99,0,100,8.75,92.31,1.011,33.83,4.83,0,33.14,100,49.71,8.98,1.38,97.3
2014,Matt Carey,CHI,L,2,0.866666667,0.433333333,69.23,0,100,69.23,0,100,69.23,0,100,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,100,0,100,0,0,-,0,-,0,0,0,0,138.46,-,0,69.23,0,-
2014,Matt Carkner,NYI,D,53,1.233333333,0.02327044,97.3,0,100,48.65,0,100,48.65,0,100,0,0,-,48.65,0,100,0,0,-,0,0,-,64.86,0,100,0,0,-,70.27,0,100,0,0,-,0,-,0,0,48.65,0,243.24,-,97.3,48.65,0,100
2014,Matt Carle,T.B,D,82,119.55,1.457926829,78.8,15.06,83.96,62.23,12.05,83.78,43.16,10.04,81.13,5.02,1.51,76.92,40.65,8.53,82.65,18.57,4.02,82.22,2.01,1,66.67,29.44,6.02,83.02,2.01,0.67,75,51.47,6.52,88.75,2.17,0,100,11.63,85,0.966,17.06,7.53,3.01,50.69,85,30.61,12.05,4.52,87.14
2014,Matt Cooke,MIN,L,82,5.466666667,0.066666667,65.85,10.98,85.71,54.88,10.98,83.33,32.93,0,100,21.95,0,100,10.98,0,100,10.98,0,100,10.98,0,100,0,0,-,0,0,-,79.27,15.85,83.33,15.85,0,100,66.67,-,0.67,87.8,32.93,32.93,164.63,72.73,98.78,32.93,32.93,75
