Year,Player,Team,Position,GP,TOI,TOI_GP,CF_60,CA_60,CFPer,FF_60,FA_60,FFPer,SF_60,SA_60,SFPer,GF_60,GA_60,GFPer,SCF_60,SCA_60,SCFPer,HDCF_60,HDCA_60,HDCFPer,HDGF_60,HDGA_60,HDGFPer,MDCF_60,MDCA_60,MDCFPer,MDGF_60,MDGA_60,MDGFPer,LDCF_60,LDCA_60,LDCFPer,LDGF_60,LDGA_60,LDGFPer,On-Ice SHPer,On-Ice SVPer,PDO,Off. Zone Faceoffs_60,Neu. Zone Faceoffs_60,Def. Zone Faceoffs_60,OnTFStarts_60,OffZoneStartPer,OffZoneFaceoffs_60,NeuZoneFaceoffs_60,DefZoneFaceoffs_60,Off. Zone Faceoff Per
2019,Artem Anisimov,CHI,C,78,1035.583333,13.2767094,56.08,60.43,48.14,41.02,46.47,46.89,30.88,34.99,46.88,2.32,2.32,50,26.3,32.21,44.95,10.6,14.66,41.97,1.45,1.51,49.02,20.94,23.41,47.21,0.77,0.77,50,36.4,34.31,51.48,0.42,0.33,55.56,7.5,93.38,1.009,9.44,11.82,6.6,44.55,58.84,17.56,18.31,15.53,53.06
2019,Kasperi Kapanen,TOR,R,78,1075.316667,13.78611111,67.51,60.09,52.91,49.27,47.09,51.13,33.42,33.26,50.13,3.18,2.68,54.29,33.09,30.41,52.11,12.78,11.27,53.13,2.12,1.39,60.32,27.08,25.52,51.49,0.74,1.26,37.04,41.67,37.24,52.81,0.73,0.48,60,9.52,91.95,1.015,14.73,16.07,8.03,42.24,64.71,22.32,20.65,18.19,55.1
2019,Jordan Eberle,NYI,"C, R",78,1020.666667,13.08547009,58.14,59.84,49.28,42.68,44.38,49.02,30.86,32.04,49.07,2.41,2.18,52.56,28.45,28.75,49.74,13.34,12.11,52.42,1.65,1.23,57.14,20.14,22.18,47.59,0.86,0.55,61.11,36.17,37.19,49.31,0.17,0.76,18.18,7.81,93.21,1.01,8.23,13.17,7.29,46.91,53.03,17.58,19.11,16.05,52.27
2019,Connor McDavid,EDM,C,78,1362.65,17.46987179,58.78,58.96,49.93,44.52,45.71,49.34,32.1,33.95,48.6,3.39,3.3,50.66,30.03,29.9,50.11,11.93,13.52,46.89,1.85,2.03,47.73,24.13,21.84,52.49,1.59,1.06,60,35.04,34.6,50.32,0.51,0.64,44.44,10.56,90.27,1.008,12.51,14.75,7.57,36.63,62.28,21.44,20.12,16.82,56.04
2019,Rasmus Ristolainen,BUF,D,78,1423.45,18.24935897,54.25,58.8,47.99,42.61,45.31,48.47,31.99,33.68,48.72,2.15,3.12,40.8,24.95,27.82,47.28,10.71,11.21,48.85,1.18,1.56,43.08,19,22.14,46.17,0.79,1.57,33.33,35.56,37.63,48.59,0.55,0.55,50,6.72,90.74,0.975,8.56,12.77,10.79,36.33,44.23,18.8,20.27,21.83,46.27
2019,Jared McCann,"FLA, PIT",C,78,935.1833333,11.98952991,56.27,57.87,49.3,42.15,42.54,49.77,31.12,32.02,49.29,2.31,2.76,45.57,23.42,24.57,48.8,9.17,9.56,48.97,1.09,1.41,43.59,18.99,20.02,48.68,1.2,1.11,51.85,37.35,37.72,49.75,0.46,0.65,41.67,7.42,91.38,0.988,11.29,16.04,10.27,49.72,52.38,19.12,22.13,20.15,48.69
2019,Cody Eakin,VGK,C,78,971.9,12.46025641,56.86,57.66,49.65,41.3,42.91,49.05,29.69,31.73,48.34,2.96,2.04,59.26,27.04,27.9,49.21,9.57,10.74,47.11,1.61,1.17,57.78,23.29,22.88,50.45,1.23,0.74,62.5,34.51,34.6,49.94,0.62,0.36,63.64,9.98,93.58,1.036,9.08,10.56,6.85,41.55,56.98,20.13,19.26,18.89,51.58
2019,Conor Sheary,BUF,L,78,951.2333333,12.19529915,59.23,57.27,50.84,45.16,44.15,50.56,32.86,33.18,49.76,2.14,2.84,43.04,26.68,26.68,50,10.66,10.28,50.9,1.26,1.45,46.51,21.36,21.87,49.42,0.84,1.18,41.67,39.72,36.54,52.09,0.36,0.73,33.33,6.53,91.44,0.98,16.02,13.44,4.29,45.29,78.88,24.41,18.86,10.22,70.49
2019,Blake Coleman,N.J,C,78,1021.033333,13.09017094,54.24,57.18,48.68,42.66,43.9,49.29,31.73,30.97,50.61,2.41,3.35,41.84,24.92,25.97,48.96,10.46,10.64,49.58,1.35,1.88,41.82,19.27,20.45,48.52,0.94,1.33,41.38,35.23,36.33,49.23,0.42,0.68,38.46,7.59,89.18,0.968,7.17,15.57,11.93,40.78,37.54,15.22,22.27,23.8,39.01
2019,Ben Chiarot,WPG,D,78,1281.433333,16.42863248,51.74,57.17,47.51,38.35,43.59,46.8,28.19,30.9,47.7,2.06,1.97,51.16,22.38,24.68,47.56,8.8,9.69,47.59,1.03,1.08,48.89,18.1,19.98,47.54,0.87,0.56,60.87,33.82,39.23,46.3,0.54,0.68,44.44,7.31,93.64,1.009,8.99,13.95,7.3,35.96,55.17,19.71,21.02,16.43,54.53
2019,Tyson Barrie,COL,D,78,1314.533333,16.85299145,63.26,57.1,52.56,47.51,41.44,53.41,35.42,30.44,53.78,2.74,2.42,53.1,29.03,26.84,51.96,11.87,10.91,52.1,1.19,1.32,47.27,22.88,21.24,51.86,1.34,1.22,52.38,41.34,34.35,54.62,0.79,0.26,75,7.73,92.05,0.998,12.92,11.09,7.17,40.76,64.32,27.34,18.21,15.98,63.12
2019,Andrew Cogliano,"ANA, DAL","C, L",78,859.25,11.01602564,55.37,56.7,49.41,42.53,42.25,50.16,29.75,30.58,49.31,1.47,1.4,51.22,24.37,27.79,46.72,9.99,11.38,46.73,0.63,0.77,45,19.18,21.88,46.71,0.37,0.65,36.36,37.42,33.99,52.4,0.81,0.2,80,4.93,95.43,1.004,9.29,19.41,13.76,48.53,40.3,14.18,25.14,23.46,37.66
2019,Nate Thompson,"L.A, MTL",C,78,832.3,10.67051282,49.09,56.52,46.48,35.61,42.6,45.53,26.82,29.7,47.45,1.73,1.87,48,20.4,24.29,45.65,8.87,9.52,48.24,1.01,1.15,46.67,15.38,19.7,43.84,0.48,0.58,45.45,32.49,39.99,44.83,0.52,0.42,55.56,6.45,93.69,1.001,8.87,11.53,15.07,53.85,37.05,14.85,17.59,26.38,36.01
2019,Troy Stecher,VAN,D,78,1320.6,16.93076923,56.79,56.52,50.12,41.57,42.57,49.41,29.08,30.67,48.67,2.27,2.04,52.63,25.58,28.49,47.31,9.86,11.36,46.47,1.09,1.18,48,20.96,22.84,47.86,0.85,0.61,58.33,37.67,34.39,52.28,0.79,0.59,57.14,7.81,93.33,1.011,7.45,12.72,6.82,46.89,52.23,17.9,20.08,17.72,50.26
2019,Shayne Gostisbehere,PHI,D,78,1182.45,15.15961538,58.35,56.37,50.86,43.13,41.76,50.81,31.26,30.55,50.57,2.13,2.94,42,26.39,25.73,50.63,10.05,10.1,49.87,1.32,1.32,50,21.79,20.84,51.11,0.81,1.56,34.29,37.23,35.62,51.11,0.29,0.59,33.33,6.82,90.37,0.972,11.72,12.13,8.98,43.33,56.62,20.5,17.4,16.85,54.89
2019,Jay Bouwmeester,STL,D,78,1398.016667,17.9232906,51.76,55.92,48.07,39.1,41.12,48.74,28.33,30.34,48.28,1.8,2.02,47.19,25.66,26.65,49.06,11.03,9.7,53.21,0.94,1.33,41.51,19.51,22.6,46.33,0.69,0.57,54.55,31.55,35.58,47,0.43,0.37,53.85,6.36,93.35,0.997,7.81,14.12,8.58,45.66,47.64,16.61,20.6,19.27,46.29
2019,Vladislav Namestnikov,NYR,C,78,951.1,12.19358974,50.09,55.77,47.32,36.27,41.19,46.82,26.94,29.27,47.92,1.89,2.65,41.67,24.22,28.96,45.55,11.8,12.55,48.45,1.14,1.89,37.5,16.57,21.87,43.11,0.59,0.76,43.75,28.98,31.44,47.96,0.46,0.27,62.5,7.03,90.95,0.98,8.39,13.75,9.78,48.07,46.18,15.14,20.57,19.93,43.17
2019,Adam Pelech,NYI,D,78,1265.566667,16.22521368,53.24,55.56,48.93,38.5,39.35,49.45,28.16,27.83,50.3,2.42,1.52,61.45,26.83,25.7,51.08,11.38,10.05,53.1,1.47,1.04,58.49,20.61,20.86,49.7,1.2,0.25,82.61,30.95,34.38,47.38,0.07,0.41,14.29,8.59,94.55,1.031,7.35,11.85,9.39,49.02,43.91,16.12,18.11,18.77,46.2
2019,Adam Lowry,WPG,C,78,939.95,12.05064103,57.45,55.34,50.93,41.81,40.28,50.93,29.68,28.47,51.04,1.91,1.85,50.85,23.36,23.62,49.73,10.15,8.81,53.54,1.21,1.09,52.78,17.62,19.75,47.15,0.6,0.6,50,39,36.24,51.84,0.37,0.46,44.44,6.45,93.5,0.999,8.11,19.47,10.66,47.3,43.2,15,24.58,21.13,41.52
2019,Kyle Okposo,BUF,R,78,902.65,11.5724359,50.19,55.1,47.66,38.22,42.41,47.4,28.32,30.98,47.76,1.99,2.19,47.62,21.8,26.19,45.43,7.58,11.23,40.28,0.86,1.26,40.63,18.97,19.94,48.75,0.8,0.89,47.37,34.18,33.99,50.14,0.77,0.38,66.67,7.04,92.92,1,10.7,13.23,9.7,43.54,52.44,16.29,18.94,18.08,47.39
2019,Alexander Kerfoot,COL,C,78,955.0166667,12.24380342,57.23,55.1,50.95,41.84,39.83,51.23,30.85,29.09,51.47,2.01,2.32,46.38,26.64,24.06,52.54,10.62,10.05,51.37,1.32,1.07,55.26,21.36,18.68,53.35,0.42,1.09,27.78,36.84,35.57,50.88,0.54,0.64,46.15,6.52,92.01,0.985,11.62,12.19,7.92,45.67,59.49,19.73,17.65,16.59,54.33
2019,Will Butcher,N.J,D,78,1223.533333,15.68632479,54.58,54.87,49.87,42.96,41.54,50.84,31.19,30.4,50.64,2.55,2.8,47.71,24.86,22.95,52,10.59,8.53,55.38,1.27,1.52,45.61,19.03,19.22,49.74,0.98,1.11,46.88,36.34,37.9,48.95,0.71,0.57,55.56,8.18,90.81,0.99,8.43,11.23,7.45,47.67,53.09,19.81,18.34,16.67,54.3
2019,Sean Monahan,CGY,C,78,1139.75,14.61217949,62.49,53.85,53.71,45.96,41.8,52.37,32.69,29.95,52.18,3.42,3.05,52.85,29.53,27.32,51.94,12.63,11.37,52.63,2.05,1.63,55.71,22.53,21.27,51.44,1.26,0.98,56.25,39.08,32.47,54.62,0.61,0.91,40,10.47,89.81,1.003,14.06,16.42,9.05,37.43,60.82,23.43,22.53,17.64,57.05
2019,Timo Meier,S.J,R,78,1091.033333,13.98760684,67.64,52.57,56.27,49.66,39.71,55.57,34.59,28.98,54.41,3.41,3.02,52.99,33.71,24.25,58.16,15.01,10.83,58.09,2.31,1.98,53.85,24.93,17.89,58.22,0.95,0.66,59.09,39.4,32.41,54.87,0.4,0.79,33.33,9.86,89.56,0.994,8.58,15.67,6.54,47.73,56.73,16.77,22.88,16.39,50.58
2019,Trevor van Riemsdyk,CAR,D,78,1067.816667,13.68995726,62.65,52.48,54.42,46.69,39.16,54.38,31.75,27.87,53.25,2.02,2.47,45,29.16,24.33,54.52,12.64,9.72,56.53,1.18,1.52,43.75,22.03,19.48,53.07,0.9,0.82,52.17,39.77,32.06,55.37,0.24,0.49,33.33,6.37,91.13,0.975,8.65,12.75,6.52,49.67,57.04,19.95,20.17,15.68,55.99
2019,Justin Braun,S.J,D,78,1347.1,17.27051282,53.49,52.02,50.7,39.86,37.68,51.41,27.53,25.66,51.76,1.69,2.67,38.78,24.85,21.69,53.4,10.96,9.49,53.59,0.85,1.6,34.55,18.53,16.27,53.24,0.59,0.77,43.48,34.23,35.45,49.12,0.58,0.71,45,6.15,89.58,0.957,5.83,15.54,7.26,45.07,44.56,12.87,23.03,17.77,42.01
2019,Riley Nash,CBJ,C,78,805.7166667,10.32970085,48.03,50.27,48.86,38.35,36.94,50.94,28.6,25.62,52.75,1.19,2.23,34.78,23.46,21.07,52.68,10.57,8.49,55.47,0.82,1.34,37.93,17.18,16.78,50.58,0.3,0.7,30,30.12,33.02,47.7,0.22,0.54,28.57,4.17,91.28,0.954,6.11,13.93,14,46.1,30.37,10.72,19.21,23.9,30.97
2019,Vince Dunn,STL,D,78,1144.616667,14.67457265,60.49,49.48,55,45.4,36.38,55.51,33.76,26.58,55.95,2.78,1.99,58.24,32.55,23.96,57.61,13.73,9.17,59.95,1.89,0.94,66.67,25.09,19.71,56.01,0.77,1.12,40.74,33.24,30.82,51.89,0.45,0.3,60,8.23,92.5,1.007,12.53,13,6.5,49.43,65.84,22.07,18.71,14.52,60.32
2019,Mark Giordano,CGY,D,78,1331.016667,17.06431624,65.32,48.59,57.34,47.6,37.51,55.93,33.85,26.64,55.96,3.56,2.3,60.77,29.89,22.99,56.52,11.68,9.92,54.07,2.12,1.4,60.26,24.28,17.43,58.21,1.2,0.78,60.61,41.61,30.86,57.41,0.78,0.39,66.67,10.52,91.37,1.019,9.51,14.7,10.01,39.58,48.73,21.77,22.4,20.56,51.44
2019,Marc Staal,NYR,D,79,1260.416667,15.95464135,48.22,63.84,43.03,36.42,48.22,43.03,27.04,34.42,44,2.19,2.95,42.59,25.18,29.94,45.68,11.71,13.14,47.13,1.43,1.33,51.72,17.96,22.41,44.5,0.7,1.33,34.38,26.61,39.88,40.02,0.34,0.89,27.78,8.1,91.42,0.995,6.38,15.57,10.43,48.56,37.96,14.23,21.23,21.28,40.08
2019,Erik Gustafsson,CHI,D,79,1456.066667,18.43122363,59.91,59.34,50.24,43.68,45.53,48.96,33.09,34.98,48.61,3.01,2.76,52.14,30.08,32.14,48.34,11.54,14.22,44.8,1.57,1.57,50,24.72,23.9,50.85,1.48,1.21,55.1,36.43,32.14,53.13,0.48,0.42,53.33,9.09,92.11,1.012,10.05,12.11,6.47,43.35,60.85,21.67,17.51,14.71,59.57
2019,Wayne Simmonds,"NSH, PHI",R,79,987.5166667,12.50021097,50.67,57.23,46.96,37.18,41.74,47.11,26.49,29.77,47.08,1.88,2.43,43.66,22.42,25.34,46.95,9.17,9.72,48.55,1.03,1.03,50,17.66,20.82,45.89,0.97,1.46,40,32.12,37.56,46.1,0.18,0.44,28.57,7.11,91.84,0.989,9.66,13.55,9.11,46.48,51.46,15.8,19.69,16.95,48.24
2019,Zack Kassian,EDM,R,79,1048.733333,13.27510549,53.15,56.93,48.28,39.42,44.05,47.22,28.95,32.1,47.42,2.69,3.2,45.63,25.52,29.24,46.6,10.3,13.16,43.9,1.2,1.66,42,20.29,21.44,48.63,1.37,1.68,45,33.14,32.39,50.57,0.66,0.33,66.67,9.29,90.02,0.993,11.1,14.36,9.55,41.48,53.74,17.68,18.77,18.77,48.51
2019,Mikael Granlund,"MIN, NSH","C, R",79,1119.633333,14.17257384,60.45,56.54,51.67,45.71,40.89,52.78,32.8,28.08,53.87,2.09,1.98,51.32,27.28,23.9,53.3,12.43,9.43,56.86,1.02,1.29,44.19,19.79,19.29,50.64,1,0.57,63.64,39.4,37.31,51.36,0.46,0.39,54.55,6.37,92.94,0.993,11.09,14.42,8.04,40.57,57.98,20.04,21.97,18.49,52.02
2019,Brayden Point,T.B,C,79,1134.633333,14.36244726,61.39,56.53,52.06,46.75,43.47,51.82,35.43,33.1,51.7,3.81,2.38,61.54,30.88,28.13,52.33,12.37,11.42,52,2.38,1.53,60.81,24.68,22.28,52.55,1.34,1.06,55.88,38.73,35.44,52.21,0.61,0.08,88.89,10.75,92.81,1.036,11.48,15.39,8.94,36.43,56.22,20.62,20.94,18.72,52.42
2019,Niklas Kronwall,DET,D,79,1308.35,16.56139241,51.09,56.04,47.69,38.8,42.88,47.5,27.79,31.28,47.05,2.11,2.57,45.1,23.53,26.87,46.68,8.8,11.42,43.54,1.28,1.19,51.85,19.63,20.61,48.78,0.86,0.86,50,32.59,34.31,48.71,0.26,1.06,20,7.59,91.79,0.994,8.53,13.57,7.2,49.48,54.23,18.71,20.82,17.24,52.04
2019,Chris Kreider,NYR,L,79,1083.4,13.71392405,55.1,55.82,49.68,42.53,41.26,50.76,30.63,29.91,50.59,3.27,2.49,56.73,27.41,24.98,52.33,12.24,11.35,51.88,1.61,1.27,55.77,20.23,18.17,52.69,1.18,1.03,53.33,31.84,36.96,46.28,1.12,0.64,63.64,10.67,91.67,1.023,10.97,17.89,8.69,46.08,55.77,20.21,24.98,19.27,51.19
2019,Sidney Crosby,PIT,C,79,1253.266667,15.86413502,66.45,55.44,54.52,50.03,41.17,54.86,36.58,28.63,56.09,3.93,2.06,65.6,31.26,24.42,56.15,14.03,9.91,58.6,2.2,1.24,63.89,22.98,19.34,54.3,1.72,0.77,69.23,42.53,36.51,53.81,0.62,0.21,75,10.73,92.81,1.035,13.69,18.96,7.71,38.35,63.98,24.22,26.52,16.56,59.39
2019,Mark Jankowski,CGY,C,79,809.0666667,10.24135021,57.18,53.91,51.47,41.01,38.86,51.35,27.88,27.14,50.67,2,2.45,45,26.25,22.47,53.88,9.79,9.57,50.57,1.33,1.33,50,21.95,17.21,56.06,0.49,0.89,35.71,36.1,36.85,49.49,0.43,0.64,40,7.18,90.98,0.982,11.94,16.02,8.53,47.17,58.33,18.24,20.25,16.39,52.68
2019,Brad Marchand,BOS,L,79,1083.9,13.72025316,64.6,53.36,54.76,49.32,39.97,55.24,34.82,30,53.71,3.38,2.38,58.65,29.45,24.3,54.79,12.34,10.74,53.48,2.27,1.33,63.08,22.81,18.08,55.78,1.11,0.81,57.69,44.78,36.54,55.06,0.4,0.64,38.46,9.7,92.07,1.018,15.44,13.12,7.64,39.58,66.91,27.51,20.48,17.49,61.13
2019,Scott Mayfield,NYI,D,79,1260.3,15.95316456,52.94,53.32,49.82,38.37,37.32,50.69,27.56,27.37,50.17,2.19,1.67,56.79,26.14,25.42,50.69,12.04,10.43,53.6,1.33,1.19,52.83,18.79,20,48.45,0.83,0.38,68.42,31.22,33.15,48.5,0.34,0.28,55.56,7.94,93.91,1.019,7.19,12.04,8,49.51,47.34,15.85,17.57,15.14,51.15
2019,Calle Jarnkrok,NSH,C,79,960.5166667,12.15843882,56.59,53.28,51.51,42.16,39.98,51.33,30.3,28.92,51.16,2.5,1.87,57.14,24.86,23.92,50.96,8.56,9.74,46.76,1.31,1,56.76,21.74,18.91,53.48,0.83,1.08,43.48,37.81,35.64,51.47,0.81,0.09,90,8.25,93.52,1.018,11.62,15.87,11.43,42.98,50.41,18.99,20.43,20.86,47.65
2019,Milan Lucic,EDM,L,79,924.0666667,11.69704641,54.67,53.11,50.72,38.5,39.67,49.25,26.56,28.18,48.52,1.75,2.14,45,24.02,24.35,49.66,10.52,10.84,49.24,1.1,1.04,51.52,18.01,18.01,50,0.78,0.95,45,36.39,32.92,52.5,0.09,0.56,14.29,6.6,92.4,0.99,8.51,15.32,10.58,48.37,44.56,15.32,20.32,18.89,44.78
2019,Rasmus Andersson,CGY,D,79,1095.333333,13.8649789,54.39,52.59,50.84,39,39.33,49.79,28.37,28.65,49.76,2.63,1.92,57.83,24.32,23.17,51.21,9.59,8.98,51.62,1.7,0.82,67.39,19.65,18.92,50.95,0.88,0.8,52.17,35.68,34.42,50.9,0.4,0.71,35.71,9.27,93.31,1.026,9.48,13.42,6.9,48.04,57.86,18.84,19.45,14.24,56.95
2019,Artemi Panarin,CBJ,L,79,1264.566667,16.007173,63.58,52.52,54.76,49.63,40.66,54.97,35.54,29.7,54.47,3.7,2.7,57.78,31.93,25.29,55.8,11.58,10.34,52.81,1.76,1.38,56.06,27.14,19.93,57.66,1.83,1.39,56.86,39.68,33.72,54.06,0.82,0.34,70.59,10.41,90.89,1.013,16.99,13.38,2.51,41.71,87.1,26.24,19.17,7.5,77.78
2019,Shea Theodore,VGK,D,79,1330.783333,16.84535865,66.28,51.49,56.28,48.02,38.41,55.56,35.3,28.49,55.34,2.12,2.3,47.96,31.97,24.66,56.45,12.58,9.74,56.36,1.08,1.26,46.15,25.85,19.9,56.5,0.54,0.9,37.5,40.05,31.78,55.76,0.91,0.46,66.67,6,91.93,0.979,8.97,13.17,7.53,45.13,54.37,21.01,19.52,17,55.28
2019,Jesperi Kotkaniemi,MTL,C,79,910.9666667,11.53122363,67.51,50.58,57.17,48.61,36.95,56.81,36.03,28.06,56.22,2.44,2.04,54.41,27.66,22.46,55.19,11,8.96,55.12,1.32,1.12,54.05,22.22,18,55.24,0.79,0.97,45,47.57,32.25,59.59,0.76,0.29,72.73,6.76,92.72,0.995,11.26,12.51,5.73,51.77,66.28,21.67,19.23,13.44,61.73
2019,TJ Brodie,CGY,D,79,1393.216667,17.63565401,60.77,48.15,55.79,44.14,37.21,54.26,31.48,26.74,54.07,2.93,2.15,57.63,28.17,23.26,54.77,10.94,10.03,52.16,1.68,1.29,56.52,22.97,17.63,56.58,1.03,0.52,66.67,37.51,29.24,56.2,0.68,0.62,52.38,9.3,91.95,1.013,9.78,14,9.35,39.79,51.13,21.02,21.02,19.47,51.91
2019,Melker Karlsson,S.J,C,79,773.3,9.788607595,54,47.8,53.05,39.11,33.29,54.02,26.46,23.98,52.46,1.71,2.25,43.14,21.57,20.1,51.77,8.38,9.23,47.58,0.78,1.01,43.48,17.59,14.48,54.84,0.72,0.93,43.75,38.22,30.82,55.36,0.56,0.78,41.67,6.45,90.61,0.971,8.53,14.82,5.74,61.37,59.78,14.74,21.1,13.89,51.49
2019,Magnus Paajarvi,OTT,L,80,898.0166667,11.22520833,48.51,65.08,42.71,36.81,47.37,43.73,26.19,34.21,43.36,1.6,2.81,36.36,22.05,27.19,44.78,10.02,11.56,46.44,0.8,1.67,32.43,16.04,20.85,43.48,0.89,0.89,50,30.11,43.82,40.73,0.19,0.68,22.22,6.12,91.8,0.979,7.55,18.04,11.02,45.43,40.65,13.83,24.52,21.45,39.2
2019,John Carlson,WSH,D,80,1358.233333,16.97791667,63.35,60.74,51.05,47.4,45.32,51.12,33.48,31.06,51.88,4.06,2.74,59.74,30.7,30.88,49.86,11.93,14.62,44.93,1.9,1.99,48.86,25.03,21.68,53.59,1.83,0.71,72.09,40.26,35.41,53.2,1.15,0.32,78.26,12.14,91.18,1.033,9.94,13.74,7.51,36.53,56.96,23.1,21.87,17.14,57.41
2019,Tanner Pearson,"L.A, PIT, VAN",L,80,984.6333333,12.30791667,54.66,60.39,47.51,40.22,44.97,47.21,29.07,33.58,46.4,1.71,2.5,40.58,24.56,27.6,47.08,10.05,11.15,47.41,1.1,0.97,52.94,19.34,21.94,46.85,0.57,1.14,33.33,35.91,38.82,48.06,0.26,0.97,21.43,5.87,92.56,0.984,10.54,15.36,8.35,51.61,55.81,16.64,21.51,19.32,46.27
2019,Tyler Myers,WPG,D,80,1304.4,16.305,57.64,59.66,49.14,42.55,46.09,48,31,33.3,48.21,2.44,2.62,48.18,24.75,27,47.82,10.44,10.9,48.92,1.52,1.43,51.56,19.07,21.47,47.05,0.86,1.29,40,38.74,38.93,49.87,0.4,0.33,54.55,7.86,92.13,1,6.81,12.1,5.8,40.52,54.01,18.03,19.09,13.48,57.23
2019,Erik Johnson,COL,D,80,1398.833333,17.48541667,56.06,59.58,48.48,40.79,43.92,48.15,30.5,31.4,49.27,2.32,2.66,46.55,27.19,26.59,50.56,10.29,11.41,47.43,1.24,1.54,44.62,22.53,20.25,52.67,0.92,0.74,55.17,34.45,38.47,47.24,0.56,0.74,42.86,7.59,91.53,0.991,10.29,15.96,8.15,39.33,55.81,23.38,23.25,19.04,55.11
2019,Jake Muzzin,"L.A, TOR",D,80,1421.083333,17.76354167,64.01,59.49,51.83,46.36,43.83,51.4,32.93,30.53,51.9,2.7,1.82,59.81,30.4,28.79,51.36,11.02,11.06,49.9,1.6,1.14,58.46,25.84,23.64,52.22,0.9,0.45,66.67,39.03,37.38,51.08,0.61,0.43,58.82,8.21,94.05,1.023,6.08,11.91,8.66,49.95,41.26,16.21,19.3,20.14,44.6
2019,Travis Zajac,N.J,C,80,1057.15,13.214375,54.15,59.48,47.65,42.4,45.75,48.1,31.33,32.07,49.42,2.33,3.18,42.27,25.48,26.22,49.29,10.33,10.33,50,1.36,1.76,43.64,20.21,21.19,48.81,0.83,1.14,42.31,34.51,39.19,46.83,0.49,0.74,40,7.43,90.09,0.975,6.92,15.72,13.17,37.23,34.46,14.87,22.65,25.88,36.49
2019,Tyler Johnson,T.B,C,80,1060.033333,13.25041667,61.24,59.43,50.75,47.04,45.9,50.61,35.32,33.96,50.98,3.62,2.72,57.14,30.51,30,50.42,11.94,12.23,49.41,2.32,1.75,56.94,24.75,23.7,51.09,1.28,1.06,54.84,39.57,36.55,51.99,0.49,0.25,66.67,10.26,92,1.023,12.23,16.07,8.77,39.23,58.22,21.45,21.06,18.4,53.84
2019,Matt Niskanen,WSH,D,80,1429.133333,17.86416667,52.69,59.07,47.15,38.83,44.38,46.67,27.67,32.58,45.92,2.23,2.52,46.9,24.73,28.3,46.63,8.4,11.84,41.49,0.84,1.39,37.74,21.78,21.94,49.81,1.29,0.95,57.5,31.96,35.35,47.48,0.55,0.61,47.37,8.04,92.27,1.003,6.3,13.73,7.18,35.27,46.73,14.78,20.87,18.64,44.22
2019,Nicklas Backstrom,WSH,C,80,1118.116667,13.97645833,58.12,58.17,49.98,43.04,43.14,49.94,30.59,29.25,51.12,2.95,2.47,54.46,27.74,27.9,49.86,10.36,12.13,46.06,1.23,1.5,45.1,23.18,21.04,52.43,1.36,0.93,59.38,35.73,35.58,50.11,0.93,0.39,70.59,9.65,91.56,1.012,10.68,17.01,8.91,35.52,54.52,19.91,24.36,19.1,51.03
2019,Cedric Paquette,T.B,C,80,784.55,9.806875,49.02,56.52,46.45,37.86,41.53,47.69,27.3,29.98,47.66,2.29,2.22,50.85,24.01,26.38,47.65,10.17,10.17,50,0.92,1.38,40,18.46,21.62,46.06,1.12,0.92,55,31.92,38.11,45.58,0.77,0.22,77.78,8.4,92.6,1.01,8.49,15.83,12.47,47.95,40.51,14.07,21.18,21.95,39.07
2019,Brandon Saad,CHI,L,80,1099.916667,13.74895833,62.95,56.51,52.69,45.82,43.75,51.16,34.64,33.22,51.05,2.62,2.95,47.06,29.29,29.02,50.23,10.86,13.47,44.62,1.36,1.47,48.08,24.58,20.73,54.25,1.31,1.24,51.43,42.31,34.04,55.42,0.39,0.79,33.33,7.56,91.13,0.987,9.22,16.96,8.89,41.13,50.9,17.18,23.57,18.44,48.24
2019,Brandon Tanev,WPG,L,80,940.3166667,11.75395833,54.11,56.41,48.96,39.94,41.48,49.06,28.78,29.29,49.56,1.91,1.79,51.72,22.65,23.1,49.51,9.95,8.55,53.79,1.15,1.02,52.94,16.93,19.4,46.6,0.68,0.43,61.54,35.85,38.53,48.2,0.37,0.65,36.36,6.65,93.9,1.006,8.23,19.84,11.04,47.22,42.72,15.19,25.4,20.99,41.98
2019,Ryan Johansen,NSH,C,80,1113.316667,13.91645833,69.36,56.16,55.26,52.28,45.81,53.3,37.73,34.55,52.2,3.29,3.13,51.26,32.34,29.53,52.26,14.61,13.15,52.62,2.05,1.67,55.07,23.64,21.84,51.97,1.15,1.15,50,44.06,32.31,57.7,0.54,0.86,38.89,8.71,90.95,0.997,16.65,18.86,6.79,39.45,71.03,25.28,23.82,13.2,65.69
2019,Cam Atkinson,CBJ,R,80,1157.066667,14.46333333,59.79,56.06,51.61,47.08,42.78,52.39,33.14,31.79,51.04,3.53,3.16,52.71,30.39,26.29,53.61,11.56,10.79,51.74,1.71,1.56,52.38,25.1,20.67,54.83,1.73,1.59,52.08,36.63,36.25,50.26,0.67,0.52,56.25,10.64,90.05,1.007,18.67,14.78,5.55,39.77,77.09,28.05,20.59,13.07,68.22
