"","Team","Opponent","game_id","game_date","season","is_home","TOI","TOI_5v4","TOI_5v3","TOI_4v3","GF","GA","xGF","xGA","SF","SA","FF","FA","CF","CA","PEND2","PENT2","PEND5","PENT5"
"19058","S.J","MIN",2013020483,16051,20132014,1,10.6333333333333,9.15,1.48333333333333,0,3,0,3.27769140247256,0.000703538580637542,18,1,23,2,29,2,1,0,0,0
"19059","S.J","NSH",2013020495,16053,20132014,0,4,4,0,0,0,0,0.665615913458169,0,6,0,8,0,9,0,0,0,0,0
"19060","S.J","STL",2013020516,16056,20132014,0,4.98333333333333,4.98333333333333,0,0,0,0,0.569709723815322,0.000384550279704854,2,0,7,1,8,1,0,0,0,0
"19061","S.J","L.A",2013020533,16058,20132014,0,9,9,0,0,0,0,1.1236594459042,0.0001023572331178,9,1,16,1,18,3,0,0,0,0
"19062","S.J","DAL",2013020550,16060,20132014,1,6.01666666666667,6.01666666666667,0,0,0,0,0.30461538862437,0,4,0,6,0,9,0,0,0,0,0
"19063","S.J","COL",2013020566,16062,20132014,1,5.2,3.2,0,2,2,0,1.21597332134843,0.0000510672252858058,8,1,11,1,14,2,0,0,0,0
"19064","S.J","ARI",2013020576,16066,20132014,0,5.91666666666667,5.91666666666667,0,0,1,0,0.887588921934366,0,6,0,13,0,15,0,0,0,0,0
"19065","S.J","ANA",2013020594,16068,20132014,1,4,4,0,0,0,0,0.0301129724830389,0,0,0,1,0,2,0,0,0,0,0
"19066","S.J","ANA",2013020607,16070,20132014,0,6.96666666666667,6.96666666666667,0,0,2,1,1.03082740399987,0.0677801060353431,10,2,13,2,18,2,0,1,0,0
"19067","S.J","EDM",2013020621,16072,20132014,1,6,6,0,0,0,0,0.383863639086485,0.000220275312964091,3,2,5,2,9,3,0,0,0,0
"19068","S.J","COL",2013020627,16074,20132014,0,4,3.4,0.6,0,1,0,1.09248602716252,0,7,0,9,0,12,0,0,0,0,0
"19069","S.J","CHI",2013020640,16075,20132014,0,2,2,0,0,0,0,0.487174849957228,0,4,0,4,0,6,0,0,0,0,0
"19070","S.J","NSH",2013020650,16077,20132014,0,6.63333333333333,6.63333333333333,0,0,1,0,0.616811141371727,0.0000000865259650595362,4,1,5,1,10,1,0,0,0,0
"19071","S.J","DET",2013020668,16079,20132014,1,6.51666666666667,6.51666666666667,0,0,1,0,0.753324712626636,0,5,0,7,0,11,0,0,0,0,0
"19072","S.J","BOS",2013020684,16081,20132014,1,2,2,0,0,0,0,0.01104886084795,0.00000000491789897694161,1,1,1,1,2,1,0,0,0,0
"19073","S.J","FLA",2013020714,16086,20132014,0,6.26666666666667,4.78333333333333,1.48333333333333,0,0,0,0.663994405418634,0.00000991672137118371,5,3,6,3,8,4,1,0,0,0
"19074","S.J","T.B",2013020724,16088,20132014,0,0.833333333333333,0.833333333333333,0,0,1,0,0.517432606779039,0.0000158558505063411,2,1,2,1,4,1,0,1,0,0
"19075","S.J","CGY",2013020745,16090,20132014,1,0.433333333333333,0.433333333333333,0,0,1,0,0.305593907833099,0,1,0,1,0,1,0,0,0,0,0
"19076","S.J","WPG",2013020768,16093,20132014,1,6,6,0,0,0,0,0.0905026365071535,0.000000366092592685163,2,0,2,1,4,1,0,0,0,0
"19077","S.J","MIN",2013020783,16095,20132014,1,2.06666666666667,2.06666666666667,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
"19078","S.J","L.A",2013020794,16097,20132014,1,4.28333333333333,4.28333333333333,0,0,0,0,0.125976011157036,0.00000000209807327067324,1,1,2,1,4,1,0,1,0,0
"19079","S.J","EDM",2013020807,16099,20132014,0,6,6,0,0,0,0,0.93902500718832,0.0000865640702975012,8,2,10,3,14,3,0,0,0,0
"19080","S.J","CGY",2013020815,16100,20132014,0,2,2,0,0,0,0,0.218826211988926,0,3,0,3,0,5,0,0,0,0,0
"19081","S.J","CHI",2013020834,16102,20132014,1,8,8,0,0,0,0,1.55650648800656,0.00289777526631951,12,1,14,1,17,1,0,0,0,0
"19082","S.J","PHI",2013020843,16104,20132014,1,9.31666666666667,9.31666666666667,0,0,1,0,0.738864231854677,0.00000000540433653384298,8,1,9,1,12,1,0,0,0,0
"19083","S.J","DAL",2013020855,16106,20132014,1,6,6,0,0,0,0,0.223073035478592,0.0000619380255102442,1,2,2,3,4,5,0,0,0,0
"19084","S.J","CBJ",2013020871,16108,20132014,1,9.01666666666667,9.01666666666667,0,0,0,0,0.879681408405304,0.00107898064288747,9,2,11,2,14,4,0,1,0,0
"19085","S.J","PHI",2013020889,16128,20132014,0,6.25,6.25,0,0,1,0,0.652515329420567,0.000000302613557323639,4,1,5,1,6,1,0,1,0,0
"19086","S.J","N.J",2013020913,16131,20132014,0,2,2,0,0,0,0,0.0198109112679958,0.0000036836299841525,1,1,1,1,2,1,0,0,0,0
"19087","S.J","CAR",2013020933,16133,20132014,1,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19088","S.J","MTL",2013020962,16137,20132014,1,9.68333333333333,9.23333333333333,0.45,0,0,0,0.337597358971834,0.0113203640316269,3,4,4,4,8,5,2,2,0,0
"19089","S.J","TOR",2013020984,16140,20132014,1,9.5,7.93333333333333,1.56666666666667,0,0,1,0.683265407104045,0.330262078511684,6,3,7,3,13,3,1,0,0,0
"19090","S.J","CBJ",2013020991,16142,20132014,0,3.61666666666667,3.03333333333333,0.583333333333333,0,1,1,0.463629402220249,0.000060555390881234,3,2,4,2,6,2,0,0,0,0
"19091","S.J","NYI",2013020996,16143,20132014,0,2,2,0,0,0,0,0.122988373041153,0,3,0,3,0,4,0,0,0,0,0
"19092","S.J","NYR",2013021016,16145,20132014,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"19093","S.J","FLA",2013021037,16147,20132014,1,9.51666666666667,8.66666666666667,0.85,0,1,0,1.6843370590359,0,16,0,23,0,29,0,1,1,0,0
"19094","S.J","ANA",2013021050,16149,20132014,1,5.05,5.05,0,0,1,0,0.415517743676901,0,3,0,4,0,11,0,0,0,0,0
"19095","S.J","CGY",2013021078,16153,20132014,0,4,4,0,0,0,0,0.391725291498005,0.0000000584231329980867,6,1,6,1,7,1,0,0,0,0
"19096","S.J","EDM",2013021088,16154,20132014,0,2.86666666666667,2.86666666666667,0,0,3,0,1.05894934386015,0,5,0,8,0,10,0,0,0,0,0
"19097","S.J","WPG",2013021101,16156,20132014,1,5.55,5.55,0,0,2,0,0.903969777747989,0.000000998301203480878,6,2,7,2,10,3,0,1,0,0
"19098","S.J","COL",2013021109,16158,20132014,0,6.4,4.7,0,1.7,1,1,0.812008123844862,0.0148637117817998,9,1,10,1,15,1,0,0,0,0
"19099","S.J","EDM",2013021139,16161,20132014,1,12.1333333333333,12.1333333333333,0,0,1,0,2.04221081640571,0.00033160089338935,12,3,15,4,21,5,1,0,0,0
"19100","S.J","L.A",2013021152,16163,20132014,1,1.15,1.15,0,0,1,0,0.826543763279915,0,2,0,3,0,3,0,0,0,0,0
"19101","S.J","NSH",2013021170,16165,20132014,1,4,4,0,0,0,0,0.231484236195683,0.000000000355803220219997,2,0,4,1,6,1,0,0,0,0
"19102","S.J","ANA",2013021193,16169,20132014,0,9.83333333333333,9.83333333333333,0,0,0,0,1.77060555480421,0.0000027508609345972,13,1,19,2,22,2,0,0,0,0
"19103","S.J","COL",2013021211,16171,20132014,1,4,4,0,0,0,0,0.655082799494267,0,4,0,7,0,8,0,0,0,0,0
"19104","S.J","ARI",2013021218,16172,20132014,0,3.1,3.1,0,0,1,0,0.352327956818044,0.00000316829618896008,6,1,6,1,8,1,0,0,0,0
"19105","S.J","L.A",2013030181,16177,20132014,1,5.16666666666667,4.68333333333333,0.483333333333333,0,1,0,1.49583774292842,0.00000106627444140805,7,2,11,2,13,4,1,0,0,0
"19106","S.J","L.A",2013030182,16180,20132014,1,10.5,9.88333333333333,0.616666666666667,0,1,0,1.44528987677768,0.000000500548516413346,8,2,12,2,15,2,1,0,0,0
"19107","S.J","L.A",2013030183,16182,20132014,0,6.18333333333333,6.18333333333333,0,0,1,0,1.05038379691541,0.000000000380165510183161,11,1,16,1,18,1,0,0,0,0
"19108","S.J","L.A",2013030184,16184,20132014,0,6.15,6.15,0,0,1,0,1.16921621793881,0.000011204314432689,10,1,13,1,19,1,0,0,0,0
"19109","S.J","L.A",2013030185,16186,20132014,1,8,7.75,0,0.25,0,0,0.922556705772877,0.0000000193667446524159,8,1,14,1,19,1,0,1,0,0
"19110","S.J","L.A",2013030186,16188,20132014,0,4.91666666666667,3.3,1.61666666666667,0,0,0,0.571680907160044,0,2,0,6,0,9,0,1,1,0,0
"19111","S.J","L.A",2013030187,16190,20132014,1,11.4833333333333,11.4833333333333,0,0,0,0,1.71679325588048,0.00000378105664822215,14,2,16,3,25,6,0,1,0,0
"19112","S.J","L.A",2014020004,16351,20142015,0,6.56666666666667,6.56666666666667,0,0,1,0,1.04964028298855,0.000000849908039057823,7,3,9,3,11,4,0,0,0,0
"19113","S.J","WPG",2014020032,16354,20142015,1,15.6833333333333,15.3666666666667,0.316666666666667,0,0,0,0.946252416819334,0.0000549122916595479,7,4,11,4,18,4,1,0,0,0
"19114","S.J","NYI",2014020050,16359,20142015,0,0.116666666666667,0.116666666666667,0,0,1,0,0.0938312858343124,0,1,0,1,0,1,0,0,0,0,0
"19115","S.J","N.J",2014020067,16361,20142015,0,5.28333333333333,5.28333333333333,0,0,2,0,0.798647310584784,0.00000136948217388522,8,2,9,2,12,2,0,0,0,0
"19116","S.J","NYR",2014020075,16362,20142015,0,6,6,0,0,0,0,0.700091505423188,0.0000682100944686681,6,1,9,1,12,2,0,0,0,0
"19117","S.J","BOS",2014020079,16364,20142015,0,3.83333333333333,3.83333333333333,0,0,1,0,1.11646747868508,0.000100544057204388,7,1,8,1,12,1,0,0,0,0
"19118","S.J","CBJ",2014020100,16366,20142015,1,9.11666666666667,9.11666666666667,0,0,1,1,0.625438161194324,0.00666937447428495,10,2,10,3,15,3,0,0,0,0
"19119","S.J","ANA",2014020120,16369,20142015,0,7.66666666666667,5.78333333333333,1.58333333333333,0.3,2,0,2.13046604651026,0.000171511823022996,9,2,14,2,17,2,1,1,0,0
"19120","S.J","COL",2014020133,16371,20142015,0,8,8,0,0,0,1,0.954568756744266,0.0525148299329885,10,2,11,2,14,2,0,0,0,0
"19121","S.J","MIN",2014020145,16373,20142015,0,3.08333333333333,3.08333333333333,0,0,1,0,0.393843172118068,0,3,0,5,0,6,0,0,0,0,0
"19122","S.J","NYI",2014020152,16375,20142015,1,1.56666666666667,1.56666666666667,0,0,1,0,0.437969464808702,0,3,0,4,0,6,0,0,0,0,0
"19123","S.J","VAN",2014020196,16380,20142015,1,6.18333333333333,6.18333333333333,0,0,1,0,0.940350010991096,0.000950029643718153,4,1,8,1,9,1,0,0,0,0
"19124","S.J","DAL",2014020211,16382,20142015,0,0.933333333333333,0.933333333333333,0,0,1,0,0.465592451393604,0,2,0,2,0,2,0,0,0,0,0
"19125","S.J","CHI",2014020216,16383,20142015,0,5.9,5.9,0,0,1,0,0.907453197985888,0,8,0,10,0,14,0,0,0,0,0
"19126","S.J","FLA",2014020225,16385,20142015,0,4,4,0,0,0,0,0.0693345814943314,0.000000344132928375984,1,1,2,1,6,1,0,0,0,0
"19127","S.J","T.B",2014020236,16387,20142015,0,6,6,0,0,1,0,1.33340173214674,0.000120482596685179,13,0,16,1,18,1,0,0,0,0
"19128","S.J","CBJ",2014020256,16389,20142015,0,5.85,5.85,0,0,0,0,0.114447975996882,0.000000107935399284997,4,1,4,1,6,1,0,0,0,0
"19129","S.J","CAR",2014020260,16390,20142015,0,2,2,0,0,0,0,0.257048726081848,0,2,0,3,0,3,0,0,0,0,0
"19130","S.J","FLA",2014020290,16394,20142015,1,5.63333333333333,5.63333333333333,0,0,1,0,0.781963266432285,0.0000000680589451462765,3,0,5,1,7,2,0,0,0,0
"19131","S.J","ARI",2014020307,16396,20142015,1,6.58333333333333,4.58333333333333,0,2,1,0,1.35319144278765,0,10,0,12,0,19,0,0,0,0,0
"19132","S.J","ANA",2014020355,16403,20142015,1,8.18333333333333,8.18333333333333,0,0,1,0,0.338240495882928,0.000293513594004757,4,3,6,4,13,4,0,0,0,0
"19133","S.J","PHI",2014020370,16406,20142015,1,2,2,0,0,0,0,0.40230768173933,0,3,0,4,0,4,0,0,0,0,0
"19134","S.J","BOS",2014020386,16408,20142015,1,6.4,6.4,0,0,2,0,2.20034743286669,0,13,0,19,0,23,0,0,0,0,0
"19135","S.J","EDM",2014020405,16411,20142015,0,4,4,0,0,0,0,0.580505236983299,0,4,0,5,0,7,0,0,0,0,0
"19136","S.J","EDM",2014020418,16413,20142015,1,0.116666666666667,0.116666666666667,0,0,1,0,0.336802303791046,0,1,0,1,0,1,0,0,0,0,0
"19137","S.J","MIN",2014020430,16415,20142015,1,4.91666666666667,4.91666666666667,0,0,1,0,0.438172865658998,0.00000695635071679135,4,0,7,2,9,2,0,0,0,0
"19138","S.J","EDM",2014020473,16422,20142015,1,5.05,5.05,0,0,1,0,0.848078470677137,0.0000116609689939651,8,1,9,2,14,2,0,0,0,0
"19139","S.J","STL",2014020490,16424,20142015,1,4.41666666666667,4,0,0.416666666666667,1,0,0.942761794663966,0.00000115337797979009,7,1,9,1,10,1,0,0,0,0
"19140","S.J","ANA",2014020501,16426,20142015,0,2.41666666666667,2.41666666666667,0,0,1,0,0.263711214065552,0.00000000206232164678966,1,1,1,1,1,1,0,0,0,0
"19141","S.J","L.A",2014020526,16431,20142015,0,3.15,3.15,0,0,0,0,0.602844186127186,0,2,0,4,0,6,0,0,0,0,0
"19142","S.J","VAN",2014020544,16434,20142015,1,6,5.78333333333333,0,0.216666666666667,0,0,0.5930604506284,0,8,0,9,0,9,1,0,1,0,0
"19143","S.J","ANA",2014020552,16435,20142015,0,10.4,10.4,0,0,0,0,1.54626473039389,0.00000938221023716324,9,2,12,2,20,3,0,0,0,0
"19144","S.J","STL",2014020575,16438,20142015,1,9.33333333333333,9.33333333333333,0,0,0,0,0.26194681506604,0.000130888699765797,5,3,8,3,10,4,1,2,0,0
"19145","S.J","WPG",2014020583,16440,20142015,0,12.0166666666667,10.3833333333333,1.63333333333333,0,1,0,1.76601416151971,0.000448941297070959,14,2,17,3,21,3,1,0,0,0
"19146","S.J","MIN",2014020588,16441,20142015,0,8.43333333333333,8,0.433333333333333,0,0,0,0.10786153562367,0.00000238610499736502,0,2,4,3,9,3,0,0,0,0
"19147","S.J","STL",2014020601,16443,20142015,0,2.75,2.75,0,0,0,0,0.353455729782581,0,2,0,5,0,5,0,0,0,0,0
"19148","S.J","NYR",2014020623,16445,20142015,1,3.55,3.55,0,0,1,0,0.93316888064146,0.00000330813577420486,7,1,10,1,13,1,0,0,0,0
"19149","S.J","ARI",2014020639,16448,20142015,0,4.8,4.8,0,0,1,0,0.284183459356427,0,3,0,5,0,8,1,0,0,0,0
"19150","S.J","TOR",2014020653,16450,20142015,1,4.23333333333333,4.23333333333333,0,0,0,0,0.575509572401643,0,5,0,7,0,8,1,0,0,0,0
"19151","S.J","N.J",2014020682,16454,20142015,1,7.8,7.6,0.2,0,0,1,1.60939583089203,0.000639706966467202,10,1,15,1,18,3,1,0,0,0
"19152","S.J","L.A",2014020696,16456,20142015,1,3.68333333333333,3.68333333333333,0,0,2,0,0.867403656244278,0.000436933332821354,3,1,5,1,7,1,0,0,0,0
"19153","S.J","ANA",2014020721,16464,20142015,1,9.66666666666667,9.66666666666667,0,0,1,0,1.08155967225321,0.000405573095122236,11,1,14,2,16,3,0,0,0,0
"19154","S.J","CHI",2014020737,16466,20142015,1,6,6,0,0,0,0,0.557887975126505,0.0000955852934794166,4,3,8,4,9,4,0,0,0,0
"19155","S.J","EDM",2014020744,16468,20142015,1,2.11666666666667,2.11666666666667,0,0,1,0,0.295089535415173,0,1,0,2,0,3,0,0,0,0,0
"19156","S.J","VAN",2014020767,16471,20142015,0,6,4.51666666666667,1.48333333333333,0,1,0,0,0,4,3,6,3,8,3,0,0,0,0
"19157","S.J","CAR",2014020783,16473,20142015,1,2,2,0,0,0,0,0.21810594573617,0,2,0,4,0,6,0,0,0,0,0
"19158","S.J","ARI",2014020821,16479,20142015,0,4.2,4.03333333333333,0.166666666666667,0,1,0,0.446041457355022,0,3,0,5,0,10,0,1,0,0,0
"19159","S.J","T.B",2014020837,16481,20142015,1,5.2,5.2,0,0,1,0,1.41841606795788,0.000000000611368844438687,7,1,12,1,15,1,0,0,0,0
"19160","S.J","DAL",2014020865,16485,20142015,0,4,4,0,0,0,0,0.585480872541666,0.000111667664896231,3,0,4,1,4,1,0,0,0,0
"19161","S.J","L.A",2014020883,16487,20142015,1,6,6,0,0,0,0,0.443205165676773,0,6,0,9,0,13,0,0,0,0,0
"19162","S.J","DET",2014020916,16492,20142015,1,4.15,4.15,0,0,1,0,1.02352871932089,0,6,0,9,0,12,0,0,0,0,0
"19163","S.J","OTT",2014020932,16494,20142015,1,2.36666666666667,2.36666666666667,0,0,1,0,0.470415070652962,0.000231674712267704,2,1,2,1,3,1,0,0,0,0
"19164","S.J","MTL",2014020941,16496,20142015,1,3.93333333333333,3.7,0.233333333333333,0,2,0,0.478654250502586,0,3,0,4,0,4,1,1,0,0,0
"19165","S.J","VAN",2014020951,16497,20142015,0,2,2,0,0,0,0,0.43394073843956,0,3,0,4,0,5,0,0,0,0,0
"19166","S.J","VAN",2014020979,16501,20142015,1,2.73333333333333,2.73333333333333,0,0,1,0,0.931627470999956,0,6,0,6,0,9,0,0,0,0,0
"19167","S.J","CHI",2014021020,16508,20142015,1,5.23333333333333,5.23333333333333,0,0,1,0,0.564736589789391,0.0000494491795279828,6,2,7,2,11,3,0,0,0,0
"19168","S.J","WPG",2014021046,16511,20142015,0,5.06666666666667,5.06666666666667,0,0,0,0,1.01231895014644,0,4,0,5,0,11,2,0,1,0,0
"19169","S.J","TOR",2014021053,16513,20142015,0,7.58333333333333,7.58333333333333,0,0,1,0,1.30104654282331,0.0000244578536587881,10,3,16,4,18,5,0,1,0,0
"19170","S.J","MTL",2014021069,16515,20142015,0,4,4,0,0,0,0,0.648958813399076,0.000000250501015042204,5,2,6,2,7,2,0,0,0,0
"19171","S.J","OTT",2014021086,16517,20142015,0,0.3,0.3,0,0,1,0,0.485446617007256,0,3,0,3,0,3,0,0,0,0,0
"19172","S.J","DET",2014021108,16520,20142015,0,2,2,0,0,0,0,0.150591142475605,0,2,0,3,0,4,0,0,0,0,0
"19173","S.J","PHI",2014021118,16522,20142015,0,7.65,5.65,0,2,1,0,0.874570527113974,0,5,0,11,0,19,2,0,0,0,0
"19174","S.J","COL",2014021152,16526,20142015,1,2,2,0,0,0,0,0.122147247195244,0.000000000442015285484487,1,1,1,1,1,1,0,0,0,0
"19175","S.J","ARI",2014021166,16528,20142015,1,4,3.9,0,0.1,0,0,0.405183346010745,0.00000462782645627158,6,0,6,1,12,2,0,0,0,0
"19176","S.J","ARI",2014021177,16529,20142015,0,9.88333333333333,9.88333333333333,0,0,2,0,1.77975571155548,0.00143416634909954,15,2,19,2,24,2,0,0,0,0
"19177","S.J","DAL",2014021189,16531,20142015,1,8.6,8.6,0,0,1,0,0.665727565065026,0,5,0,8,0,16,0,0,0,0,0
"19178","S.J","EDM",2014021212,16534,20142015,0,5,5,0,0,0,0,0.375001790933311,0.00107219709781248,2,1,5,2,7,2,0,0,0,0
"19179","S.J","L.A",2014021219,16536,20142015,0,4.21666666666667,4.21666666666667,0,0,1,0,0.582265704870224,0,4,0,6,0,7,0,0,0,0,0
"19180","S.J","L.A",2015020004,16715,20152016,0,11.2333333333333,11.2333333333333,0,0,2,0,1.65178097970784,0.0000096846798101069,13,2,16,2,18,3,0,0,0,0
"19181","S.J","ANA",2015020030,16718,20152016,1,2,2,0,0,0,0,0.422174049541354,0,2,0,4,0,5,0,0,0,0,0
"19182","S.J","N.J",2015020058,16724,20152016,0,2,2,0,0,0,0,0.209551479667425,0.000000214713708146519,3,1,3,1,4,1,0,0,0,0
"19183","S.J","NYI",2015020071,16725,20152016,0,2.9,2.9,0,0,0,0,0.0193826947361231,0.0000000114046390109479,1,1,1,1,2,2,0,0,0,0
"19184","S.J","NYR",2015020080,16727,20152016,0,3.65,3.3,0.35,0,0,0,0.045629870146513,0.0000217099644830299,1,3,1,4,3,4,1,0,0,0
"19185","S.J","L.A",2015020099,16730,20152016,1,7.88333333333333,7.33333333333333,0.55,0,0,0,0.771651491522789,0,8,0,11,0,12,1,1,0,0,0
"19186","S.J","CAR",2015020117,16732,20152016,1,2,2,0,0,0,0,0.673953574150801,0,1,0,4,0,6,0,0,0,0,0
"19187","S.J","DAL",2015020155,16739,20152016,0,6.05,6.05,0,0,2,1,0.838852671906352,0.00260941009037197,5,1,10,1,11,1,0,0,0,0
"19188","S.J","COL",2015020164,16740,20152016,0,2,2,0,0,0,0,0.189006745815277,0,2,0,3,0,3,0,0,0,0,0
"19189","S.J","CBJ",2015020180,16742,20152016,1,8.1,8.1,0,0,0,0,0.639686590293422,0.0000532555750396568,9,0,11,2,13,2,0,0,0,0
"19190","S.J","ANA",2015020210,16746,20152016,1,5.01666666666667,5.01666666666667,0,0,0,0,0.492980290204287,0,5,0,7,0,9,0,0,1,0,0
"19191","S.J","NYI",2015020227,16749,20152016,1,4,4,0,0,0,0,0.189317842014134,0.00000288994635866402,4,2,5,2,8,2,0,0,0,0
"19192","S.J","DET",2015020244,16752,20152016,0,1.45,1.45,0,0,0,0,0.289009168744087,0.00000836398339743027,1,1,3,1,4,1,0,1,0,0
"19193","S.J","BOS",2015020267,16756,20152016,0,6.7,6.53333333333333,0.166666666666667,0,2,0,0.919811137020588,0.0000555496871186278,4,0,5,2,9,4,1,0,0,0
"19194","S.J","PHI",2015020279,16758,20152016,0,7.43333333333333,5.75,0,1.68333333333333,0,0,0,0,2,1,3,1,6,1,0,1,0,0
"19195","S.J","CBJ",2015020305,16761,20152016,0,6.33333333333333,6.33333333333333,0,0,1,0,1.15395202394575,0.00000320452704727359,6,1,9,1,12,1,0,1,0,0
"19196","S.J","CHI",2015020329,16764,20152016,1,9.16666666666667,9.16666666666667,0,0,1,0,1.42170694470406,0,15,0,19,0,23,1,0,0,0,0
"19197","S.J","ANA",2015020387,16773,20152016,0,8,8,0,0,0,0,1.28470384515822,0.000000181819487465873,6,0,10,1,11,1,0,0,0,0
"19198","S.J","T.B",2015020397,16774,20152016,1,11.0333333333333,11.0333333333333,0,0,3,0,1.61298369057477,0.0140769087910422,16,2,21,3,23,3,0,1,0,0
"19199","S.J","EDM",2015020419,16778,20152016,0,6,6,0,0,0,0,0.42584759555757,0,3,0,6,0,9,0,0,0,0,0
"19200","S.J","MIN",2015020444,16781,20152016,1,4,4,0,0,0,0,0.594576802104712,0.000000400543191503289,3,1,4,2,4,2,0,0,0,0
"19201","S.J","TOR",2015020469,16786,20152016,0,1.15,1.15,0,0,2,0,0.479793377220631,0,2,0,2,0,3,1,0,0,0,0
"19202","S.J","OTT",2015020480,16787,20152016,0,5.18333333333333,5.18333333333333,0,0,1,0,0.495591875165701,0.0000000018590629036197,4,1,6,1,9,1,0,0,0,0
"19203","S.J","CHI",2015020498,16789,20152016,0,5.25,5.25,0,0,1,0,0.382909329608083,0,6,0,8,0,11,0,0,0,0,0
"19204","S.J","L.A",2015020516,16791,20152016,0,5.01666666666667,5.01666666666667,0,0,2,0,0.884036485105753,0.0000000270203965868632,3,0,3,1,3,3,0,0,0,0
"19205","S.J","COL",2015020540,16797,20152016,1,6,6,0,0,0,0,0.52604459784925,0,4,0,6,0,12,0,0,0,0,0
"19206","S.J","PHI",2015020555,16799,20152016,1,8.88333333333333,8.88333333333333,0,0,3,0,1.75046946993098,0,12,0,14,0,21,0,1,1,0,0
"19207","S.J","WPG",2015020578,16802,20152016,1,7.2,7.2,0,0,1,1,1.16751086711884,0.0403402076466488,7,4,10,4,14,4,0,1,0,0
"19208","S.J","DET",2015020607,16807,20152016,1,6,6,0,0,0,0,0.151127132587135,0.00000000182217718691646,2,0,3,1,10,1,0,0,0,0
"19209","S.J","TOR",2015020619,16809,20152016,1,8,8,0,0,0,0,0.39374790340662,0.00000106430832147453,4,1,5,1,10,1,0,0,0,0
"19210","S.J","WPG",2015020638,16812,20152016,0,12.8333333333333,10.8833333333333,1.95,0,1,0,1.12124549411237,0.00744791882294749,7,5,8,5,12,7,2,0,0,0
"19211","S.J","EDM",2015020653,16814,20152016,1,8,8,0,0,0,0,1.18908651359379,0,10,0,12,0,17,0,0,0,0,0
"19212","S.J","DAL",2015020669,16816,20152016,1,3.33333333333333,3.33333333333333,0,0,2,0,0.70814335718751,0.0000000925973324683582,4,1,5,1,6,1,0,0,0,0
"19213","S.J","OTT",2015020681,16818,20152016,1,3.86666666666667,2,0,1.86666666666667,0,0,1.15004907175899,0,5,0,10,0,12,0,0,1,0,0
"19214","S.J","ARI",2015020701,16821,20152016,0,3.38333333333333,3.38333333333333,0,0,0,0,0.324658270925283,0.0000315629085321234,1,0,3,2,5,3,0,0,0,0
"19215","S.J","MIN",2015020710,16823,20152016,1,5.35,5.35,0,0,1,0,0.582839488983154,0,5,0,6,0,10,0,0,0,0,0
"19216","S.J","L.A",2015020724,16824,20152016,1,7.18333333333333,7.18333333333333,0,0,0,0,0.431356176733971,0.000372447170939871,3,3,5,3,9,3,0,1,0,0
"19217","S.J","COL",2015020739,16826,20152016,1,5.38333333333333,4.5,0.883333333333333,0,3,0,1.26007485762239,0.00000269834481514408,6,1,7,1,10,1,1,1,0,0
"19218","S.J","ANA",2015020755,16833,20152016,0,4.3,4.3,0,0,0,1,0.166541945189238,0.0186985558830202,3,2,3,2,6,2,0,0,0,0
"19219","S.J","CHI",2015020803,16840,20152016,0,0.65,0.65,0,0,1,0,0.0621484182775021,0,1,0,2,0,2,0,0,0,0,0
"19220","S.J","ARI",2015020834,16844,20152016,1,9.1,7.58333333333333,0,1.51666666666667,0,0,0.963082991540432,0.0000564566282150736,3,2,10,2,14,2,0,0,0,0
"19221","S.J","T.B",2015020852,16847,20152016,0,6,6,0,0,0,0,0.464644668623805,0,7,0,9,0,11,0,0,0,0,0
"19222","S.J","CAR",2015020870,16850,20152016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19223","S.J","COL",2015020904,16855,20152016,0,2,2,0,0,0,0,0.149396970868111,0,1,0,1,0,3,1,0,0,0,0
"19224","S.J","VAN",2015020934,16859,20152016,0,6.45,5.85,0.6,0,1,0,1.59249413385987,0.000000170825103396055,9,0,11,1,14,2,1,0,0,0
"19225","S.J","MTL",2015020942,16860,20152016,1,4,4,0,0,0,0,0.284733830951154,0.0000660913938190788,5,1,5,1,6,1,0,0,0,0
"19226","S.J","VAN",2015020964,16863,20152016,0,7.66666666666667,7.66666666666667,0,0,1,0,0.228019468486309,0.000000854381038806196,2,0,4,2,9,2,0,0,0,0
"19227","S.J","VAN",2015020979,16865,20152016,1,6,6,0,0,0,0,0.212321117520332,0,2,0,3,0,5,0,0,0,0,0
"19228","S.J","EDM",2015021000,16868,20152016,0,0.916666666666667,0.916666666666667,0,0,1,0,0.0518392324447632,0,1,0,1,0,1,0,0,1,0,0
"19229","S.J","N.J",2015021012,16870,20152016,1,5.85,5.85,0,0,0,0,1.3458567801863,0,7,0,11,0,17,0,0,0,0,0
"19230","S.J","BOS",2015021046,16875,20152016,1,7.4,7.36666666666667,0.0333333333333333,0,1,1,0.604839734733105,0.0534155439163673,4,4,7,4,12,4,1,0,0,0
"19231","S.J","ARI",2015021059,16877,20152016,0,4,4,0,0,0,0,0.258875399827957,0,4,0,5,0,8,1,0,0,0,0
